"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1626269363042-00003afc","diract-proximity",,"_doc","['-0.875','-0.25','-0.562']",78,2,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000060','rssi':-64}]","Jul 14, 2021 @ 09:29:20"
"1626269361555-00003afc","diract-proximity",,"_doc","['-0.875','-0.312','-0.562']",78,1,"00003afc","[{'instanceId':'00000059','rssi':-58},{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004d','rssi':-70}]","Jul 14, 2021 @ 09:29:18"
"1626269360166-00003afc","diract-proximity",,"_doc","['-0.875','-0.187','-0.562']",79,0,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'00000058','rssi':-65},{'instanceId':'0000004d','rssi':-65}]","Jul 14, 2021 @ 09:29:17"
"1626269358354-00003afc","diract-proximity",,"_doc","['-0.875','-0.125','-0.625']",79,7,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000060','rssi':-66},{'instanceId':'00000059','rssi':-66}]","Jul 14, 2021 @ 09:29:15"
"1626269356951-00003afc","diract-proximity",,"_doc","['-0.875','-0.437','-0.562']",79,6,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004e','rssi':-70}]","Jul 14, 2021 @ 09:29:13"
"1626269355668-00003afc","diract-proximity",,"_doc","['-0.812','-0.562','-0.562']",79,5,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000061','rssi':-66}]","Jul 14, 2021 @ 09:29:12"
"1626269354236-00003afc","diract-proximity",,"_doc","['-0.875','-0.312','-0.5']",79,4,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000060','rssi':-70}]","Jul 14, 2021 @ 09:29:11"
"1626269352391-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.062']",79,2,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000060','rssi':-65},{'instanceId':'0000004e','rssi':-71}]","Jul 14, 2021 @ 09:29:09"
"1626269350950-00003afc","diract-proximity",,"_doc","['-1','-0.125','-0.25']",79,1,"00003afc","[{'instanceId':'0000004d','rssi':-58},{'instanceId':'00000059','rssi':-61},{'instanceId':'00000060','rssi':-63}]","Jul 14, 2021 @ 09:29:07"
"1626269348961-00003afc","diract-proximity",,"_doc","['-1.062','0.063','-0.312']",78,0,"00003afc","[{'instanceId':'00000059','rssi':-61},{'instanceId':'0000004d','rssi':-66},{'instanceId':'0000004e','rssi':-67}]","Jul 14, 2021 @ 09:29:05"
"1626269347550-00003afc","diract-proximity",,"_doc","['-0.625','-0.312','-0.25']",78,7,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-65}]","Jul 14, 2021 @ 09:29:04"
"1626269346158-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.25']",78,6,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000060','rssi':-61},{'instanceId':'0000004d','rssi':-64}]","Jul 14, 2021 @ 09:29:03"
"1626269344819-00003afc","diract-proximity",,"_doc","['-0.937','-0.25','-0.312']",78,5,"00003afc","[{'instanceId':'00000060','rssi':-64},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-66}]","Jul 14, 2021 @ 09:29:01"
"1626269343345-00003afc","diract-proximity",,"_doc","['-1','-0.312','-0.125']",78,4,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000058','rssi':-67}]","Jul 14, 2021 @ 09:29:00"
"1626269341934-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.062']",78,3,"00003afc","[{'instanceId':'00000061','rssi':-64},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000059','rssi':-65}]","Jul 14, 2021 @ 09:28:58"
"1626269340719-00003afc","diract-proximity",,"_doc","['-1','-0.312','-0.187']",78,2,"00003afc","[{'instanceId':'00000060','rssi':-61},{'instanceId':'00000058','rssi':-62},{'instanceId':'00000061','rssi':-63}]","Jul 14, 2021 @ 09:28:57"
"1626269339144-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.187']",78,1,"00003afc","[{'instanceId':'00000060','rssi':-60},{'instanceId':'00000061','rssi':-69},{'instanceId':'0000004e','rssi':-70}]","Jul 14, 2021 @ 09:28:56"
"1626269336316-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.187']",78,7,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Jul 14, 2021 @ 09:28:53"
"1626269334949-00003afc","diract-proximity",,"_doc","['-1','-0.187','-0.125']",78,6,"00003afc","[{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004e','rssi':-67},{'instanceId':'00000061','rssi':-68}]","Jul 14, 2021 @ 09:28:51"
"1626269333528-00003afc","diract-proximity",,"_doc","['-1','-0.312','-0.125']",78,5,"00003afc","[{'instanceId':'00000060','rssi':-62},{'instanceId':'0000004e','rssi':-64},{'instanceId':'00000058','rssi':-67}]","Jul 14, 2021 @ 09:28:50"
"1626269332120-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.187']",78,4,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000059','rssi':-68}]","Jul 14, 2021 @ 09:28:49"
"1626269330479-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.187']",78,2,"00003afc","[{'instanceId':'0000004e','rssi':-60},{'instanceId':'00000061','rssi':-62},{'instanceId':'00000060','rssi':-65}]","Jul 14, 2021 @ 09:28:47"
"1626269329307-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.187']",78,2,"00003afc","[{'instanceId':'0000004e','rssi':-60},{'instanceId':'00000061','rssi':-62},{'instanceId':'00000060','rssi':-65}]","Jul 14, 2021 @ 09:28:46"
"1626269327907-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.187']",78,2,"00003afc","[{'instanceId':'0000004e','rssi':-60},{'instanceId':'00000061','rssi':-62},{'instanceId':'00000060','rssi':-65}]","Jul 14, 2021 @ 09:28:44"
"1626269325294-00003afc","diract-proximity",,"_doc","['-1','-0.312','-0.187']",79,7,"00003afc","[{'instanceId':'00000061','rssi':-60},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004e','rssi':-64}]","Jul 14, 2021 @ 09:28:42"
"1626269323705-00003afc","diract-proximity",,"_doc","['-0.937','-0.25','-0.25']",79,6,"00003afc","[{'instanceId':'00000058','rssi':-64},{'instanceId':'0000004e','rssi':-67},{'instanceId':'00000061','rssi':-67}]","Jul 14, 2021 @ 09:28:40"
"1626269322305-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.125']",79,5,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000060','rssi':-66}]","Jul 14, 2021 @ 09:28:39"
"1626269321056-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.125']",79,5,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000060','rssi':-66}]","Jul 14, 2021 @ 09:28:38"
"1626269319498-00003afc","diract-proximity",,"_doc","['-1','-0.25','-0.125']",79,3,"00003afc","[{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004e','rssi':-64},{'instanceId':'00000059','rssi':-65}]","Jul 14, 2021 @ 09:28:36"
"1626269318284-00003afc","diract-proximity",,"_doc","['-0.937','-0.375','-0.25']",79,2,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000061','rssi':-65}]","Jul 14, 2021 @ 09:28:35"
"1626269316699-00003afc","diract-proximity",,"_doc","['-0.937','-0.312','-0.125']",79,1,"00003afc","[{'instanceId':'00000060','rssi':-61},{'instanceId':'00000058','rssi':-64},{'instanceId':'00000059','rssi':-69}]","Jul 14, 2021 @ 09:28:33"
"1626269315282-00003afc","diract-proximity",,"_doc","['-0.937','-0.375','-0.312']",79,0,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000061','rssi':-63},{'instanceId':'00000059','rssi':-64}]","Jul 14, 2021 @ 09:28:32"
"1626269313885-00003afc","diract-proximity",,"_doc","['-1.062','-0.25','-0.125']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000059','rssi':-67}]","Jul 14, 2021 @ 09:28:30"
"1626269312488-00003afc","diract-proximity",,"_doc","['-0.937','-0.312','-0.25']",79,6,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-66}]","Jul 14, 2021 @ 09:28:29"
