"rssi","time (second)","trial","distance"
-59,-0.0,1,1.5
-63,1.0,1,1.5
-59,2.0,1,1.5
-64,4.0,1,1.5
-64,5.0,1,1.5
-62,6.0,1,1.5
-62,8.0,1,1.5
-61,9.0,1,1.5
-61,11.0,1,1.5
-62,12.0,1,1.5
-61,15.0,1,1.5
-63,16.0,1,1.5
-61,17.0,1,1.5
-61,19.0,1,1.5
-61,20.0,1,1.5
-63,23.0,1,1.5
-62,24.0,1,1.5
-64,26.0,1,1.5
-63,27.0,1,1.5
-62,28.0,1,1.5
-62,30.0,1,1.5
-60,31.0,1,1.5
-61,34.0,1,1.5
-61,35.0,1,1.5
-62,37.0,1,1.5
-63,39.0,1,1.5
-61,41.0,1,1.5
-63,42.0,1,1.5
-63,44.0,1,1.5
-63,45.0,1,1.5
-61,46.0,1,1.5
-63,48.0,1,1.5
-63,49.0,1,1.5
-63,51.0,1,1.5
-63,52.0,1,1.5
-61,53.0,1,1.5
-63,55.0,1,1.5
-63,56.0,1,1.5
-61,57.0,1,1.5
-63,59.0,1,1.5
-59,60.0,1,1.5
-59,62.0,1,1.5
-63,63.0,1,1.5
-61,64.0,1,1.5
-61,66.0,1,1.5
-61,68.0,1,1.5
-63,71.0,1,1.5
-58,73.0,1,1.5
-65,76.0,1,1.5
-64,77.0,1,1.5
-62,81.0,1,1.5
-62,82.0,1,1.5
-62,84.0,1,1.5
-61,85.0,1,1.5
-61,86.0,1,1.5
-63,88.0,1,1.5
-61,89.0,1,1.5
-63,90.0,1,1.5
-63,92.0,1,1.5
-61,93.0,1,1.5
-62,95.0,1,1.5
-59,96.0,1,1.5
-61,98.0,1,1.5
-63,99.0,1,1.5
-63,101.0,1,1.5
-63,104.0,1,1.5
-62,105.0,1,1.5
-63,107.0,1,1.5
-63,108.0,1,1.5
-61,110.0,1,1.5
-62,111.0,1,1.5
-62,113.0,1,1.5
-61,114.0,1,1.5
-63,115.0,1,1.5
-61,117.0,1,1.5
-61,118.0,1,1.5
-63,120.0,1,1.5
-64,-0.0,2,1.5
-64,2.0,2,1.5
-64,3.0,2,1.5
-64,4.0,2,1.5
-71,6.0,2,1.5
-58,7.0,2,1.5
-62,8.0,2,1.5
-65,10.0,2,1.5
-65,11.0,2,1.5
-64,13.0,2,1.5
-64,14.0,2,1.5
-64,16.0,2,1.5
-64,17.0,2,1.5
-64,18.0,2,1.5
-64,20.0,2,1.5
-65,21.0,2,1.5
-64,23.0,2,1.5
-62,25.0,2,1.5
-64,27.0,2,1.5
-58,28.0,2,1.5
-64,30.0,2,1.5
-64,31.0,2,1.5
-64,33.0,2,1.5
-65,35.0,2,1.5
-64,37.0,2,1.5
