"rssi","time (second)","trial","distance"
-70,-0.0,1,5.0
-70,1.0,1,5.0
-70,4.0,1,5.0
-72,5.0,1,5.0
-72,7.0,1,5.0
-70,8.0,1,5.0
-70,12.0,1,5.0
-70,15.0,1,5.0
-71,16.0,1,5.0
-70,19.0,1,5.0
-70,20.0,1,5.0
-73,23.0,1,5.0
-70,27.0,1,5.0
-70,30.0,1,5.0
-70,31.0,1,5.0
-70,34.0,1,5.0
-70,41.0,1,5.0
-70,45.0,1,5.0
-70,46.0,1,5.0
-70,49.0,1,5.0
-70,53.0,1,5.0
-71,56.0,1,5.0
-71,57.0,1,5.0
-70,60.0,1,5.0
-72,62.0,1,5.0
-70,64.0,1,5.0
-68,71.0,1,5.0
-71,73.0,1,5.0
-70,75.0,1,5.0
-72,77.0,1,5.0
-71,79.0,1,5.0
-70,84.0,1,5.0
-70,85.0,1,5.0
-71,87.0,1,5.0
-70,90.0,1,5.0
-71,92.0,1,5.0
-70,95.0,1,5.0
-71,99.0,1,5.0
-69,101.0,1,5.0
-69,102.0,1,5.0
-69,110.0,1,5.0
-69,111.0,1,5.0
-68,112.0,1,5.0
-68,114.0,1,5.0
-69,116.0,1,5.0
-71,118.0,1,5.0
-68,-0.0,2,5.0
-70,1.0,2,5.0
-69,3.0,2,5.0
-67,4.0,2,5.0
-70,6.0,2,5.0
-70,7.0,2,5.0
-67,9.0,2,5.0
-67,10.0,2,5.0
-70,11.0,2,5.0
-67,13.0,2,5.0
-67,14.0,2,5.0
-69,15.0,2,5.0
-67,17.0,2,5.0
-69,18.0,2,5.0
-69,20.0,2,5.0
-67,21.0,2,5.0
-69,22.0,2,5.0
-69,24.0,2,5.0
-69,25.0,2,5.0
-70,27.0,2,5.0
-68,28.0,2,5.0
-65,29.0,2,5.0
-70,31.0,2,5.0
-68,32.0,2,5.0
-67,33.0,2,5.0
-71,35.0,2,5.0
-67,36.0,2,5.0
-65,38.0,2,5.0
-69,39.0,2,5.0
-69,40.0,2,5.0
-67,42.0,2,5.0
-67,43.0,2,5.0
-67,44.0,2,5.0
-67,46.0,2,5.0
-67,47.0,2,5.0
-67,49.0,2,5.0
-67,50.0,2,5.0
-70,51.0,2,5.0
-64,54.0,2,5.0
-70,55.0,2,5.0
-70,57.0,2,5.0
-71,58.0,2,5.0
-71,59.0,2,5.0
-67,61.0,2,5.0
-70,62.0,2,5.0
-71,64.0,2,5.0
-67,65.0,2,5.0
-67,66.0,2,5.0
-71,68.0,2,5.0
-71,69.0,2,5.0
-72,71.0,2,5.0
-72,72.0,2,5.0
-68,73.0,2,5.0
-71,75.0,2,5.0
-71,77.0,2,5.0
-66,78.0,2,5.0
-70,79.0,2,5.0
-70,81.0,2,5.0
-72,83.0,2,5.0
-71,84.0,2,5.0
-67,86.0,2,5.0
-70,87.0,2,5.0
-70,89.0,2,5.0
-70,90.0,2,5.0
-67,91.0,2,5.0
-68,93.0,2,5.0
-68,94.0,2,5.0
-70,95.0,2,5.0
-68,97.0,2,5.0
-67,98.0,2,5.0
-70,100.0,2,5.0
-66,101.0,2,5.0
-67,103.0,2,5.0
-70,104.0,2,5.0
-68,105.0,2,5.0
-68,107.0,2,5.0
-67,110.0,2,5.0
-70,112.0,2,5.0
-69,114.0,2,5.0
-71,115.0,2,5.0
-70,116.0,2,5.0
-67,118.0,2,5.0
-73,-0.0,3,5.0
-70,1.0,3,5.0
-73,3.0,3,5.0
-74,4.0,3,5.0
-74,5.0,3,5.0
-74,7.0,3,5.0
-73,8.0,3,5.0
-69,9.0,3,5.0
-74,11.0,3,5.0
-74,12.0,3,5.0
-70,14.0,3,5.0
-75,15.0,3,5.0
-70,16.0,3,5.0
-68,18.0,3,5.0
-68,19.0,3,5.0
-69,20.0,3,5.0
-69,22.0,3,5.0
-68,23.0,3,5.0
-71,24.0,3,5.0
-67,26.0,3,5.0
-67,27.0,3,5.0
-68,29.0,3,5.0
-68,30.0,3,5.0
-71,33.0,3,5.0
-67,34.0,3,5.0
-66,36.0,3,5.0
-68,37.0,3,5.0
-67,38.0,3,5.0
-67,40.0,3,5.0
-68,41.0,3,5.0
-67,44.0,3,5.0
-67,45.0,3,5.0
-67,47.0,3,5.0
-67,49.0,3,5.0
-67,51.0,3,5.0
-68,54.0,3,5.0
-66,55.0,3,5.0
-67,56.0,3,5.0
-67,58.0,3,5.0
-66,59.0,3,5.0
-68,60.0,3,5.0
-68,62.0,3,5.0
-73,63.0,3,5.0
-67,65.0,3,5.0
-64,66.0,3,5.0
-66,67.0,3,5.0
-68,69.0,3,5.0
-67,70.0,3,5.0
-66,72.0,3,5.0
-71,74.0,3,5.0
-66,75.0,3,5.0
-67,77.0,3,5.0
-67,78.0,3,5.0
-67,81.0,3,5.0
-66,82.0,3,5.0
-66,84.0,3,5.0
-67,85.0,3,5.0
-66,87.0,3,5.0
-67,88.0,3,5.0
-71,89.0,3,5.0
-66,91.0,3,5.0
-67,94.0,3,5.0
-68,97.0,3,5.0
-68,101.0,3,5.0
-68,105.0,3,5.0
-68,107.0,3,5.0
-65,108.0,3,5.0
-72,111.0,3,5.0
-68,113.0,3,5.0
-65,114.0,3,5.0
-65,115.0,3,5.0
-66,117.0,3,5.0
