"rssi","time (second)","trial","distance"
-67,-0.0,1,2.5
-61,1.0,1,2.5
-67,2.0,1,2.5
-67,4.0,1,2.5
-61,5.0,1,2.5
-67,6.0,1,2.5
-61,8.0,1,2.5
-61,10.0,1,2.5
-67,11.0,1,2.5
-61,14.0,1,2.5
-65,15.0,1,2.5
-61,17.0,1,2.5
-61,18.0,1,2.5
-65,19.0,1,2.5
-61,21.0,1,2.5
-61,22.0,1,2.5
-67,24.0,1,2.5
-61,25.0,1,2.5
-61,27.0,1,2.5
-61,29.0,1,2.5
-65,31.0,1,2.5
-61,33.0,1,2.5
-61,35.0,1,2.5
-65,36.0,1,2.5
-61,37.0,1,2.5
-70,39.0,1,2.5
-67,40.0,1,2.5
-61,41.0,1,2.5
-69,43.0,1,2.5
-67,44.0,1,2.5
-67,46.0,1,2.5
-67,47.0,1,2.5
-67,51.0,1,2.5
-67,52.0,1,2.5
-61,54.0,1,2.5
-61,57.0,1,2.5
-67,59.0,1,2.5
-61,60.0,1,2.5
-60,62.0,1,2.5
-67,63.0,1,2.5
-60,64.0,1,2.5
-61,66.0,1,2.5
-67,67.0,1,2.5
-67,69.0,1,2.5
-61,70.0,1,2.5
-70,71.0,1,2.5
-61,73.0,1,2.5
-62,74.0,1,2.5
-67,75.0,1,2.5
-61,77.0,1,2.5
-67,80.0,1,2.5
-67,81.0,1,2.5
-63,82.0,1,2.5
-67,84.0,1,2.5
-61,86.0,1,2.5
-70,87.0,1,2.5
-61,90.0,1,2.5
-61,91.0,1,2.5
-61,93.0,1,2.5
-67,96.0,1,2.5
-61,98.0,1,2.5
-66,99.0,1,2.5
-66,100.0,1,2.5
-61,102.0,1,2.5
-68,103.0,1,2.5
-67,105.0,1,2.5
-61,106.0,1,2.5
-67,108.0,1,2.5
-67,109.0,1,2.5
-61,110.0,1,2.5
-65,112.0,1,2.5
-67,116.0,1,2.5
-63,117.0,1,2.5
-61,119.0,1,2.5
-62,-0.0,2,2.5
-62,1.0,2,2.5
-64,2.0,2,2.5
-62,4.0,2,2.5
-62,5.0,2,2.5
-62,6.0,2,2.5
-62,8.0,2,2.5
-62,9.0,2,2.5
-62,11.0,2,2.5
-62,12.0,2,2.5
-65,15.0,2,2.5
-64,16.0,2,2.5
-66,17.0,2,2.5
-65,19.0,2,2.5
-62,20.0,2,2.5
-65,22.0,2,2.5
-65,23.0,2,2.5
-63,24.0,2,2.5
-65,26.0,2,2.5
-65,27.0,2,2.5
-62,28.0,2,2.5
-65,30.0,2,2.5
-65,31.0,2,2.5
-62,33.0,2,2.5
-65,34.0,2,2.5
-66,35.0,2,2.5
-63,37.0,2,2.5
-63,38.0,2,2.5
-67,40.0,2,2.5
-62,41.0,2,2.5
-65,42.0,2,2.5
-62,44.0,2,2.5
-62,45.0,2,2.5
-64,46.0,2,2.5
-67,48.0,2,2.5
-62,49.0,2,2.5
-62,51.0,2,2.5
-59,52.0,2,2.5
-62,53.0,2,2.5
-62,55.0,2,2.5
-62,56.0,2,2.5
-62,57.0,2,2.5
-62,59.0,2,2.5
-62,60.0,2,2.5
-65,63.0,2,2.5
-62,64.0,2,2.5
-66,66.0,2,2.5
-62,67.0,2,2.5
-64,70.0,2,2.5
-67,71.0,2,2.5
-62,73.0,2,2.5
-64,74.0,2,2.5
-64,75.0,2,2.5
-62,77.0,2,2.5
-65,78.0,2,2.5
-66,79.0,2,2.5
-60,81.0,2,2.5
-65,83.0,2,2.5
-67,84.0,2,2.5
-66,87.0,2,2.5
-62,89.0,2,2.5
-66,91.0,2,2.5
-68,92.0,2,2.5
-62,93.0,2,2.5
-65,95.0,2,2.5
-62,97.0,2,2.5
-62,98.0,2,2.5
-62,100.0,2,2.5
-66,103.0,2,2.5
-66,104.0,2,2.5
-62,106.0,2,2.5
-65,107.0,2,2.5
-62,108.0,2,2.5
-62,110.0,2,2.5
-62,111.0,2,2.5
-63,113.0,2,2.5
-63,114.0,2,2.5
-66,115.0,2,2.5
-62,117.0,2,2.5
-65,119.0,2,2.5
-66,-0.0,3,2.5
-68,4.0,3,2.5
-61,6.0,3,2.5
-62,8.0,3,2.5
-61,10.0,3,2.5
-62,11.0,3,2.5
-66,13.0,3,2.5
-62,14.0,3,2.5
-66,15.0,3,2.5
-62,18.0,3,2.5
-66,21.0,3,2.5
-62,22.0,3,2.5
-68,24.0,3,2.5
-67,25.0,3,2.5
-62,26.0,3,2.5
-64,28.0,3,2.5
-67,29.0,3,2.5
-68,30.0,3,2.5
-68,33.0,3,2.5
-61,35.0,3,2.5
-66,36.0,3,2.5
-69,37.0,3,2.5
-62,39.0,3,2.5
-66,40.0,3,2.5
-65,41.0,3,2.5
-61,43.0,3,2.5
-66,45.0,3,2.5
-67,46.0,3,2.5
-66,49.0,3,2.5
-66,51.0,3,2.5
-62,52.0,3,2.5
-61,53.0,3,2.5
-62,55.0,3,2.5
-66,57.0,3,2.5
-67,58.0,3,2.5
-62,60.0,3,2.5
-66,61.0,3,2.5
-62,62.0,3,2.5
-67,64.0,3,2.5
-65,66.0,3,2.5
-67,67.0,3,2.5
-63,68.0,3,2.5
-67,70.0,3,2.5
-67,72.0,3,2.5
-63,73.0,3,2.5
-67,75.0,3,2.5
-67,76.0,3,2.5
-67,77.0,3,2.5
-67,78.0,3,2.5
-62,80.0,3,2.5
-62,81.0,3,2.5
-67,83.0,3,2.5
-67,84.0,3,2.5
-64,86.0,3,2.5
-66,87.0,3,2.5
-66,88.0,3,2.5
-64,90.0,3,2.5
-66,91.0,3,2.5
-66,92.0,3,2.5
-64,94.0,3,2.5
-66,95.0,3,2.5
-66,97.0,3,2.5
-64,98.0,3,2.5
-66,99.0,3,2.5
-66,101.0,3,2.5
-63,102.0,3,2.5
-66,103.0,3,2.5
-65,106.0,3,2.5
-66,108.0,3,2.5
-66,109.0,3,2.5
-69,110.0,3,2.5
-66,114.0,3,2.5
-64,119.0,3,2.5
-65,120.0,3,2.5
