"rssi","time (second)","trial","distance"
-56,-0.0,1,0.75
-57,2.0,1,0.75
-56,3.0,1,0.75
-57,5.0,1,0.75
-56,7.0,1,0.75
-57,9.0,1,0.75
-56,10.0,1,0.75
-56,11.0,1,0.75
-59,13.0,1,0.75
-57,15.0,1,0.75
-57,17.0,1,0.75
-55,18.0,1,0.75
-55,20.0,1,0.75
-57,21.0,1,0.75
-58,24.0,1,0.75
-58,25.0,1,0.75
-56,27.0,1,0.75
-58,28.0,1,0.75
-58,29.0,1,0.75
-58,32.0,1,0.75
-57,33.0,1,0.75
-58,35.0,1,0.75
-58,36.0,1,0.75
-56,38.0,1,0.75
-56,39.0,1,0.75
-59,40.0,1,0.75
-59,43.0,1,0.75
-57,45.0,1,0.75
-57,46.0,1,0.75
-56,48.0,1,0.75
-56,49.0,1,0.75
-57,50.0,1,0.75
-57,53.0,1,0.75
-58,55.0,1,0.75
-56,57.0,1,0.75
-57,58.0,1,0.75
-56,60.0,1,0.75
-57,61.0,1,0.75
-56,62.0,1,0.75
-56,64.0,1,0.75
-57,65.0,1,0.75
-59,67.0,1,0.75
-57,68.0,1,0.75
-57,69.0,1,0.75
-59,71.0,1,0.75
-57,72.0,1,0.75
-57,73.0,1,0.75
-56,77.0,1,0.75
-57,78.0,1,0.75
-57,79.0,1,0.75
-59,81.0,1,0.75
-57,84.0,1,0.75
-56,88.0,1,0.75
-57,90.0,1,0.75
-56,91.0,1,0.75
-56,93.0,1,0.75
-56,94.0,1,0.75
-58,97.0,1,0.75
-56,100.0,1,0.75
-59,101.0,1,0.75
-57,102.0,1,0.75
-56,104.0,1,0.75
-57,105.0,1,0.75
-57,107.0,1,0.75
-58,108.0,1,0.75
-59,110.0,1,0.75
-59,111.0,1,0.75
-57,112.0,1,0.75
-56,114.0,1,0.75
-57,115.0,1,0.75
-57,117.0,1,0.75
-56,118.0,1,0.75
-56,-0.0,2,0.75
-57,2.0,2,0.75
-59,3.0,2,0.75
-58,5.0,2,0.75
-58,6.0,2,0.75
-56,7.0,2,0.75
-53,10.0,2,0.75
-53,11.0,2,0.75
-58,12.0,2,0.75
-57,14.0,2,0.75
-57,15.0,2,0.75
-57,17.0,2,0.75
-57,18.0,2,0.75
-57,19.0,2,0.75
-58,25.0,2,0.75
-57,26.0,2,0.75
-58,28.0,2,0.75
-58,29.0,2,0.75
-57,30.0,2,0.75
-59,31.0,2,0.75
-59,33.0,2,0.75
-57,34.0,2,0.75
-58,36.0,2,0.75
-58,37.0,2,0.75
-57,39.0,2,0.75
-60,40.0,2,0.75
-60,41.0,2,0.75
-56,43.0,2,0.75
-56,44.0,2,0.75
-57,45.0,2,0.75
-57,47.0,2,0.75
-57,48.0,2,0.75
-60,50.0,2,0.75
-56,51.0,2,0.75
-58,52.0,2,0.75
-56,54.0,2,0.75
-57,55.0,2,0.75
-58,56.0,2,0.75
-56,58.0,2,0.75
-58,59.0,2,0.75
-56,61.0,2,0.75
-57,62.0,2,0.75
-57,63.0,2,0.75
-57,65.0,2,0.75
-57,66.0,2,0.75
-60,67.0,2,0.75
-59,69.0,2,0.75
-57,72.0,2,0.75
-59,74.0,2,0.75
-57,77.0,2,0.75
-59,78.0,2,0.75
-58,82.0,2,0.75
-57,83.0,2,0.75
-59,85.0,2,0.75
-61,86.0,2,0.75
-57,88.0,2,0.75
-56,90.0,2,0.75
-56,92.0,2,0.75
-59,93.0,2,0.75
-58,94.0,2,0.75
-57,96.0,2,0.75
-58,97.0,2,0.75
-57,99.0,2,0.75
-57,100.0,2,0.75
-58,102.0,2,0.75
-57,103.0,2,0.75
-58,105.0,2,0.75
-57,106.0,2,0.75
-57,107.0,2,0.75
-58,109.0,2,0.75
-55,110.0,2,0.75
-53,112.0,2,0.75
-53,113.0,2,0.75
-58,115.0,2,0.75
-57,118.0,2,0.75
-57,119.0,2,0.75
-59,-0.0,3,0.75
-57,1.0,3,0.75
-58,3.0,3,0.75
-60,4.0,3,0.75
-56,5.0,3,0.75
-59,7.0,3,0.75
-59,8.0,3,0.75
-59,9.0,3,0.75
-58,11.0,3,0.75
-59,12.0,3,0.75
-57,14.0,3,0.75
-59,15.0,3,0.75
-59,19.0,3,0.75
-57,20.0,3,0.75
-57,22.0,3,0.75
-59,23.0,3,0.75
-59,24.0,3,0.75
-56,26.0,3,0.75
-56,27.0,3,0.75
-57,29.0,3,0.75
-57,30.0,3,0.75
-59,32.0,3,0.75
-59,33.0,3,0.75
-57,34.0,3,0.75
-57,35.0,3,0.75
-58,37.0,3,0.75
-59,40.0,3,0.75
-56,41.0,3,0.75
-58,43.0,3,0.75
-56,46.0,3,0.75
-59,47.0,3,0.75
-59,48.0,3,0.75
-56,50.0,3,0.75
-59,51.0,3,0.75
-59,53.0,3,0.75
-56,54.0,3,0.75
-58,55.0,3,0.75
-56,57.0,3,0.75
-59,58.0,3,0.75
-60,60.0,3,0.75
-60,62.0,3,0.75
-59,63.0,3,0.75
-56,66.0,3,0.75
-59,67.0,3,0.75
-59,69.0,3,0.75
-56,70.0,3,0.75
-56,71.0,3,0.75
-57,73.0,3,0.75
-56,74.0,3,0.75
-58,76.0,3,0.75
-56,77.0,3,0.75
-56,78.0,3,0.75
-60,80.0,3,0.75
-60,81.0,3,0.75
-57,82.0,3,0.75
-59,84.0,3,0.75
-59,85.0,3,0.75
-57,87.0,3,0.75
-60,88.0,3,0.75
-56,89.0,3,0.75
-56,91.0,3,0.75
-56,92.0,3,0.75
-56,93.0,3,0.75
-58,95.0,3,0.75
-59,96.0,3,0.75
-57,98.0,3,0.75
-57,99.0,3,0.75
-58,100.0,3,0.75
-57,102.0,3,0.75
-58,103.0,3,0.75
-58,105.0,3,0.75
-57,106.0,3,0.75
-58,107.0,3,0.75
-58,109.0,3,0.75
-56,110.0,3,0.75
-59,111.0,3,0.75
-59,113.0,3,0.75
-56,114.0,3,0.75
-59,116.0,3,0.75
-59,117.0,3,0.75
-59,118.0,3,0.75
-59,120.0,3,0.75
