"rssi","time (second)","trial","distance"
-65,-0.0,1,3.25
-66,2.0,1,3.25
-64,4.0,1,3.25
-64,6.0,1,3.25
-66,7.0,1,3.25
-64,8.0,1,3.25
-65,10.0,1,3.25
-67,11.0,1,3.25
-67,13.0,1,3.25
-65,14.0,1,3.25
-66,17.0,1,3.25
-66,18.0,1,3.25
-67,19.0,1,3.25
-67,21.0,1,3.25
-65,22.0,1,3.25
-65,24.0,1,3.25
-65,25.0,1,3.25
-65,26.0,1,3.25
-65,28.0,1,3.25
-65,30.0,1,3.25
-65,31.0,1,3.25
-65,33.0,1,3.25
-65,35.0,1,3.25
-65,36.0,1,3.25
-65,38.0,1,3.25
-65,39.0,1,3.25
-66,40.0,1,3.25
-65,42.0,1,3.25
-65,43.0,1,3.25
-65,45.0,1,3.25
-65,46.0,1,3.25
-66,49.0,1,3.25
-65,50.0,1,3.25
-65,53.0,1,3.25
-62,54.0,1,3.25
-65,56.0,1,3.25
-65,57.0,1,3.25
-67,58.0,1,3.25
-65,60.0,1,3.25
-66,61.0,1,3.25
-66,62.0,1,3.25
-65,64.0,1,3.25
-65,65.0,1,3.25
-65,67.0,1,3.25
-63,68.0,1,3.25
-65,69.0,1,3.25
-67,71.0,1,3.25
-65,72.0,1,3.25
-65,73.0,1,3.25
-64,75.0,1,3.25
-65,76.0,1,3.25
-66,79.0,1,3.25
-66,80.0,1,3.25
-66,82.0,1,3.25
-66,83.0,1,3.25
-65,85.0,1,3.25
-66,86.0,1,3.25
-65,88.0,1,3.25
-66,89.0,1,3.25
-65,91.0,1,3.25
-64,93.0,1,3.25
-66,94.0,1,3.25
-65,97.0,1,3.25
-65,98.0,1,3.25
-65,100.0,1,3.25
-65,101.0,1,3.25
-67,103.0,1,3.25
-65,104.0,1,3.25
-65,105.0,1,3.25
-66,107.0,1,3.25
-65,108.0,1,3.25
-66,111.0,1,3.25
-65,112.0,1,3.25
-68,114.0,1,3.25
-68,115.0,1,3.25
-65,116.0,1,3.25
-66,118.0,1,3.25
-67,120.0,1,3.25
-67,-0.0,2,3.25
-65,1.0,2,3.25
-65,3.0,2,3.25
-67,4.0,2,3.25
-65,6.0,2,3.25
-65,7.0,2,3.25
-67,8.0,2,3.25
-67,9.0,2,3.25
-67,11.0,2,3.25
-67,12.0,2,3.25
-67,14.0,2,3.25
-68,15.0,2,3.25
-66,17.0,2,3.25
-66,18.0,2,3.25
-66,19.0,2,3.25
-67,21.0,2,3.25
-67,23.0,2,3.25
-66,25.0,2,3.25
-67,26.0,2,3.25
-67,28.0,2,3.25
-66,29.0,2,3.25
-66,30.0,2,3.25
-66,32.0,2,3.25
-67,33.0,2,3.25
-67,34.0,2,3.25
-68,36.0,2,3.25
-67,37.0,2,3.25
-67,39.0,2,3.25
-67,40.0,2,3.25
-66,43.0,2,3.25
-66,44.0,2,3.25
-66,45.0,2,3.25
-66,47.0,2,3.25
-67,48.0,2,3.25
-66,49.0,2,3.25
-67,51.0,2,3.25
-67,54.0,2,3.25
-68,55.0,2,3.25
-67,56.0,2,3.25
-66,58.0,2,3.25
-66,59.0,2,3.25
-66,61.0,2,3.25
-66,62.0,2,3.25
-66,63.0,2,3.25
-66,65.0,2,3.25
-66,66.0,2,3.25
-65,68.0,2,3.25
-66,69.0,2,3.25
-66,70.0,2,3.25
-66,72.0,2,3.25
-66,73.0,2,3.25
-66,74.0,2,3.25
-66,76.0,2,3.25
-66,77.0,2,3.25
-66,79.0,2,3.25
-67,80.0,2,3.25
-67,81.0,2,3.25
-66,83.0,2,3.25
-66,84.0,2,3.25
-67,85.0,2,3.25
-67,87.0,2,3.25
-67,88.0,2,3.25
-67,92.0,2,3.25
-66,93.0,2,3.25
-67,95.0,2,3.25
-67,96.0,2,3.25
-66,98.0,2,3.25
-66,99.0,2,3.25
-66,101.0,2,3.25
-66,102.0,2,3.25
-67,103.0,2,3.25
-66,105.0,2,3.25
-66,106.0,2,3.25
-66,108.0,2,3.25
-66,109.0,2,3.25
-66,110.0,2,3.25
-67,112.0,2,3.25
-66,113.0,2,3.25
-66,114.0,2,3.25
-68,116.0,2,3.25
-67,117.0,2,3.25
-67,119.0,2,3.25
-67,-0.0,3,3.25
-65,2.0,3,3.25
-65,5.0,3,3.25
-65,6.0,3,3.25
-67,7.0,3,3.25
-65,9.0,3,3.25
-65,10.0,3,3.25
-67,12.0,3,3.25
-65,13.0,3,3.25
-67,16.0,3,3.25
-64,17.0,3,3.25
-64,18.0,3,3.25
-68,20.0,3,3.25
-64,21.0,3,3.25
-67,23.0,3,3.25
-67,24.0,3,3.25
-64,25.0,3,3.25
-67,27.0,3,3.25
-65,29.0,3,3.25
-66,31.0,3,3.25
-67,32.0,3,3.25
-65,34.0,3,3.25
-67,35.0,3,3.25
-67,36.0,3,3.25
-64,39.0,3,3.25
-70,41.0,3,3.25
-64,42.0,3,3.25
-66,43.0,3,3.25
-65,45.0,3,3.25
-65,46.0,3,3.25
-66,47.0,3,3.25
-65,49.0,3,3.25
-65,50.0,3,3.25
-67,52.0,3,3.25
-65,53.0,3,3.25
-65,54.0,3,3.25
-66,56.0,3,3.25
-66,57.0,3,3.25
-65,58.0,3,3.25
-69,60.0,3,3.25
-65,61.0,3,3.25
-65,63.0,3,3.25
-64,64.0,3,3.25
-66,65.0,3,3.25
-65,67.0,3,3.25
-66,68.0,3,3.25
-65,69.0,3,3.25
-61,71.0,3,3.25
-67,72.0,3,3.25
-65,74.0,3,3.25
-64,75.0,3,3.25
-67,77.0,3,3.25
-70,78.0,3,3.25
-64,79.0,3,3.25
-63,81.0,3,3.25
-70,82.0,3,3.25
-65,84.0,3,3.25
-64,85.0,3,3.25
-63,87.0,3,3.25
-63,88.0,3,3.25
-70,90.0,3,3.25
-65,91.0,3,3.25
-64,93.0,3,3.25
-64,94.0,3,3.25
-64,96.0,3,3.25
-63,97.0,3,3.25
-70,98.0,3,3.25
-64,100.0,3,3.25
-64,101.0,3,3.25
-70,103.0,3,3.25
-70,104.0,3,3.25
-64,105.0,3,3.25
-70,106.0,3,3.25
-64,108.0,3,3.25
-64,109.0,3,3.25
-70,111.0,3,3.25
-63,112.0,3,3.25
-70,113.0,3,3.25
-70,115.0,3,3.25
-64,116.0,3,3.25
-69,118.0,3,3.25
