"rssi","time (second)","trial","distance"
-63,-0.0,1,1.75
-63,1.0,1,1.75
-63,3.0,1,1.75
-64,5.0,1,1.75
-64,7.0,1,1.75
-66,8.0,1,1.75
-63,9.0,1,1.75
-63,11.0,1,1.75
-63,12.0,1,1.75
-65,13.0,1,1.75
-65,15.0,1,1.75
-63,16.0,1,1.75
-64,18.0,1,1.75
-64,19.0,1,1.75
-63,20.0,1,1.75
-63,22.0,1,1.75
-65,23.0,1,1.75
-65,24.0,1,1.75
-65,26.0,1,1.75
-64,27.0,1,1.75
-63,29.0,1,1.75
-65,30.0,1,1.75
-65,31.0,1,1.75
-64,33.0,1,1.75
-64,34.0,1,1.75
-65,36.0,1,1.75
-64,37.0,1,1.75
-65,38.0,1,1.75
-65,40.0,1,1.75
-62,41.0,1,1.75
-64,42.0,1,1.75
-63,44.0,1,1.75
-64,46.0,1,1.75
-63,47.0,1,1.75
-65,49.0,1,1.75
-65,51.0,1,1.75
-65,52.0,1,1.75
-62,53.0,1,1.75
-65,55.0,1,1.75
-63,56.0,1,1.75
-63,58.0,1,1.75
-65,59.0,1,1.75
-62,60.0,1,1.75
-62,62.0,1,1.75
-65,63.0,1,1.75
-62,64.0,1,1.75
-65,66.0,1,1.75
-64,67.0,1,1.75
-63,69.0,1,1.75
-63,70.0,1,1.75
-65,71.0,1,1.75
-63,73.0,1,1.75
-63,74.0,1,1.75
-65,75.0,1,1.75
-62,77.0,1,1.75
-62,78.0,1,1.75
-65,80.0,1,1.75
-62,81.0,1,1.75
-65,83.0,1,1.75
-64,84.0,1,1.75
-65,86.0,1,1.75
-65,88.0,1,1.75
-64,90.0,1,1.75
-62,91.0,1,1.75
-63,92.0,1,1.75
-63,94.0,1,1.75
-66,95.0,1,1.75
-63,97.0,1,1.75
-63,98.0,1,1.75
-63,99.0,1,1.75
-64,101.0,1,1.75
-64,102.0,1,1.75
-63,104.0,1,1.75
-64,105.0,1,1.75
-63,107.0,1,1.75
-63,109.0,1,1.75
-66,110.0,1,1.75
-64,111.0,1,1.75
-64,113.0,1,1.75
-64,114.0,1,1.75
-63,115.0,1,1.75
-63,117.0,1,1.75
-63,119.0,1,1.75
-62,120.0,1,1.75
-62,-0.0,2,1.75
-61,1.0,2,1.75
-72,4.0,2,1.75
-60,5.0,2,1.75
-72,6.0,2,1.75
-61,8.0,2,1.75
-68,10.0,2,1.75
-72,11.0,2,1.75
-61,12.0,2,1.75
-71,14.0,2,1.75
-61,15.0,2,1.75
-68,18.0,2,1.75
-71,20.0,2,1.75
-61,21.0,2,1.75
-71,22.0,2,1.75
-70,24.0,2,1.75
-71,25.0,2,1.75
-61,29.0,2,1.75
-71,31.0,2,1.75
-71,32.0,2,1.75
-61,36.0,2,1.75
-61,37.0,2,1.75
-70,39.0,2,1.75
-61,40.0,2,1.75
-61,41.0,2,1.75
-71,43.0,2,1.75
