"rssi","time (second)","trial","distance"
-69,-0.0,1,4.0
-71,2.0,1,4.0
-70,6.0,1,4.0
-65,7.0,1,4.0
-69,8.0,1,4.0
-72,10.0,1,4.0
-66,11.0,1,4.0
-71,13.0,1,4.0
-71,14.0,1,4.0
-71,15.0,1,4.0
-74,17.0,1,4.0
-72,18.0,1,4.0
-71,20.0,1,4.0
-71,21.0,1,4.0
-72,22.0,1,4.0
-69,24.0,1,4.0
-69,25.0,1,4.0
-70,28.0,1,4.0
-72,29.0,1,4.0
-72,31.0,1,4.0
-69,32.0,1,4.0
-74,34.0,1,4.0
-72,35.0,1,4.0
-72,37.0,1,4.0
-71,38.0,1,4.0
-68,40.0,1,4.0
-72,42.0,1,4.0
-72,43.0,1,4.0
-71,44.0,1,4.0
-72,46.0,1,4.0
-69,49.0,1,4.0
-71,50.0,1,4.0
-71,51.0,1,4.0
-69,53.0,1,4.0
-71,54.0,1,4.0
-69,56.0,1,4.0
-71,57.0,1,4.0
-72,59.0,1,4.0
-65,60.0,1,4.0
-69,61.0,1,4.0
-71,63.0,1,4.0
-70,64.0,1,4.0
-69,66.0,1,4.0
-71,67.0,1,4.0
-74,69.0,1,4.0
-72,71.0,1,4.0
-69,72.0,1,4.0
-67,73.0,1,4.0
-71,75.0,1,4.0
-71,76.0,1,4.0
-74,77.0,1,4.0
-71,79.0,1,4.0
-71,80.0,1,4.0
-71,82.0,1,4.0
-71,83.0,1,4.0
-70,84.0,1,4.0
-71,86.0,1,4.0
-70,87.0,1,4.0
-72,89.0,1,4.0
-70,93.0,1,4.0
-71,94.0,1,4.0
-65,95.0,1,4.0
-69,97.0,1,4.0
-72,98.0,1,4.0
-72,100.0,1,4.0
-71,101.0,1,4.0
-72,104.0,1,4.0
-70,105.0,1,4.0
-71,106.0,1,4.0
-71,108.0,1,4.0
-70,109.0,1,4.0
-69,112.0,1,4.0
-70,113.0,1,4.0
-65,116.0,1,4.0
-72,117.0,1,4.0
-72,119.0,1,4.0
-70,120.0,1,4.0
-72,-0.0,2,4.0
-68,1.0,2,4.0
-68,2.0,2,4.0
-67,4.0,2,4.0
-68,5.0,2,4.0
-67,6.0,2,4.0
-72,8.0,2,4.0
-68,9.0,2,4.0
-68,11.0,2,4.0
-73,12.0,2,4.0
-73,13.0,2,4.0
-67,15.0,2,4.0
-72,16.0,2,4.0
-67,18.0,2,4.0
-67,19.0,2,4.0
-73,21.0,2,4.0
-66,23.0,2,4.0
-73,24.0,2,4.0
-73,26.0,2,4.0
-66,27.0,2,4.0
-68,28.0,2,4.0
-66,30.0,2,4.0
-65,31.0,2,4.0
-73,33.0,2,4.0
-67,34.0,2,4.0
-73,36.0,2,4.0
-66,38.0,2,4.0
-73,40.0,2,4.0
-72,42.0,2,4.0
-72,44.0,2,4.0
