"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1625060921645-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.312']",81,2,"00003afc","[{'instanceId':'0000004d','rssi':-42},{'instanceId':'00000059','rssi':-68},{'instanceId':'00000060','rssi':-70}]","Jun 30, 2021 @ 09:48:41"
"1625060920427-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.125']",81,1,"00003afc","[{'instanceId':'0000004d','rssi':-58},{'instanceId':'00000058','rssi':-61},{'instanceId':'00000059','rssi':-64}]","Jun 30, 2021 @ 09:48:40"
"1625060918844-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,0,"00003afc","[{'instanceId':'0000004d','rssi':-57},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000058','rssi':-70}]","Jun 30, 2021 @ 09:48:38"
"1625060917027-00003afc","diract-proximity",,"_doc","['1','0.188','-0.187']",83,7,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000058','rssi':-68}]","Jun 30, 2021 @ 09:48:37"
"1625060915646-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,6,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000060','rssi':-64}]","Jun 30, 2021 @ 09:48:35"
"1625060913830-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",83,5,"00003afc","[{'instanceId':'00000059','rssi':-51},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000061','rssi':-66}]","Jun 30, 2021 @ 09:48:33"
"1625060912427-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",83,3,"00003afc","[{'instanceId':'00000059','rssi':-44},{'instanceId':'00000058','rssi':-63},{'instanceId':'0000004d','rssi':-64}]","Jun 30, 2021 @ 09:48:32"
"1625060911024-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,2,"00003afc","[{'instanceId':'00000059','rssi':-45},{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000058','rssi':-67}]","Jun 30, 2021 @ 09:48:31"
"1625060909048-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",83,2,"00003afc","[{'instanceId':'00000059','rssi':-45},{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000058','rssi':-67}]","Jun 30, 2021 @ 09:48:29"
"1625060907627-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",81,0,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'00000058','rssi':-64},{'instanceId':'00000060','rssi':-65}]","Jun 30, 2021 @ 09:48:27"
"1625060906424-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.125']",81,7,"00003afc","[{'instanceId':'00000059','rssi':-60},{'instanceId':'00000058','rssi':-62},{'instanceId':'00000061','rssi':-65}]","Jun 30, 2021 @ 09:48:26"
"1625060904814-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.125']",81,7,"00003afc","[{'instanceId':'00000059','rssi':-60},{'instanceId':'00000058','rssi':-62},{'instanceId':'00000061','rssi':-65}]","Jun 30, 2021 @ 09:48:24"
"1625060903423-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",81,5,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000061','rssi':-65},{'instanceId':'00000060','rssi':-65}]","Jun 30, 2021 @ 09:48:23"
"1625060902203-00003afc","diract-proximity",,"_doc","['1','0.188','-0.187']",81,4,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000059','rssi':-65}]","Jun 30, 2021 @ 09:48:22"
"1625060900608-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",81,3,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'0000004e','rssi':-68},{'instanceId':'00000059','rssi':-69}]","Jun 30, 2021 @ 09:48:20"
"1625060899200-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",81,2,"00003afc","[{'instanceId':'00000058','rssi':-53},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-66}]","Jun 30, 2021 @ 09:48:19"
"1625060897803-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.187']",81,2,"00003afc","[{'instanceId':'00000058','rssi':-53},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-66}]","Jun 30, 2021 @ 09:48:17"
