"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1626873372527-00003afc","diract-proximity",,"_doc","['0.875','0.125','-0.375']",87,3,"00003afc","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-73}]","Jul 21, 2021 @ 09:16:11"
"1626873371217-00003afc","diract-proximity",,"_doc","['0.875','0.125','0.563']",87,2,"00003afc","[{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004d','rssi':-68},{'instanceId':'0000004e','rssi':-69}]","Jul 21, 2021 @ 09:16:10"
"1626872796660-00003afc","diract-proximity",,"_doc","['0.875','0.313','-0.312']",87,6,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000058','rssi':-68}]","Jul 21, 2021 @ 09:06:35"
"1626872793844-00003afc","diract-proximity",,"_doc","['0.938','0.188','0.125']",87,4,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-62},{'instanceId':'00000058','rssi':-68}]","Jul 21, 2021 @ 09:06:32"
"1626872792454-00003afc","diract-proximity",,"_doc","['0.938','0.188','0.125']",87,4,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-62},{'instanceId':'00000058','rssi':-68}]","Jul 21, 2021 @ 09:06:31"
"1626872791058-00003afc","diract-proximity",,"_doc","['0.938','0.188','0.188']",87,2,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000058','rssi':-70}]","Jul 21, 2021 @ 09:06:30"
"1626872789961-00003afc","diract-proximity",,"_doc","['0.938','0.188','0.188']",87,1,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000060','rssi':-68}]","Jul 21, 2021 @ 09:06:28"
"1626872788241-00003afc","diract-proximity",,"_doc","['0.938','0.25','0.188']",87,0,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000060','rssi':-66}]","Jul 21, 2021 @ 09:06:27"
"1626872786849-00003afc","diract-proximity",,"_doc","['0.875','0.25','0.25']",87,7,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'00000060','rssi':-69},{'instanceId':'0000004e','rssi':-70}]","Jul 21, 2021 @ 09:06:25"
"1626872785059-00003afc","diract-proximity",,"_doc","['0.875','0.25','0.313']",87,6,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004d','rssi':-66}]","Jul 21, 2021 @ 09:06:24"
"1626872781839-00003afc","diract-proximity",,"_doc","['0.813','0.375','-0.375']",87,3,"00003afc","[{'instanceId':'00000059','rssi':-61},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000060','rssi':-67}]","Jul 21, 2021 @ 09:06:20"
"1626872779474-00003afc","diract-proximity",,"_doc","['0.813','-0.125','-0.687']",87,1,"00003afc","[{'instanceId':'00000059','rssi':-57},{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000058','rssi':-65}]","Jul 21, 2021 @ 09:06:18"
"1626872773841-00003afc","diract-proximity",,"_doc","['0.813','0.313','-0.5']",87,6,"00003afc","[{'instanceId':'00000059','rssi':-58},{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-67}]","Jul 21, 2021 @ 09:06:12"
"1626872772452-00003afc","diract-proximity",,"_doc","['0.813','0.313','-0.5']",87,6,"00003afc","[{'instanceId':'00000059','rssi':-58},{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-67}]","Jul 21, 2021 @ 09:06:11"
"1626872771047-00003afc","diract-proximity",,"_doc","['0.813','0.313','-0.5']",87,3,"00003afc","[{'instanceId':'00000059','rssi':-61},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000058','rssi':-69}]","Jul 21, 2021 @ 09:06:10"
"1626872768457-00003afc","diract-proximity",,"_doc","['0.813','0.188','-0.562']",87,1,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000060','rssi':-72}]","Jul 21, 2021 @ 09:06:07"
"1626872766030-00003afc","diract-proximity",,"_doc","['0.813','0.188','-0.562']",86,0,"00003afc","[{'instanceId':'00000059','rssi':-59},{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000058','rssi':-68}]","Jul 21, 2021 @ 09:06:05"
"1626872764566-00003afc","diract-proximity",,"_doc","['0.813','0.188','-0.5']",86,7,"00003afc","[{'instanceId':'00000059','rssi':-59},{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000058','rssi':-63}]","Jul 21, 2021 @ 09:06:03"
"1626872763064-00003afc","diract-proximity",,"_doc","['0.813','0.188','-0.5']",86,6,"00003afc","[{'instanceId':'00000059','rssi':-57},{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000058','rssi':-65}]","Jul 21, 2021 @ 09:06:02"
"1626872760851-00003afc","diract-proximity",,"_doc","['0.813','0.188','-0.5']",86,5,"00003afc","[{'instanceId':'00000059','rssi':-57},{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000058','rssi':-64}]","Jul 21, 2021 @ 09:05:59"
"1626872758059-00003afc","diract-proximity",,"_doc","['0.875','0.188','-0.5']",86,3,"00003afc","[{'instanceId':'0000004d','rssi':-57},{'instanceId':'00000058','rssi':-63},{'instanceId':'00000060','rssi':-73}]","Jul 21, 2021 @ 09:05:57"
"1626872755350-00003afc","diract-proximity",,"_doc","['0.813','0.188','-0.5']",86,1,"00003afc","[{'instanceId':'00000059','rssi':-56},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000058','rssi':-72}]","Jul 21, 2021 @ 09:05:54"
"1626872752452-00003afc","diract-proximity",,"_doc","['0.875','0.125','-0.5']",87,7,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000060','rssi':-70}]","Jul 21, 2021 @ 09:05:51"
"1626872751039-00003afc","diract-proximity",,"_doc","['0.875','0.188','-0.437']",87,6,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000058','rssi':-64}]","Jul 21, 2021 @ 09:05:50"
"1626872748243-00003afc","diract-proximity",,"_doc","['0.875','0.188','-0.437']",87,3,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000058','rssi':-67}]","Jul 21, 2021 @ 09:05:47"
"1626872746338-00003afc","diract-proximity",,"_doc","['0.875','0.25','-0.437']",87,2,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000061','rssi':-70}]","Jul 21, 2021 @ 09:05:45"
"1626872744845-00003afc","diract-proximity",,"_doc","['0.875','0.188','-0.437']",87,1,"00003afc","[{'instanceId':'00000059','rssi':-61},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-64}]","Jul 21, 2021 @ 09:05:43"
"1626872743448-00003afc","diract-proximity",,"_doc","['0.875','0.063','-0.562']",87,0,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000060','rssi':-69},{'instanceId':'00000059','rssi':-70}]","Jul 21, 2021 @ 09:05:42"
