"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1628171998101-00003afc","diract-proximity",,"_doc","['0.813','0.375','-0.437']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:59:57"
"1628171996745-00003afc","diract-proximity",,"_doc","['0.813','0.375','-0.437']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:59:55"
"1628171995501-00003afc","diract-proximity",,"_doc","['0.813','0.375','-0.437']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:59:54"
"1628171989903-00003afc","diract-proximity",,"_doc","['0.813','0.438','-0.437']",87,7,"00003afc","[]","Aug 5, 2021 @ 09:59:48"
"1628171987171-00003afc","diract-proximity",,"_doc","['0.813','0.375','-0.375']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:59:46"
"1628171985398-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.312']",87,3,"00003afc","[]","Aug 5, 2021 @ 09:59:44"
"1628171984024-00003afc","diract-proximity",,"_doc","['0.813','0.375','-0.375']",87,2,"00003afc","[]","Aug 5, 2021 @ 09:59:43"
"1628171982102-00003afc","diract-proximity",,"_doc","['0.75','0.5','-0.375']",87,1,"00003afc","[]","Aug 5, 2021 @ 09:59:41"
"1628171980737-00003afc","diract-proximity",,"_doc","['0.75','0.5','-0.375']",87,1,"00003afc","[]","Aug 5, 2021 @ 09:59:39"
"1628171979376-00003afc","diract-proximity",,"_doc","['0.75','0.5','-0.5']",87,7,"00003afc","[{'instanceId':'00000058','rssi':-64}]","Aug 5, 2021 @ 09:59:38"
"1628171976640-00003afc","diract-proximity",,"_doc","['0.75','0.5','-0.5']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:59:35"
"1628171975430-00003afc","diract-proximity",,"_doc","['0.75','0.5','-0.5']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:59:34"
"1628171974199-00003afc","diract-proximity",,"_doc","['0.75','0.5','-0.5']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:59:33"
"1628171968466-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",87,7,"00003afc","[]","Aug 5, 2021 @ 09:59:27"
"1628171967199-00003afc","diract-proximity",,"_doc","['0.813','0.563','-0.062']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:59:26"
"1628171965801-00003afc","diract-proximity",,"_doc","['0.813','0.375','-0.187']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:59:24"
"1628171964301-00003afc","diract-proximity",,"_doc","['0.813','0.375','-0.187']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:59:23"
"1628171962932-00003afc","diract-proximity",,"_doc","['0.813','0.375','-0.187']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:59:21"
"1628171957610-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.25']",87,1,"00003afc","[{'instanceId':'0000004e','rssi':-73}]","Aug 5, 2021 @ 09:59:16"
"1628171953513-00003afc","diract-proximity",,"_doc","['0.813','0.438','-0.25']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:59:12"
"1628171950605-00003afc","diract-proximity",,"_doc","['0.938','0.375','-0.187']",87,2,"00003afc","[]","Aug 5, 2021 @ 09:59:09"
"1628171949248-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",87,1,"00003afc","[{'instanceId':'00000058','rssi':-68}]","Aug 5, 2021 @ 09:59:08"
"1628171947889-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",87,1,"00003afc","[{'instanceId':'00000058','rssi':-68}]","Aug 5, 2021 @ 09:59:06"
"1628171946525-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.187']",89,7,"00003afc","[]","Aug 5, 2021 @ 09:59:05"
"1628171945303-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.187']",89,7,"00003afc","[]","Aug 5, 2021 @ 09:59:04"
"1628171943888-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.187']",89,7,"00003afc","[]","Aug 5, 2021 @ 09:59:02"
"1628171927504-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.125']",87,1,"00003afc","[]","Aug 5, 2021 @ 09:58:46"
"1628171926070-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.125']",87,1,"00003afc","[]","Aug 5, 2021 @ 09:58:45"
"1628171924203-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.062']",87,7,"00003afc","[]","Aug 5, 2021 @ 09:58:43"
"1628171921062-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.062']",87,7,"00003afc","[]","Aug 5, 2021 @ 09:58:40"
"1628171917058-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.062']",87,3,"00003afc","[]","Aug 5, 2021 @ 09:58:36"
"1628171915590-00003afc","diract-proximity",,"_doc","['0.875','0.5','-0.062']",87,0,"00003afc","[]","Aug 5, 2021 @ 09:58:34"
"1628171912310-00003afc","diract-proximity",,"_doc","['0.938','0.375','-0.125']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:58:31"
"1628171909567-00003afc","diract-proximity",,"_doc","['0.938','0.375','-0.125']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:58:28"
"1628171905589-00003afc","diract-proximity",,"_doc","['0.875','0.438','0.063']",87,3,"00003afc","[]","Aug 5, 2021 @ 09:58:24"
"1628171899996-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.125']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:58:18"
"1628171898626-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.125']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:58:17"
"1628171897398-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.125']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:58:16"
"1628171892341-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",87,0,"00003afc","[]","Aug 5, 2021 @ 09:58:11"
"1628171889606-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:58:08"
"1628171888385-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.187']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:58:07"
"1628171886873-00003afc","diract-proximity",,"_doc","['0.813','0.5','0']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:58:05"
"1628171885529-00003afc","diract-proximity",,"_doc","['0.813','0.5','0']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:58:04"
"1628171884289-00003afc","diract-proximity",,"_doc","['0.813','0.5','0']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:58:03"
"1628171879482-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.125']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:57:58"
"1628171878114-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.125']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:57:57"
"1628171876744-00003afc","diract-proximity",,"_doc","['0.75','0.5','-0.062']",87,3,"00003afc","[]","Aug 5, 2021 @ 09:57:55"
"1628171873998-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.125']",87,2,"00003afc","[]","Aug 5, 2021 @ 09:57:52"
"1628171872821-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",87,1,"00003afc","[]","Aug 5, 2021 @ 09:57:51"
"1628171871270-00003afc","diract-proximity",,"_doc","['0.813','0.438','-0.312']",89,0,"00003afc","[]","Aug 5, 2021 @ 09:57:50"
"1628171869913-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",89,7,"00003afc","[]","Aug 5, 2021 @ 09:57:48"
"1628171868314-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.187']",89,6,"00003afc","[]","Aug 5, 2021 @ 09:57:47"
"1628171866881-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",89,5,"00003afc","[]","Aug 5, 2021 @ 09:57:45"
"1628171865407-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",89,4,"00003afc","[{'instanceId':'0000004d','rssi':-72}]","Aug 5, 2021 @ 09:57:44"
"1628171863808-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",89,4,"00003afc","[{'instanceId':'0000004d','rssi':-72}]","Aug 5, 2021 @ 09:57:42"
"1628171862375-00003afc","diract-proximity",,"_doc","['0.75','0.563','-0.25']",89,2,"00003afc","[]","Aug 5, 2021 @ 09:57:41"
"1628171859507-00003afc","diract-proximity",,"_doc","['0.75','0.563','-0.25']",89,2,"00003afc","[]","Aug 5, 2021 @ 09:57:38"
"1628171855400-00003afc","diract-proximity",,"_doc","['0.875','0.313','-0.062']",89,5,"00003afc","[]","Aug 5, 2021 @ 09:57:34"
"1628171852749-00003afc","diract-proximity",,"_doc","['0.938','0.25','-0.125']",89,3,"00003afc","[]","Aug 5, 2021 @ 09:57:31"
"1628171849932-00003afc","diract-proximity",,"_doc","['0.875','0.5','-0.187']",87,0,"00003afc","[]","Aug 5, 2021 @ 09:57:28"
"1628171848575-00003afc","diract-proximity",,"_doc","['0.875','0.5','-0.187']",87,0,"00003afc","[]","Aug 5, 2021 @ 09:57:27"
"1628171846810-00003afc","diract-proximity",,"_doc","['0.875','0.5','-0.187']",87,0,"00003afc","[]","Aug 5, 2021 @ 09:57:25"
"1628171842543-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:57:21"
"1628171839962-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:57:18"
"1628171834330-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.125']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:57:13"
"1628171832962-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.25']",87,3,"00003afc","[]","Aug 5, 2021 @ 09:57:11"
"1628171828991-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.25']",87,3,"00003afc","[]","Aug 5, 2021 @ 09:57:07"
"1628171824735-00003afc","diract-proximity",,"_doc","['0.813','0.438','-0.25']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:57:03"
"1628171821615-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.25']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:57:00"
"1628171819441-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.25']",87,2,"00003afc","[{'instanceId':'00000058','rssi':-69}]","Aug 5, 2021 @ 09:56:58"
"1628171818045-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.25']",87,2,"00003afc","[{'instanceId':'00000058','rssi':-69}]","Aug 5, 2021 @ 09:56:57"
"1628171816702-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.25']",87,2,"00003afc","[{'instanceId':'00000058','rssi':-69}]","Aug 5, 2021 @ 09:56:55"
"1628171815475-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.25']",87,2,"00003afc","[{'instanceId':'00000058','rssi':-69}]","Aug 5, 2021 @ 09:56:54"
"1628171807890-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.187']",87,2,"00003afc","[]","Aug 5, 2021 @ 09:56:46"
"1628171806517-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",87,1,"00003afc","[]","Aug 5, 2021 @ 09:56:45"
"1628171805164-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.125']",87,0,"00003afc","[]","Aug 5, 2021 @ 09:56:44"
"1628171803796-00003afc","diract-proximity",,"_doc","['0.875','0.313','-0.125']",87,7,"00003afc","[]","Aug 5, 2021 @ 09:56:42"
"1628171802574-00003afc","diract-proximity",,"_doc","['0.875','0.313','-0.125']",87,7,"00003afc","[]","Aug 5, 2021 @ 09:56:41"
"1628171801070-00003afc","diract-proximity",,"_doc","['0.875','0.313','-0.125']",87,7,"00003afc","[]","Aug 5, 2021 @ 09:56:40"
"1628171797043-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",87,3,"00003afc","[]","Aug 5, 2021 @ 09:56:36"
"1628171795596-00003afc","diract-proximity",,"_doc","['0.938','0.375','-0.187']",87,1,"00003afc","[]","Aug 5, 2021 @ 09:56:34"
"1628171792855-00003afc","diract-proximity",,"_doc","['0.938','0.375','-0.187']",87,1,"00003afc","[]","Aug 5, 2021 @ 09:56:31"
"1628171784343-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.062']",87,0,"00003afc","[]","Aug 5, 2021 @ 09:56:23"
"1628171782332-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.062']",87,0,"00003afc","[]","Aug 5, 2021 @ 09:56:21"
"1628171780954-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.187']",87,5,"00003afc","[]","Aug 5, 2021 @ 09:56:19"
"1628171778377-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.187']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:56:17"
"1628171776972-00003afc","diract-proximity",,"_doc","['0.813','0.563','-0.187']",87,3,"00003afc","[]","Aug 5, 2021 @ 09:56:15"
"1628171775490-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",87,2,"00003afc","[]","Aug 5, 2021 @ 09:56:14"
"1628171774120-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",87,2,"00003afc","[]","Aug 5, 2021 @ 09:56:13"
"1628171772874-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.187']",87,0,"00003afc","[{'instanceId':'00000059','rssi':-75}]","Aug 5, 2021 @ 09:56:11"
"1628171770021-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.187']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:56:09"
"1628171768785-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.187']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:56:07"
"1628171767347-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.187']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:56:06"
"1628171763181-00003afc","diract-proximity",,"_doc","['0.875','0.438','0.063']",87,3,"00003afc","[]","Aug 5, 2021 @ 09:56:02"
"1628171757702-00003afc","diract-proximity",,"_doc","['0.875','0.5','-0.125']",87,7,"00003afc","[]","Aug 5, 2021 @ 09:55:56"
"1628171748139-00003afc","diract-proximity",,"_doc","['0.875','0.5','-0.125']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:55:47"
"1628171746900-00003afc","diract-proximity",,"_doc","['0.875','0.5','-0.125']",87,6,"00003afc","[]","Aug 5, 2021 @ 09:55:45"
"1628171745391-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.187']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:55:44"
"1628171742770-00003afc","diract-proximity",,"_doc","['0.813','0.5','-0.187']",87,4,"00003afc","[]","Aug 5, 2021 @ 09:55:41"
