"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1628257180414-00003afc","diract-proximity",,"_doc","['0.188','0.875','-0.5']",84,5,"00003afc","[]","Aug 6, 2021 @ 09:39:39"
"1628257178564-00003afc","diract-proximity",,"_doc","['0.063','0.688','-0.812']",84,2,"00003afc","[]","Aug 6, 2021 @ 09:39:37"
"1628257176535-00003afc","diract-proximity",,"_doc","['0.125','0.688','-0.75']",84,0,"00003afc","[]","Aug 6, 2021 @ 09:39:35"
"1628257175318-00003afc","diract-proximity",,"_doc","['0.125','0.688','-0.687']",84,7,"00003afc","[{'instanceId':'00000061','rssi':-75}]","Aug 6, 2021 @ 09:39:34"
"1628257173806-00003afc","diract-proximity",,"_doc","['0.125','0.688','-0.687']",84,7,"00003afc","[{'instanceId':'00000061','rssi':-75}]","Aug 6, 2021 @ 09:39:32"
"1628257172441-00003afc","diract-proximity",,"_doc","['0','0.688','-0.75']",84,5,"00003afc","[]","Aug 6, 2021 @ 09:39:31"
"1628257171229-00003afc","diract-proximity",,"_doc","['0.25','0.688','-0.75']",84,4,"00003afc","[]","Aug 6, 2021 @ 09:39:30"
"1628257168313-00003afc","diract-proximity",,"_doc","['0.188','0.688','-0.625']",84,3,"00003afc","[]","Aug 6, 2021 @ 09:39:27"
"1628257165866-00003afc","diract-proximity",,"_doc","['-0.062','0.75','-0.687']",84,1,"00003afc","[]","Aug 6, 2021 @ 09:39:24"
"1628257164202-00003afc","diract-proximity",,"_doc","['-0.125','0.75','-0.687']",84,7,"00003afc","[]","Aug 6, 2021 @ 09:39:23"
"1628257162996-00003afc","diract-proximity",,"_doc","['0','0.75','-0.687']",84,6,"00003afc","[]","Aug 6, 2021 @ 09:39:21"
"1628257161484-00003afc","diract-proximity",,"_doc","['0','0.75','-0.687']",84,6,"00003afc","[]","Aug 6, 2021 @ 09:39:20"
"1628257160108-00003afc","diract-proximity",,"_doc","['0','0.813','-0.625']",84,4,"00003afc","[]","Aug 6, 2021 @ 09:39:19"
"1628257158898-00003afc","diract-proximity",,"_doc","['-0.062','0.75','-0.687']",84,3,"00003afc","[]","Aug 6, 2021 @ 09:39:17"
"1628257157470-00003afc","diract-proximity",,"_doc","['0.25','0.813','-0.562']",84,2,"00003afc","[]","Aug 6, 2021 @ 09:39:16"
"1628257155999-00003afc","diract-proximity",,"_doc","['0.25','0.813','-0.562']",84,1,"00003afc","[]","Aug 6, 2021 @ 09:39:14"
"1628257154805-00003afc","diract-proximity",,"_doc","['0.125','0.813','-0.562']",84,0,"00003afc","[]","Aug 6, 2021 @ 09:39:13"
"1628257153274-00003afc","diract-proximity",,"_doc","['0.125','0.813','-0.562']",84,7,"00003afc","[{'instanceId':'00000058','rssi':-66}]","Aug 6, 2021 @ 09:39:12"
"1628257151902-00003afc","diract-proximity",,"_doc","['0.125','0.813','-0.625']",84,6,"00003afc","[]","Aug 6, 2021 @ 09:39:10"
"1628257150711-00003afc","diract-proximity",,"_doc","['0.125','0.813','-0.562']",84,5,"00003afc","[]","Aug 6, 2021 @ 09:39:09"
"1628257149276-00003afc","diract-proximity",,"_doc","['0.125','0.813','-0.562']",84,4,"00003afc","[]","Aug 6, 2021 @ 09:39:08"
"1628257147798-00003afc","diract-proximity",,"_doc","['0.125','0.813','-0.625']",84,3,"00003afc","[]","Aug 6, 2021 @ 09:39:06"
"1628257146436-00003afc","diract-proximity",,"_doc","['0.125','0.813','-0.562']",84,2,"00003afc","[]","Aug 6, 2021 @ 09:39:05"
"1628257142885-00003afc","diract-proximity",,"_doc","['0.125','0.813','-0.562']",86,0,"00003afc","[]","Aug 6, 2021 @ 09:39:01"
"1628257141514-00003afc","diract-proximity",,"_doc","['0.188','0.813','-0.562']",86,7,"00003afc","[]","Aug 6, 2021 @ 09:39:00"
"1628257139856-00003afc","diract-proximity",,"_doc","['0.188','0.875','-0.5']",86,5,"00003afc","[]","Aug 6, 2021 @ 09:38:58"
"1628257138381-00003afc","diract-proximity",,"_doc","['0.125','0.875','-0.437']",86,4,"00003afc","[]","Aug 6, 2021 @ 09:38:57"
"1628257136578-00003afc","diract-proximity",,"_doc","['0.188','0.875','-0.375']",86,3,"00003afc","[]","Aug 6, 2021 @ 09:38:55"
"1628257135144-00003afc","diract-proximity",,"_doc","['0.125','0.875','-0.375']",86,2,"00003afc","[]","Aug 6, 2021 @ 09:38:54"
"1628257133725-00003afc","diract-proximity",,"_doc","['0.438','0.75','-0.5']",86,1,"00003afc","[]","Aug 6, 2021 @ 09:38:52"
"1628257131947-00003afc","diract-proximity",,"_doc","['0.125','0.875','-0.5']",84,0,"00003afc","[]","Aug 6, 2021 @ 09:38:50"
"1628257129208-00003afc","diract-proximity",,"_doc","['0.125','0.875','-0.5']",84,6,"00003afc","[]","Aug 6, 2021 @ 09:38:48"
"1628257126546-00003afc","diract-proximity",,"_doc","['0.125','0.875','-0.5']",84,4,"00003afc","[]","Aug 6, 2021 @ 09:38:45"
"1628257125115-00003afc","diract-proximity",,"_doc","['0.125','0.813','-0.437']",84,2,"00003afc","[]","Aug 6, 2021 @ 09:38:44"
"1628257123343-00003afc","diract-proximity",,"_doc","['0.313','0.813','-0.5']",84,1,"00003afc","[]","Aug 6, 2021 @ 09:38:42"
"1628257121815-00003afc","diract-proximity",,"_doc","['0.25','0.813','-0.5']",84,0,"00003afc","[]","Aug 6, 2021 @ 09:38:40"
"1628257120466-00003afc","diract-proximity",,"_doc","['0.25','0.813','-0.5']",84,0,"00003afc","[]","Aug 6, 2021 @ 09:38:39"
"1628257119168-00003afc","diract-proximity",,"_doc","['0.25','0.813','-0.5']",84,6,"00003afc","[]","Aug 6, 2021 @ 09:38:38"
"1628257117883-00003afc","diract-proximity",,"_doc","['0.25','0.813','-0.5']",84,5,"00003afc","[]","Aug 6, 2021 @ 09:38:36"
"1628257116355-00003afc","diract-proximity",,"_doc","['0.25','0.813','-0.562']",84,4,"00003afc","[]","Aug 6, 2021 @ 09:38:35"
"1628257114997-00003afc","diract-proximity",,"_doc","['0.25','0.813','-0.562']",84,4,"00003afc","[]","Aug 6, 2021 @ 09:38:33"
"1628257113609-00003afc","diract-proximity",,"_doc","['0.313','0.75','-0.562']",84,3,"00003afc","[{'instanceId':'00000061','rssi':-70}]","Aug 6, 2021 @ 09:38:32"
"1628257112405-00003afc","diract-proximity",,"_doc","['0.313','0.75','-0.562']",84,3,"00003afc","[{'instanceId':'00000061','rssi':-70}]","Aug 6, 2021 @ 09:38:31"
"1628257111036-00003afc","diract-proximity",,"_doc","['0.188','0.875','-0.437']",84,0,"00003afc","[]","Aug 6, 2021 @ 09:38:30"
"1628257107731-00003afc","diract-proximity",,"_doc","['0.25','0.875','-0.375']",84,5,"00003afc","[]","Aug 6, 2021 @ 09:38:26"
"1628257105556-00003afc","diract-proximity",,"_doc","['0.25','0.875','-0.437']",84,4,"00003afc","[]","Aug 6, 2021 @ 09:38:24"
"1628257104030-00003afc","diract-proximity",,"_doc","['0.188','0.875','-0.312']",84,3,"00003afc","[]","Aug 6, 2021 @ 09:38:23"
"1628257102682-00003afc","diract-proximity",,"_doc","['0.188','0.875','-0.312']",84,3,"00003afc","[]","Aug 6, 2021 @ 09:38:21"
