"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1617720183953-00003afc","diract-proximity",,"_doc","['-0.5','0.25','0.75']",68,0,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-70},{'instanceId':'00000061','rssi':-71}]","Apr 6, 2021 @ 10:43:03"
"1617720182938-00003afc","diract-proximity",,"_doc","['-0.5','0.25','0.75']",68,0,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-70},{'instanceId':'00000061','rssi':-71}]","Apr 6, 2021 @ 10:43:02"
"1617720182720-0000a7c0","diract-proximity",,"_doc","['0','0.625','-0.812']",79,0,"0000a7c0","[{'instanceId':'00000058','rssi':-73},{'instanceId':'00000061','rssi':-75}]","Apr 6, 2021 @ 10:43:02"
"1617720181726-00003afc","diract-proximity",,"_doc","['-0.5','0.313','0.75']",68,7,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000059','rssi':-69}]","Apr 6, 2021 @ 10:43:01"
"1617720181335-0000a7c0","diract-proximity",,"_doc","['0.063','0.625','-0.75']",79,7,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000061','rssi':-75}]","Apr 6, 2021 @ 10:43:01"
"1617720180149-00003afc","diract-proximity",,"_doc","['-0.562','0.25','0.75']",68,6,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-70},{'instanceId':'0000004d','rssi':-71}]","Apr 6, 2021 @ 10:43:00"
"1617720179357-0000a7c0","diract-proximity",,"_doc","['0.25','0.813','-0.625']",79,6,"0000a7c0","[{'instanceId':'00000058','rssi':-71},{'instanceId':'00000061','rssi':-74}]","Apr 6, 2021 @ 10:42:59"
"1617720178764-00003afc","diract-proximity",,"_doc","['-0.562','0.25','0.75']",68,6,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-70},{'instanceId':'0000004d','rssi':-71}]","Apr 6, 2021 @ 10:42:58"
"1617720177977-0000a7c0","diract-proximity",,"_doc","['0.188','0.813','-0.625']",79,5,"0000a7c0","[{'instanceId':'00000058','rssi':-74},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:42:57"
"1617720177349-00003afc","diract-proximity",,"_doc","['-0.562','0.25','0.75']",68,4,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-70},{'instanceId':'0000004d','rssi':-70}]","Apr 6, 2021 @ 10:42:57"
"1617720176173-0000a7c0","diract-proximity",,"_doc","['0.25','0.813','-0.562']",79,4,"0000a7c0","[]","Apr 6, 2021 @ 10:42:56"
"1617720176134-00003afc","diract-proximity",,"_doc","['-0.562','0.25','0.75']",68,3,"00003afc","[{'instanceId':'00000058','rssi':-68},{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000059','rssi':-70}]","Apr 6, 2021 @ 10:42:56"
"1617720174786-0000a7c0","diract-proximity",,"_doc","['0.25','0.688','0.438']",79,3,"0000a7c0","[{'instanceId':'00000061','rssi':-71},{'instanceId':'00000060','rssi':-72}]","Apr 6, 2021 @ 10:42:54"
"1617720174573-00003afc","diract-proximity",,"_doc","['-0.562','0.25','0.75']",68,2,"00003afc","[{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000059','rssi':-69},{'instanceId':'00000058','rssi':-69}]","Apr 6, 2021 @ 10:42:54"
"1617720173417-0000a7c0","diract-proximity",,"_doc","['0.25','0.063','0.875']",79,2,"0000a7c0","[{'instanceId':'00000060','rssi':-71}]","Apr 6, 2021 @ 10:42:53"
"1617720171754-00003afc","diract-proximity",,"_doc","['-0.437','-0.187','0.75']",68,0,"00003afc","[{'instanceId':'00000058','rssi':-72},{'instanceId':'00000060','rssi':-73},{'instanceId':'00000059','rssi':-73}]","Apr 6, 2021 @ 10:42:51"
"1617720170368-00003afc","diract-proximity",,"_doc","['-0.25','0.25','0.875']",68,7,"00003afc","[{'instanceId':'00000058','rssi':-64}]","Apr 6, 2021 @ 10:42:50"
"1617720170236-0000a7c0","diract-proximity",,"_doc","['0.688','-0.5','0.5']",79,7,"0000a7c0","[{'instanceId':'00000060','rssi':-70}]","Apr 6, 2021 @ 10:42:50"
"1617720168960-00003afc","diract-proximity",,"_doc","['-0.25','0.25','0.813']",68,6,"00003afc","[{'instanceId':'00000061','rssi':-71},{'instanceId':'0000004d','rssi':-73},{'instanceId':'00000059','rssi':-73}]","Apr 6, 2021 @ 10:42:48"
"1617720168298-0000a7c0","diract-proximity",,"_doc","['0.688','-0.5','0.5']",79,7,"0000a7c0","[{'instanceId':'00000060','rssi':-70}]","Apr 6, 2021 @ 10:42:48"
"1617720167166-00003afc","diract-proximity",,"_doc","['-0.437','0.313','0.813']",68,5,"00003afc","[{'instanceId':'00000061','rssi':-71},{'instanceId':'0000004d','rssi':-72}]","Apr 6, 2021 @ 10:42:47"
"1617720166909-0000a7c0","diract-proximity",,"_doc","['0.75','-0.437','0.5']",79,5,"0000a7c0","[{'instanceId':'00000060','rssi':-75}]","Apr 6, 2021 @ 10:42:46"
"1617720165695-0000a7c0","diract-proximity",,"_doc","['0.75','-0.5','0.5']",79,4,"0000a7c0","[{'instanceId':'00000060','rssi':-70}]","Apr 6, 2021 @ 10:42:45"
"1617720164369-00003afc","diract-proximity",,"_doc","['-0.437','0.25','0.813']",68,3,"00003afc","[{'instanceId':'00000059','rssi':-69},{'instanceId':'00000061','rssi':-71},{'instanceId':'0000004d','rssi':-74}]","Apr 6, 2021 @ 10:42:44"
"1617720164147-0000a7c0","diract-proximity",,"_doc","['0.688','-0.375','0.563']",79,3,"0000a7c0","[{'instanceId':'00000060','rssi':-70}]","Apr 6, 2021 @ 10:42:44"
"1617720163002-00003afc","diract-proximity",,"_doc","['-0.437','0.938','0.625']",68,1,"00003afc","[{'instanceId':'00000060','rssi':-72},{'instanceId':'00000061','rssi':-72},{'instanceId':'00000058','rssi':-75}]","Apr 6, 2021 @ 10:42:43"
"1617720162763-0000a7c0","diract-proximity",,"_doc","['0.688','-0.375','0.563']",79,3,"0000a7c0","[{'instanceId':'00000060','rssi':-70}]","Apr 6, 2021 @ 10:42:42"
"1617720161386-0000a7c0","diract-proximity",,"_doc","['1.063','0.5','-0.5']",79,1,"0000a7c0","[{'instanceId':'00000060','rssi':-71}]","Apr 6, 2021 @ 10:42:41"
"1617720161215-00003afc","diract-proximity",,"_doc","['-0.375','0.875','-0.312']",68,0,"00003afc","[{'instanceId':'00000058','rssi':-74},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:42:41"
"1617720160166-0000a7c0","diract-proximity",,"_doc","['1.063','-0.25','-0.312']",78,0,"0000a7c0","[{'instanceId':'00000060','rssi':-69},{'instanceId':'0000004e','rssi':-72},{'instanceId':'00000058','rssi':-74}]","Apr 6, 2021 @ 10:42:40"
"1617720159220-00003afc","diract-proximity",,"_doc","['-0.375','0.875','-0.312']",68,0,"00003afc","[{'instanceId':'00000058','rssi':-74},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:42:39"
"1617720157815-00003afc","diract-proximity",,"_doc","['0','0.813','-0.437']",68,7,"00003afc","[{'instanceId':'00000060','rssi':-74}]","Apr 6, 2021 @ 10:42:37"
"1617720156598-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.062']",68,5,"00003afc","[{'instanceId':'0000004d','rssi':-64}]","Apr 6, 2021 @ 10:42:36"
"1617720156437-0000a7c0","diract-proximity",,"_doc","['1.25','-0.25','-0.187']",78,6,"0000a7c0","[{'instanceId':'00000059','rssi':-75}]","Apr 6, 2021 @ 10:42:36"
"1617720155216-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.062']",68,5,"00003afc","[{'instanceId':'0000004d','rssi':-64}]","Apr 6, 2021 @ 10:42:35"
"1617720155047-0000a7c0","diract-proximity",,"_doc","['1.25','-0.25','-0.187']",78,6,"0000a7c0","[{'instanceId':'00000059','rssi':-75}]","Apr 6, 2021 @ 10:42:35"
"1617720153677-00003afc","diract-proximity",,"_doc","['-0.875','0.438','-0.062']",68,3,"00003afc","[{'instanceId':'00000058','rssi':-73}]","Apr 6, 2021 @ 10:42:33"
"1617720153653-0000a7c0","diract-proximity",,"_doc","['0.688','-0.687','0.25']",78,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-71}]","Apr 6, 2021 @ 10:42:33"
"1617720150484-00003afc","diract-proximity",,"_doc","['-0.75','0.688','-0.312']",68,1,"00003afc","[{'instanceId':'0000004d','rssi':-70},{'instanceId':'0000004e','rssi':-73},{'instanceId':'00000061','rssi':-74}]","Apr 6, 2021 @ 10:42:30"
"1617720149942-0000a7c0","diract-proximity",,"_doc","['0.625','-0.812','0.188']",78,1,"0000a7c0","[{'instanceId':'0000004d','rssi':-73},{'instanceId':'00000061','rssi':-75}]","Apr 6, 2021 @ 10:42:29"
"1617720148545-0000a7c0","diract-proximity",,"_doc","['0.75','-0.625','0.375']",79,0,"0000a7c0","[{'instanceId':'00000061','rssi':-75}]","Apr 6, 2021 @ 10:42:28"
"1617720147715-00003afc","diract-proximity",,"_doc","['-0.875','0.438','-0.125']",68,7,"00003afc","[{'instanceId':'0000004e','rssi':-74}]","Apr 6, 2021 @ 10:42:27"
"1617720147185-0000a7c0","diract-proximity",,"_doc","['0.563','-0.75','0.25']",79,7,"0000a7c0","[{'instanceId':'0000004d','rssi':-74}]","Apr 6, 2021 @ 10:42:27"
"1617720145915-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.125']",68,6,"00003afc","[{'instanceId':'0000004d','rssi':-71}]","Apr 6, 2021 @ 10:42:25"
"1617720145799-0000a7c0","diract-proximity",,"_doc","['0.688','-0.687','0.313']",79,6,"0000a7c0","[{'instanceId':'0000004d','rssi':-73},{'instanceId':'00000059','rssi':-73},{'instanceId':'0000004e','rssi':-73}]","Apr 6, 2021 @ 10:42:25"
"1617720144526-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0']",68,4,"00003afc","[{'instanceId':'00000059','rssi':-73},{'instanceId':'0000004e','rssi':-74},{'instanceId':'00000061','rssi':-75}]","Apr 6, 2021 @ 10:42:24"
"1617720144425-0000a7c0","diract-proximity",,"_doc","['0.688','-0.687','0.313']",79,5,"0000a7c0","[{'instanceId':'0000004d','rssi':-71}]","Apr 6, 2021 @ 10:42:24"
"1617720143140-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0']",68,4,"00003afc","[{'instanceId':'00000059','rssi':-73},{'instanceId':'0000004e','rssi':-74},{'instanceId':'00000061','rssi':-75}]","Apr 6, 2021 @ 10:42:23"
"1617720142627-0000a7c0","diract-proximity",,"_doc","['0.625','-0.687','0.313']",79,4,"0000a7c0","[{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:42:22"
"1617720141166-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.125']",68,2,"00003afc","[{'instanceId':'0000004d','rssi':-73},{'instanceId':'00000058','rssi':-75}]","Apr 6, 2021 @ 10:42:21"
"1617720139958-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.125']",68,1,"00003afc","[{'instanceId':'0000004d','rssi':-70},{'instanceId':'00000059','rssi':-75},{'instanceId':'0000004e','rssi':-75}]","Apr 6, 2021 @ 10:42:19"
"1617720139852-0000a7c0","diract-proximity",,"_doc","['0.563','-0.75','0.313']",79,2,"0000a7c0","[{'instanceId':'00000059','rssi':-73},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:42:19"
"1617720138468-0000a7c0","diract-proximity",,"_doc","['0.813','-0.75','0.375']",79,1,"0000a7c0","[]","Apr 6, 2021 @ 10:42:18"
"1617720138386-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.125']",68,1,"00003afc","[{'instanceId':'0000004d','rssi':-70},{'instanceId':'00000059','rssi':-75},{'instanceId':'0000004e','rssi':-75}]","Apr 6, 2021 @ 10:42:18"
"1617720137092-0000a7c0","diract-proximity",,"_doc","['0.625','-0.812','0.188']",79,7,"0000a7c0","[{'instanceId':'00000058','rssi':-71},{'instanceId':'00000059','rssi':-75}]","Apr 6, 2021 @ 10:42:17"
"1617720137000-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.125']",68,0,"00003afc","[{'instanceId':'0000004d','rssi':-70}]","Apr 6, 2021 @ 10:42:17"
"1617720135784-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.125']",68,7,"00003afc","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000059','rssi':-75}]","Apr 6, 2021 @ 10:42:15"
"1617720135721-0000a7c0","diract-proximity",,"_doc","['0.625','-0.687','0.25']",79,6,"0000a7c0","[{'instanceId':'00000059','rssi':-72}]","Apr 6, 2021 @ 10:42:15"
"1617720134379-00003afc","diract-proximity",,"_doc","['-1','0.375','-0.125']",68,5,"00003afc","[{'instanceId':'0000004d','rssi':-69},{'instanceId':'0000004e','rssi':-71},{'instanceId':'00000060','rssi':-72}]","Apr 6, 2021 @ 10:42:14"
"1617720133760-0000a7c0","diract-proximity",,"_doc","['0.625','-0.812','0.313']",79,5,"0000a7c0","[]","Apr 6, 2021 @ 10:42:13"
"1617720133011-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.25']",68,4,"00003afc","[{'instanceId':'0000004e','rssi':-72},{'instanceId':'00000060','rssi':-73},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:42:13"
"1617720132369-0000a7c0","diract-proximity",,"_doc","['0.625','-0.75','0.25']",79,4,"0000a7c0","[{'instanceId':'00000059','rssi':-71},{'instanceId':'0000004d','rssi':-72}]","Apr 6, 2021 @ 10:42:12"
"1617720131459-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.187']",68,3,"00003afc","[{'instanceId':'0000004d','rssi':-71},{'instanceId':'00000059','rssi':-73},{'instanceId':'00000061','rssi':-75}]","Apr 6, 2021 @ 10:42:11"
"1617720130999-0000a7c0","diract-proximity",,"_doc","['0.625','-0.687','0.125']",79,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-74}]","Apr 6, 2021 @ 10:42:10"
"1617720130064-00003afc","diract-proximity",,"_doc","['-0.687','0.625','-0.062']",68,2,"00003afc","[]","Apr 6, 2021 @ 10:42:10"
"1617720129625-0000a7c0","diract-proximity",,"_doc","['0.625','-0.687','0.125']",79,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-74}]","Apr 6, 2021 @ 10:42:09"
"1617720128664-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.062']",68,1,"00003afc","[{'instanceId':'00000059','rssi':-74}]","Apr 6, 2021 @ 10:42:08"
"1617720128230-0000a7c0","diract-proximity",,"_doc","['0.688','-0.687','0.188']",79,1,"0000a7c0","[{'instanceId':'0000004e','rssi':-73}]","Apr 6, 2021 @ 10:42:08"
"1617720125897-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.125']",68,7,"00003afc","[{'instanceId':'00000060','rssi':-74},{'instanceId':'00000061','rssi':-75}]","Apr 6, 2021 @ 10:42:05"
"1617720124658-0000a7c0","diract-proximity",,"_doc","['0.625','-0.75','0.313']",79,6,"0000a7c0","[{'instanceId':'00000059','rssi':-75}]","Apr 6, 2021 @ 10:42:04"
"1617720124529-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.125']",68,7,"00003afc","[{'instanceId':'00000060','rssi':-74},{'instanceId':'00000061','rssi':-75}]","Apr 6, 2021 @ 10:42:04"
"1617720123157-00003afc","diract-proximity",,"_doc","['-0.875','0.438','0.063']",68,5,"00003afc","[{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000060','rssi':-73}]","Apr 6, 2021 @ 10:42:03"
"1617720122720-0000a7c0","diract-proximity",,"_doc","['0.688','-0.75','0.125']",79,5,"0000a7c0","[{'instanceId':'00000059','rssi':-74}]","Apr 6, 2021 @ 10:42:02"
"1617720121317-0000a7c0","diract-proximity",,"_doc","['0.813','-0.625','0.188']",79,4,"0000a7c0","[{'instanceId':'00000061','rssi':-71},{'instanceId':'00000059','rssi':-75}]","Apr 6, 2021 @ 10:42:01"
"1617720120364-00003afc","diract-proximity",,"_doc","['-0.937','0.5','0.063']",68,3,"00003afc","[{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000060','rssi':-74}]","Apr 6, 2021 @ 10:42:00"
"1617720119953-0000a7c0","diract-proximity",,"_doc","['0.688','-0.75','0.125']",79,3,"0000a7c0","[{'instanceId':'00000061','rssi':-74},{'instanceId':'0000004e','rssi':-75}]","Apr 6, 2021 @ 10:41:59"
"1617720118994-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.125']",68,2,"00003afc","[{'instanceId':'00000059','rssi':-73}]","Apr 6, 2021 @ 10:41:58"
"1617720118571-0000a7c0","diract-proximity",,"_doc","['0.625','-0.75','0.25']",79,2,"0000a7c0","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'0000004e','rssi':-75}]","Apr 6, 2021 @ 10:41:58"
"1617720117584-00003afc","diract-proximity",,"_doc","['-0.875','0.438','-0.187']",68,1,"00003afc","[{'instanceId':'0000004e','rssi':-73},{'instanceId':'0000004d','rssi':-74},{'instanceId':'00000058','rssi':-75}]","Apr 6, 2021 @ 10:41:57"
"1617720116762-0000a7c0","diract-proximity",,"_doc","['0.688','-0.75','0.313']",79,1,"0000a7c0","[{'instanceId':'00000059','rssi':-74},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:41:56"
"1617720116205-00003afc","diract-proximity",,"_doc","['-0.875','0.438','-0.187']",68,1,"00003afc","[{'instanceId':'0000004e','rssi':-73},{'instanceId':'0000004d','rssi':-74},{'instanceId':'00000058','rssi':-75}]","Apr 6, 2021 @ 10:41:56"
"1617720115377-0000a7c0","diract-proximity",,"_doc","['0.688','-0.75','0.188']",78,0,"0000a7c0","[{'instanceId':'00000059','rssi':-71},{'instanceId':'00000061','rssi':-74},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:41:55"
"1617720114019-00003afc","diract-proximity",,"_doc","['-0.875','0.5','-0.062']",68,6,"00003afc","[{'instanceId':'00000059','rssi':-74},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:41:54"
"1617720113995-0000a7c0","diract-proximity",,"_doc","['0.688','-0.75','0.188']",78,0,"0000a7c0","[{'instanceId':'00000059','rssi':-71},{'instanceId':'00000061','rssi':-74},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:41:53"
"1617720112036-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.062']",68,5,"00003afc","[{'instanceId':'00000059','rssi':-73},{'instanceId':'0000004d','rssi':-75}]","Apr 6, 2021 @ 10:41:52"
"1617720111789-0000a7c0","diract-proximity",,"_doc","['0.625','-0.687','0.25']",78,5,"0000a7c0","[]","Apr 6, 2021 @ 10:41:51"
"1617720110641-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.062']",68,4,"00003afc","[]","Apr 6, 2021 @ 10:41:50"
"1617720109825-0000a7c0","diract-proximity",,"_doc","['0.75','-0.687','0.25']",78,4,"0000a7c0","[{'instanceId':'00000059','rssi':-72}]","Apr 6, 2021 @ 10:41:49"
"1617720109298-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0']",68,3,"00003afc","[{'instanceId':'0000004d','rssi':-73}]","Apr 6, 2021 @ 10:41:49"
"1617720107872-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0']",68,3,"00003afc","[{'instanceId':'0000004d','rssi':-73}]","Apr 6, 2021 @ 10:41:47"
"1617720107073-0000a7c0","diract-proximity",,"_doc","['0.938','-0.5','0.188']",78,2,"0000a7c0","[{'instanceId':'00000059','rssi':-70},{'instanceId':'0000004d','rssi':-73},{'instanceId':'0000004e','rssi':-74}]","Apr 6, 2021 @ 10:41:47"
"1617720106494-00003afc","diract-proximity",,"_doc","['-0.875','0.5','0']",68,2,"00003afc","[{'instanceId':'00000059','rssi':-75}]","Apr 6, 2021 @ 10:41:46"
"1617720105286-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.062']",68,0,"00003afc","[{'instanceId':'0000004d','rssi':-71},{'instanceId':'00000058','rssi':-74},{'instanceId':'00000059','rssi':-75}]","Apr 6, 2021 @ 10:41:45"
"1617720103917-0000a7c0","diract-proximity",,"_doc","['0.625','-0.75','0.25']",79,0,"0000a7c0","[{'instanceId':'0000004d','rssi':-70}]","Apr 6, 2021 @ 10:41:43"
"1617720103900-00003afc","diract-proximity",,"_doc","['-0.875','0.438','0.063']",68,7,"00003afc","[{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000058','rssi':-74}]","Apr 6, 2021 @ 10:41:43"
"1617720102524-0000a7c0","diract-proximity",,"_doc","['0.688','-0.75','0.125']",79,7,"0000a7c0","[{'instanceId':'0000004e','rssi':-74}]","Apr 6, 2021 @ 10:41:42"
