"rssi","time (second)","trial","distance"
-71,-0.0,1,2.75
-70,1.0,1,2.75
-70,3.0,1,2.75
-70,4.0,1,2.75
-70,6.0,1,2.75
-70,7.0,1,2.75
-70,10.0,1,2.75
-70,11.0,1,2.75
-71,13.0,1,2.75
-70,14.0,1,2.75
-65,15.0,1,2.75
-65,17.0,1,2.75
-69,18.0,1,2.75
-70,21.0,1,2.75
-71,22.0,1,2.75
-71,24.0,1,2.75
-71,25.0,1,2.75
-72,26.0,1,2.75
-72,28.0,1,2.75
-71,30.0,1,2.75
-71,32.0,1,2.75
-71,33.0,1,2.75
-71,35.0,1,2.75
-70,36.0,1,2.75
-72,37.0,1,2.75
-65,39.0,1,2.75
-66,40.0,1,2.75
-72,42.0,1,2.75
-72,43.0,1,2.75
-71,44.0,1,2.75
-72,45.0,1,2.75
-70,47.0,1,2.75
-71,48.0,1,2.75
-71,50.0,1,2.75
-70,51.0,1,2.75
-70,54.0,1,2.75
-71,55.0,1,2.75
-71,58.0,1,2.75
-70,59.0,1,2.75
-70,61.0,1,2.75
-74,62.0,1,2.75
-70,65.0,1,2.75
-74,66.0,1,2.75
-71,67.0,1,2.75
-71,69.0,1,2.75
-71,70.0,1,2.75
-71,72.0,1,2.75
-71,73.0,1,2.75
-70,75.0,1,2.75
-72,76.0,1,2.75
-70,77.0,1,2.75
-71,79.0,1,2.75
-71,80.0,1,2.75
-71,81.0,1,2.75
-71,83.0,1,2.75
-71,84.0,1,2.75
-71,86.0,1,2.75
-70,87.0,1,2.75
-65,88.0,1,2.75
-71,90.0,1,2.75
-71,92.0,1,2.75
-70,94.0,1,2.75
-70,95.0,1,2.75
-70,97.0,1,2.75
-70,98.0,1,2.75
-66,99.0,1,2.75
-71,101.0,1,2.75
-71,102.0,1,2.75
-70,103.0,1,2.75
-70,105.0,1,2.75
-75,106.0,1,2.75
-75,107.0,1,2.75
-71,109.0,1,2.75
-71,110.0,1,2.75
-70,112.0,1,2.75
-71,113.0,1,2.75
-74,115.0,1,2.75
-71,116.0,1,2.75
-71,118.0,1,2.75
-71,119.0,1,2.75
-71,120.0,1,2.75
-66,-0.0,2,2.75
-70,2.0,2,2.75
-64,3.0,2,2.75
-69,4.0,2,2.75
-69,6.0,2,2.75
-70,8.0,2,2.75
-70,10.0,2,2.75
-64,11.0,2,2.75
-70,13.0,2,2.75
-70,14.0,2,2.75
-64,15.0,2,2.75
-70,17.0,2,2.75
-70,18.0,2,2.75
-64,19.0,2,2.75
-71,21.0,2,2.75
-70,23.0,2,2.75
-64,24.0,2,2.75
-70,25.0,2,2.75
-71,27.0,2,2.75
-70,30.0,2,2.75
-67,31.0,2,2.75
-67,32.0,2,2.75
-70,34.0,2,2.75
-64,35.0,2,2.75
-64,36.0,2,2.75
-70,38.0,2,2.75
-64,39.0,2,2.75
-64,41.0,2,2.75
-71,42.0,2,2.75
-72,44.0,2,2.75
-71,46.0,2,2.75
-64,48.0,2,2.75
-70,51.0,2,2.75
-64,52.0,2,2.75
-64,53.0,2,2.75
-64,55.0,2,2.75
-64,57.0,2,2.75
-70,58.0,2,2.75
-70,59.0,2,2.75
-64,61.0,2,2.75
-64,62.0,2,2.75
-64,64.0,2,2.75
-70,65.0,2,2.75
-70,66.0,2,2.75
-66,68.0,2,2.75
-66,69.0,2,2.75
-70,70.0,2,2.75
-64,72.0,2,2.75
-70,73.0,2,2.75
-70,75.0,2,2.75
-64,76.0,2,2.75
-64,77.0,2,2.75
-70,79.0,2,2.75
-64,80.0,2,2.75
-64,82.0,2,2.75
-71,84.0,2,2.75
-64,86.0,2,2.75
-65,87.0,2,2.75
-71,90.0,2,2.75
-70,91.0,2,2.75
-65,93.0,2,2.75
-71,94.0,2,2.75
-71,95.0,2,2.75
-71,97.0,2,2.75
-70,98.0,2,2.75
-70,99.0,2,2.75
-68,101.0,2,2.75
-70,102.0,2,2.75
-70,104.0,2,2.75
-64,105.0,2,2.75
-71,106.0,2,2.75
-64,108.0,2,2.75
-64,109.0,2,2.75
-64,112.0,2,2.75
-64,113.0,2,2.75
-69,115.0,2,2.75
-69,116.0,2,2.75
-67,117.0,2,2.75
-64,119.0,2,2.75
-72,-0.0,3,2.75
-69,1.0,3,2.75
-71,3.0,3,2.75
-64,5.0,3,2.75
-71,7.0,3,2.75
-65,8.0,3,2.75
-69,10.0,3,2.75
-72,11.0,3,2.75
-69,12.0,3,2.75
-70,14.0,3,2.75
-72,15.0,3,2.75
-70,16.0,3,2.75
-72,19.0,3,2.75
-70,21.0,3,2.75
-71,22.0,3,2.75
-70,24.0,3,2.75
-70,26.0,3,2.75
-70,27.0,3,2.75
-70,29.0,3,2.75
-71,30.0,3,2.75
-71,32.0,3,2.75
-70,33.0,3,2.75
-72,34.0,3,2.75
-71,36.0,3,2.75
-72,37.0,3,2.75
-72,40.0,3,2.75
-70,41.0,3,2.75
-72,43.0,3,2.75
-72,44.0,3,2.75
-72,45.0,3,2.75
-72,47.0,3,2.75
-72,48.0,3,2.75
-71,50.0,3,2.75
-71,51.0,3,2.75
-69,52.0,3,2.75
-72,55.0,3,2.75
-71,56.0,3,2.75
-71,58.0,3,2.75
-73,59.0,3,2.75
-71,61.0,3,2.75
-70,62.0,3,2.75
-70,63.0,3,2.75
-70,65.0,3,2.75
-70,66.0,3,2.75
-72,67.0,3,2.75
-70,70.0,3,2.75
-71,72.0,3,2.75
-71,73.0,3,2.75
-71,74.0,3,2.75
-71,76.0,3,2.75
-74,77.0,3,2.75
-71,78.0,3,2.75
-71,80.0,3,2.75
-70,81.0,3,2.75
-71,83.0,3,2.75
-71,84.0,3,2.75
-70,85.0,3,2.75
-71,87.0,3,2.75
-72,88.0,3,2.75
-72,89.0,3,2.75
-71,91.0,3,2.75
-71,93.0,3,2.75
-71,94.0,3,2.75
-71,95.0,3,2.75
-71,98.0,3,2.75
-71,99.0,3,2.75
-72,102.0,3,2.75
-71,103.0,3,2.75
-70,105.0,3,2.75
-70,106.0,3,2.75
-70,107.0,3,2.75
-70,109.0,3,2.75
-70,110.0,3,2.75
-71,112.0,3,2.75
-71,113.0,3,2.75
-70,114.0,3,2.75
-71,116.0,3,2.75
-69,117.0,3,2.75
-71,118.0,3,2.75
-74,120.0,3,2.75
