"rssi","time (second)","trial","distance"
-60,-0.0,1,1.0
-61,1.0,1,1.0
-60,3.0,1,1.0
-60,4.0,1,1.0
-62,5.0,1,1.0
-63,7.0,1,1.0
-63,8.0,1,1.0
-65,10.0,1,1.0
-65,11.0,1,1.0
-60,13.0,1,1.0
-61,14.0,1,1.0
-60,17.0,1,1.0
-65,18.0,1,1.0
-62,20.0,1,1.0
-59,21.0,1,1.0
-60,24.0,1,1.0
-61,26.0,1,1.0
-60,27.0,1,1.0
-60,29.0,1,1.0
-61,30.0,1,1.0
-61,31.0,1,1.0
-59,33.0,1,1.0
-61,34.0,1,1.0
-59,36.0,1,1.0
-59,37.0,1,1.0
-61,38.0,1,1.0
-61,40.0,1,1.0
-59,41.0,1,1.0
-60,42.0,1,1.0
-60,44.0,1,1.0
-60,45.0,1,1.0
-60,47.0,1,1.0
-59,48.0,1,1.0
-59,49.0,1,1.0
-60,51.0,1,1.0
-60,52.0,1,1.0
-59,54.0,1,1.0
-61,55.0,1,1.0
-59,56.0,1,1.0
-59,58.0,1,1.0
-61,60.0,1,1.0
-62,61.0,1,1.0
-64,63.0,1,1.0
-60,65.0,1,1.0
-60,66.0,1,1.0
-63,67.0,1,1.0
-59,69.0,1,1.0
-61,71.0,1,1.0
-62,75.0,1,1.0
-59,76.0,1,1.0
-60,78.0,1,1.0
-59,79.0,1,1.0
-59,81.0,1,1.0
-59,82.0,1,1.0
-59,84.0,1,1.0
-59,85.0,1,1.0
-61,87.0,1,1.0
-59,88.0,1,1.0
-61,90.0,1,1.0
-59,92.0,1,1.0
-59,94.0,1,1.0
-61,95.0,1,1.0
-59,96.0,1,1.0
-61,98.0,1,1.0
-61,99.0,1,1.0
-59,100.0,1,1.0
-61,102.0,1,1.0
-59,103.0,1,1.0
-59,105.0,1,1.0
-59,106.0,1,1.0
-61,108.0,1,1.0
-61,111.0,1,1.0
-63,112.0,1,1.0
-61,114.0,1,1.0
-63,115.0,1,1.0
-59,117.0,1,1.0
-65,118.0,1,1.0
-65,120.0,1,1.0
-62,-0.0,2,1.0
-60,2.0,2,1.0
-60,3.0,2,1.0
-61,4.0,2,1.0
-61,8.0,2,1.0
-60,9.0,2,1.0
-60,12.0,2,1.0
-60,13.0,2,1.0
-58,15.0,2,1.0
-61,19.0,2,1.0
-60,21.0,2,1.0
-58,23.0,2,1.0
-62,26.0,2,1.0
-60,29.0,2,1.0
-62,32.0,2,1.0
-62,36.0,2,1.0
-60,42.0,2,1.0
-60,43.0,2,1.0
-58,45.0,2,1.0
-58,48.0,2,1.0
-58,53.0,2,1.0
-63,55.0,2,1.0
-63,59.0,2,1.0
-61,63.0,2,1.0
-61,65.0,2,1.0
-61,66.0,2,1.0
-58,72.0,2,1.0
-60,73.0,2,1.0
-58,75.0,2,1.0
-59,77.0,2,1.0
-60,78.0,2,1.0
-58,80.0,2,1.0
-61,83.0,2,1.0
-58,84.0,2,1.0
-61,85.0,2,1.0
-59,89.0,2,1.0
-60,91.0,2,1.0
-60,92.0,2,1.0
-60,94.0,2,1.0
-58,104.0,2,1.0
-59,108.0,2,1.0
-60,113.0,2,1.0
-61,118.0,2,1.0
-59,-0.0,3,1.0
-63,3.0,3,1.0
-59,4.0,3,1.0
-63,6.0,3,1.0
-61,7.0,3,1.0
-61,9.0,3,1.0
-61,10.0,3,1.0
-61,11.0,3,1.0
-59,13.0,3,1.0
-61,14.0,3,1.0
-61,16.0,3,1.0
-59,17.0,3,1.0
-63,18.0,3,1.0
-60,20.0,3,1.0
-60,21.0,3,1.0
-61,22.0,3,1.0
-62,24.0,3,1.0
-59,25.0,3,1.0
-61,27.0,3,1.0
-60,28.0,3,1.0
-60,29.0,3,1.0
-59,31.0,3,1.0
-59,32.0,3,1.0
-59,33.0,3,1.0
-60,35.0,3,1.0
-60,36.0,3,1.0
-60,38.0,3,1.0
-59,39.0,3,1.0
-59,40.0,3,1.0
-59,42.0,3,1.0
-63,43.0,3,1.0
-63,44.0,3,1.0
-59,46.0,3,1.0
-61,47.0,3,1.0
-59,49.0,3,1.0
-59,50.0,3,1.0
-61,51.0,3,1.0
-59,53.0,3,1.0
-59,54.0,3,1.0
-63,56.0,3,1.0
-59,57.0,3,1.0
-61,59.0,3,1.0
-61,60.0,3,1.0
-59,61.0,3,1.0
-60,63.0,3,1.0
-60,64.0,3,1.0
-61,66.0,3,1.0
-59,67.0,3,1.0
-59,69.0,3,1.0
-63,71.0,3,1.0
-61,72.0,3,1.0
-59,73.0,3,1.0
-63,75.0,3,1.0
-61,76.0,3,1.0
-61,78.0,3,1.0
-61,79.0,3,1.0
-62,84.0,3,1.0
-59,86.0,3,1.0
-59,87.0,3,1.0
-60,89.0,3,1.0
-59,90.0,3,1.0
-61,91.0,3,1.0
-61,93.0,3,1.0
-61,94.0,3,1.0
-61,95.0,3,1.0
-61,97.0,3,1.0
-59,98.0,3,1.0
-59,99.0,3,1.0
-59,101.0,3,1.0
-60,102.0,3,1.0
-60,104.0,3,1.0
-60,105.0,3,1.0
-59,106.0,3,1.0
-63,108.0,3,1.0
-59,110.0,3,1.0
-59,111.0,3,1.0
-61,112.0,3,1.0
-59,114.0,3,1.0
-59,115.0,3,1.0
-59,117.0,3,1.0
-59,118.0,3,1.0
-59,120.0,3,1.0
