"rssi","time (second)","trial","distance"
-65,-0.0,1,2.25
-65,2.0,1,2.25
-65,4.0,1,2.25
-64,5.0,1,2.25
-65,7.0,1,2.25
-67,8.0,1,2.25
-66,9.0,1,2.25
-65,11.0,1,2.25
-65,12.0,1,2.25
-65,14.0,1,2.25
-64,16.0,1,2.25
-65,17.0,1,2.25
-65,19.0,1,2.25
-63,20.0,1,2.25
-65,21.0,1,2.25
-65,23.0,1,2.25
-65,24.0,1,2.25
-65,26.0,1,2.25
-65,27.0,1,2.25
-64,29.0,1,2.25
-66,30.0,1,2.25
-66,32.0,1,2.25
-66,34.0,1,2.25
-66,35.0,1,2.25
-64,36.0,1,2.25
-64,38.0,1,2.25
-66,39.0,1,2.25
-64,41.0,1,2.25
-64,42.0,1,2.25
-66,43.0,1,2.25
-64,45.0,1,2.25
-64,46.0,1,2.25
-66,47.0,1,2.25
-65,49.0,1,2.25
-64,50.0,1,2.25
-66,52.0,1,2.25
-66,53.0,1,2.25
-66,54.0,1,2.25
-66,56.0,1,2.25
-65,57.0,1,2.25
-65,59.0,1,2.25
-66,60.0,1,2.25
-65,61.0,1,2.25
-66,63.0,1,2.25
-66,64.0,1,2.25
-66,65.0,1,2.25
-65,67.0,1,2.25
-66,68.0,1,2.25
-65,69.0,1,2.25
-65,71.0,1,2.25
-64,72.0,1,2.25
-66,75.0,1,2.25
-64,77.0,1,2.25
-65,80.0,1,2.25
-65,82.0,1,2.25
-66,83.0,1,2.25
-65,85.0,1,2.25
-64,86.0,1,2.25
-66,87.0,1,2.25
-65,89.0,1,2.25
-64,91.0,1,2.25
-64,92.0,1,2.25
-64,94.0,1,2.25
-65,96.0,1,2.25
-64,97.0,1,2.25
-64,98.0,1,2.25
-64,100.0,1,2.25
-66,103.0,1,2.25
-66,104.0,1,2.25
-64,105.0,1,2.25
-66,107.0,1,2.25
-66,108.0,1,2.25
-66,109.0,1,2.25
-64,111.0,1,2.25
-66,112.0,1,2.25
-64,113.0,1,2.25
-64,115.0,1,2.25
-66,116.0,1,2.25
-65,118.0,1,2.25
-66,119.0,1,2.25
-65,-0.0,2,2.25
-66,2.0,2,2.25
-64,4.0,2,2.25
-66,5.0,2,2.25
-66,7.0,2,2.25
-64,8.0,2,2.25
-65,9.0,2,2.25
-67,11.0,2,2.25
-64,12.0,2,2.25
-64,13.0,2,2.25
-64,16.0,2,2.25
-64,17.0,2,2.25
-66,19.0,2,2.25
-64,20.0,2,2.25
-67,22.0,2,2.25
-64,23.0,2,2.25
-65,25.0,2,2.25
-65,26.0,2,2.25
-64,27.0,2,2.25
-66,30.0,2,2.25
-64,31.0,2,2.25
-64,33.0,2,2.25
-64,34.0,2,2.25
-64,36.0,2,2.25
-67,37.0,2,2.25
-66,38.0,2,2.25
-64,40.0,2,2.25
-66,41.0,2,2.25
-66,42.0,2,2.25
-66,45.0,2,2.25
-67,47.0,2,2.25
-65,48.0,2,2.25
-66,49.0,2,2.25
-66,51.0,2,2.25
-64,52.0,2,2.25
-64,53.0,2,2.25
-66,55.0,2,2.25
-66,56.0,2,2.25
-66,58.0,2,2.25
-64,59.0,2,2.25
-64,60.0,2,2.25
-64,62.0,2,2.25
-67,63.0,2,2.25
-64,64.0,2,2.25
-67,66.0,2,2.25
-65,67.0,2,2.25
-64,69.0,2,2.25
-66,70.0,2,2.25
-64,72.0,2,2.25
-67,74.0,2,2.25
-64,75.0,2,2.25
-64,77.0,2,2.25
-64,78.0,2,2.25
-64,80.0,2,2.25
-64,81.0,2,2.25
-68,82.0,2,2.25
-68,84.0,2,2.25
-64,85.0,2,2.25
-65,86.0,2,2.25
-64,88.0,2,2.25
-64,89.0,2,2.25
-67,91.0,2,2.25
-64,92.0,2,2.25
-68,93.0,2,2.25
-66,95.0,2,2.25
-64,97.0,2,2.25
-67,98.0,2,2.25
-67,99.0,2,2.25
-64,101.0,2,2.25
-66,102.0,2,2.25
-64,103.0,2,2.25
-68,106.0,2,2.25
-66,107.0,2,2.25
-64,109.0,2,2.25
-66,110.0,2,2.25
-66,111.0,2,2.25
-66,113.0,2,2.25
-66,114.0,2,2.25
-68,115.0,2,2.25
-68,117.0,2,2.25
-66,118.0,2,2.25
-65,119.0,2,2.25
-66,-0.0,3,2.25
-65,1.0,3,2.25
-65,2.0,3,2.25
-65,4.0,3,2.25
-65,6.0,3,2.25
-65,7.0,3,2.25
-62,10.0,3,2.25
-65,11.0,3,2.25
-65,12.0,3,2.25
-64,14.0,3,2.25
-65,15.0,3,2.25
-65,16.0,3,2.25
-65,18.0,3,2.25
-65,19.0,3,2.25
-65,21.0,3,2.25
-65,22.0,3,2.25
-65,24.0,3,2.25
-67,25.0,3,2.25
-65,26.0,3,2.25
-65,28.0,3,2.25
-66,29.0,3,2.25
-65,31.0,3,2.25
-65,32.0,3,2.25
-65,33.0,3,2.25
-66,35.0,3,2.25
-65,36.0,3,2.25
-65,38.0,3,2.25
-66,39.0,3,2.25
-65,42.0,3,2.25
-65,43.0,3,2.25
-65,45.0,3,2.25
-65,46.0,3,2.25
-65,48.0,3,2.25
-66,49.0,3,2.25
-65,50.0,3,2.25
-65,52.0,3,2.25
-67,54.0,3,2.25
-67,55.0,3,2.25
