"rssi","time (second)","trial","distance"
-63,-0.0,1,1.25
-67,1.0,1,1.25
-63,2.0,1,1.25
-63,4.0,1,1.25
-66,5.0,1,1.25
-64,6.0,1,1.25
-66,8.0,1,1.25
-66,10.0,1,1.25
-63,11.0,1,1.25
-67,14.0,1,1.25
-67,16.0,1,1.25
-67,17.0,1,1.25
-63,19.0,1,1.25
-67,20.0,1,1.25
-66,22.0,1,1.25
-64,23.0,1,1.25
-66,25.0,1,1.25
-63,26.0,1,1.25
-65,27.0,1,1.25
-66,29.0,1,1.25
-64,30.0,1,1.25
-63,32.0,1,1.25
-67,34.0,1,1.25
-63,35.0,1,1.25
-63,36.0,1,1.25
-63,39.0,1,1.25
-66,41.0,1,1.25
-63,42.0,1,1.25
-64,44.0,1,1.25
-66,45.0,1,1.25
-64,47.0,1,1.25
-65,48.0,1,1.25
-67,49.0,1,1.25
-64,51.0,1,1.25
-64,52.0,1,1.25
-67,53.0,1,1.25
-63,55.0,1,1.25
-67,56.0,1,1.25
-67,58.0,1,1.25
-64,59.0,1,1.25
-67,60.0,1,1.25
-67,62.0,1,1.25
-64,63.0,1,1.25
-67,64.0,1,1.25
-66,66.0,1,1.25
-64,67.0,1,1.25
-66,69.0,1,1.25
-64,70.0,1,1.25
-67,72.0,1,1.25
-67,74.0,1,1.25
-67,76.0,1,1.25
-67,77.0,1,1.25
-65,80.0,1,1.25
-67,81.0,1,1.25
-67,82.0,1,1.25
-64,84.0,1,1.25
-67,85.0,1,1.25
-63,87.0,1,1.25
-64,88.0,1,1.25
-66,89.0,1,1.25
-66,91.0,1,1.25
-64,92.0,1,1.25
-66,93.0,1,1.25
-64,95.0,1,1.25
-64,96.0,1,1.25
-64,98.0,1,1.25
-64,99.0,1,1.25
-64,100.0,1,1.25
-64,102.0,1,1.25
-63,103.0,1,1.25
-66,106.0,1,1.25
-64,107.0,1,1.25
-64,109.0,1,1.25
-66,110.0,1,1.25
-66,112.0,1,1.25
-66,114.0,1,1.25
-65,118.0,1,1.25
-66,119.0,1,1.25
-66,120.0,1,1.25
-64,-0.0,2,1.25
-65,1.0,2,1.25
-64,3.0,2,1.25
-64,5.0,2,1.25
-62,6.0,2,1.25
-65,8.0,2,1.25
-64,9.0,2,1.25
-65,10.0,2,1.25
-65,12.0,2,1.25
-64,13.0,2,1.25
-64,15.0,2,1.25
-64,17.0,2,1.25
-64,19.0,2,1.25
-65,21.0,2,1.25
-65,23.0,2,1.25
-64,24.0,2,1.25
-64,26.0,2,1.25
-64,27.0,2,1.25
-64,28.0,2,1.25
-64,30.0,2,1.25
-65,31.0,2,1.25
-69,33.0,2,1.25
-65,34.0,2,1.25
-65,36.0,2,1.25
-65,37.0,2,1.25
-64,38.0,2,1.25
-64,40.0,2,1.25
-64,42.0,2,1.25
-67,43.0,2,1.25
-64,44.0,2,1.25
-64,46.0,2,1.25
-65,47.0,2,1.25
-65,50.0,2,1.25
-65,52.0,2,1.25
-67,54.0,2,1.25
-64,55.0,2,1.25
-65,57.0,2,1.25
-65,58.0,2,1.25
-64,60.0,2,1.25
-64,61.0,2,1.25
-64,63.0,2,1.25
-64,67.0,2,1.25
-64,69.0,2,1.25
-65,70.0,2,1.25
-64,72.0,2,1.25
-64,73.0,2,1.25
-64,75.0,2,1.25
-64,76.0,2,1.25
-64,77.0,2,1.25
-64,80.0,2,1.25
-64,82.0,2,1.25
-64,83.0,2,1.25
-64,85.0,2,1.25
-64,86.0,2,1.25
-65,88.0,2,1.25
-65,89.0,2,1.25
-67,90.0,2,1.25
-63,92.0,2,1.25
-63,93.0,2,1.25
-64,95.0,2,1.25
-64,97.0,2,1.25
-64,99.0,2,1.25
-64,100.0,2,1.25
-65,101.0,2,1.25
-65,103.0,2,1.25
-64,105.0,2,1.25
-67,109.0,2,1.25
-64,110.0,2,1.25
-65,111.0,2,1.25
-65,113.0,2,1.25
-62,114.0,2,1.25
-65,116.0,2,1.25
-64,117.0,2,1.25
-62,118.0,2,1.25
-63,-0.0,3,1.25
-64,1.0,3,1.25
-65,2.0,3,1.25
-67,4.0,3,1.25
-64,6.0,3,1.25
-66,9.0,3,1.25
-64,10.0,3,1.25
-64,11.0,3,1.25
-69,13.0,3,1.25
-69,15.0,3,1.25
-65,17.0,3,1.25
-64,18.0,3,1.25
-65,20.0,3,1.25
-65,21.0,3,1.25
-63,22.0,3,1.25
-65,24.0,3,1.25
-65,25.0,3,1.25
-63,26.0,3,1.25
-63,28.0,3,1.25
-62,31.0,3,1.25
-69,32.0,3,1.25
-63,33.0,3,1.25
-64,35.0,3,1.25
-64,36.0,3,1.25
-63,37.0,3,1.25
-63,39.0,3,1.25
-65,40.0,3,1.25
-65,42.0,3,1.25
-63,43.0,3,1.25
-66,44.0,3,1.25
-63,46.0,3,1.25
-63,47.0,3,1.25
-62,49.0,3,1.25
-65,50.0,3,1.25
-63,51.0,3,1.25
-65,52.0,3,1.25
-64,54.0,3,1.25
-64,55.0,3,1.25
-64,57.0,3,1.25
-66,58.0,3,1.25
-65,59.0,3,1.25
-65,61.0,3,1.25
-65,64.0,3,1.25
-65,65.0,3,1.25
-65,67.0,3,1.25
-65,69.0,3,1.25
-65,71.0,3,1.25
-65,72.0,3,1.25
-65,73.0,3,1.25
-64,75.0,3,1.25
-65,77.0,3,1.25
-65,78.0,3,1.25
-63,80.0,3,1.25
-65,81.0,3,1.25
-63,82.0,3,1.25
-67,84.0,3,1.25
-67,86.0,3,1.25
-63,87.0,3,1.25
-69,88.0,3,1.25
-64,90.0,3,1.25
-64,91.0,3,1.25
-71,93.0,3,1.25
-63,94.0,3,1.25
-64,95.0,3,1.25
-65,97.0,3,1.25
-65,98.0,3,1.25
-63,100.0,3,1.25
-65,101.0,3,1.25
-63,102.0,3,1.25
-64,104.0,3,1.25
-71,105.0,3,1.25
-64,107.0,3,1.25
-63,111.0,3,1.25
-65,112.0,3,1.25
-64,114.0,3,1.25
-64,116.0,3,1.25
-65,117.0,3,1.25
-67,120.0,3,1.25
