"rssi","time (second)","trial","distance"
-55,-0.0,1,0.5
-54,1.0,1,0.5
-56,3.0,1,0.5
-55,4.0,1,0.5
-54,6.0,1,0.5
-56,8.0,1,0.5
-54,9.0,1,0.5
-54,11.0,1,0.5
-56,12.0,1,0.5
-55,13.0,1,0.5
-54,15.0,1,0.5
-55,17.0,1,0.5
-55,18.0,1,0.5
-53,20.0,1,0.5
-55,21.0,1,0.5
-55,24.0,1,0.5
-55,25.0,1,0.5
-52,27.0,1,0.5
-54,29.0,1,0.5
-53,31.0,1,0.5
-58,33.0,1,0.5
-55,34.0,1,0.5
-56,36.0,1,0.5
-55,37.0,1,0.5
-56,40.0,1,0.5
-56,41.0,1,0.5
-54,42.0,1,0.5
-56,44.0,1,0.5
-58,45.0,1,0.5
-55,47.0,1,0.5
-56,48.0,1,0.5
-56,50.0,1,0.5
-55,51.0,1,0.5
-56,52.0,1,0.5
-55,56.0,1,0.5
-56,57.0,1,0.5
-53,58.0,1,0.5
-56,61.0,1,0.5
-54,62.0,1,0.5
-56,64.0,1,0.5
-56,66.0,1,0.5
-54,67.0,1,0.5
-55,68.0,1,0.5
-55,70.0,1,0.5
-53,71.0,1,0.5
-55,73.0,1,0.5
-55,74.0,1,0.5
-55,75.0,1,0.5
-55,77.0,1,0.5
-55,78.0,1,0.5
-55,81.0,1,0.5
-55,82.0,1,0.5
-55,84.0,1,0.5
-55,85.0,1,0.5
-55,86.0,1,0.5
-55,88.0,1,0.5
-55,89.0,1,0.5
-54,92.0,1,0.5
-55,93.0,1,0.5
-55,95.0,1,0.5
-55,98.0,1,0.5
-56,100.0,1,0.5
-55,102.0,1,0.5
-55,103.0,1,0.5
-54,107.0,1,0.5
-55,108.0,1,0.5
-54,110.0,1,0.5
-54,111.0,1,0.5
-57,113.0,1,0.5
-57,114.0,1,0.5
-55,115.0,1,0.5
-55,117.0,1,0.5
-54,118.0,1,0.5
-55,-0.0,2,0.5
-57,1.0,2,0.5
-57,3.0,2,0.5
-54,5.0,2,0.5
-57,6.0,2,0.5
-53,9.0,2,0.5
-57,10.0,2,0.5
-55,11.0,2,0.5
-56,13.0,2,0.5
-53,16.0,2,0.5
-56,17.0,2,0.5
-54,19.0,2,0.5
-54,20.0,2,0.5
-57,21.0,2,0.5
-54,23.0,2,0.5
-53,26.0,2,0.5
-52,28.0,2,0.5
-53,31.0,2,0.5
-55,33.0,2,0.5
-56,38.0,2,0.5
-53,40.0,2,0.5
-56,41.0,2,0.5
-56,42.0,2,0.5
-55,44.0,2,0.5
-56,45.0,2,0.5
-56,46.0,2,0.5
-54,48.0,2,0.5
-54,49.0,2,0.5
-56,51.0,2,0.5
-53,52.0,2,0.5
-56,53.0,2,0.5
-56,55.0,2,0.5
-53,56.0,2,0.5
-56,57.0,2,0.5
-56,59.0,2,0.5
-52,60.0,2,0.5
-52,62.0,2,0.5
-54,63.0,2,0.5
-55,64.0,2,0.5
-57,66.0,2,0.5
-57,67.0,2,0.5
-54,68.0,2,0.5
-54,70.0,2,0.5
-54,71.0,2,0.5
-55,72.0,2,0.5
-57,74.0,2,0.5
-53,76.0,2,0.5
-54,77.0,2,0.5
-56,79.0,2,0.5
-53,80.0,2,0.5
-56,81.0,2,0.5
-53,83.0,2,0.5
-54,85.0,2,0.5
-56,86.0,2,0.5
-53,88.0,2,0.5
-53,89.0,2,0.5
-53,92.0,2,0.5
-58,93.0,2,0.5
-56,95.0,2,0.5
-55,96.0,2,0.5
-57,97.0,2,0.5
-56,99.0,2,0.5
-56,100.0,2,0.5
-57,102.0,2,0.5
-56,103.0,2,0.5
-54,104.0,2,0.5
-52,106.0,2,0.5
-56,107.0,2,0.5
-53,108.0,2,0.5
-56,110.0,2,0.5
-58,111.0,2,0.5
-58,113.0,2,0.5
-56,115.0,2,0.5
-58,118.0,2,0.5
-54,119.0,2,0.5
-55,-0.0,3,0.5
-56,2.0,3,0.5
-56,3.0,3,0.5
-54,4.0,3,0.5
-54,6.0,3,0.5
-56,7.0,3,0.5
-56,10.0,3,0.5
-56,11.0,3,0.5
-54,13.0,3,0.5
-55,14.0,3,0.5
-55,15.0,3,0.5
-55,17.0,3,0.5
-56,18.0,3,0.5
-56,19.0,3,0.5
-56,21.0,3,0.5
-55,22.0,3,0.5
-54,23.0,3,0.5
-54,25.0,3,0.5
-56,26.0,3,0.5
-54,28.0,3,0.5
-54,29.0,3,0.5
-56,31.0,3,0.5
-54,32.0,3,0.5
-54,33.0,3,0.5
-56,35.0,3,0.5
-54,36.0,3,0.5
-54,38.0,3,0.5
-55,40.0,3,0.5
-54,42.0,3,0.5
-54,44.0,3,0.5
-54,46.0,3,0.5
