"rssi","time (second)","trial","distance"
-69,-0.0,1,2.5
-67,1.0,1,2.5
-69,2.0,1,2.5
-67,4.0,1,2.5
-69,6.0,1,2.5
-64,7.0,1,2.5
-67,9.0,1,2.5
-69,11.0,1,2.5
-64,12.0,1,2.5
-71,13.0,1,2.5
-64,16.0,1,2.5
-67,17.0,1,2.5
-69,19.0,1,2.5
-67,21.0,1,2.5
-68,22.0,1,2.5
-67,24.0,1,2.5
-67,25.0,1,2.5
-68,27.0,1,2.5
-67,29.0,1,2.5
-69,30.0,1,2.5
-71,32.0,1,2.5
-71,33.0,1,2.5
-68,35.0,1,2.5
-67,36.0,1,2.5
-67,38.0,1,2.5
-68,39.0,1,2.5
-74,42.0,1,2.5
-68,43.0,1,2.5
-68,45.0,1,2.5
-68,46.0,1,2.5
-68,47.0,1,2.5
-69,49.0,1,2.5
-69,50.0,1,2.5
-68,52.0,1,2.5
-68,53.0,1,2.5
-68,54.0,1,2.5
-68,56.0,1,2.5
-67,57.0,1,2.5
-67,58.0,1,2.5
-68,60.0,1,2.5
-68,61.0,1,2.5
-64,63.0,1,2.5
-64,64.0,1,2.5
-68,65.0,1,2.5
-69,67.0,1,2.5
-69,71.0,1,2.5
-69,72.0,1,2.5
-67,74.0,1,2.5
-67,75.0,1,2.5
-68,78.0,1,2.5
-68,79.0,1,2.5
-68,80.0,1,2.5
-67,82.0,1,2.5
-71,85.0,1,2.5
-71,86.0,1,2.5
-65,87.0,1,2.5
-68,89.0,1,2.5
-72,90.0,1,2.5
-68,92.0,1,2.5
-68,93.0,1,2.5
-68,94.0,1,2.5
-68,96.0,1,2.5
-71,97.0,1,2.5
-69,98.0,1,2.5
-68,100.0,1,2.5
-70,101.0,1,2.5
-69,103.0,1,2.5
-68,104.0,1,2.5
-65,105.0,1,2.5
-72,107.0,1,2.5
-69,108.0,1,2.5
-69,109.0,1,2.5
-72,111.0,1,2.5
-65,112.0,1,2.5
-65,114.0,1,2.5
-69,115.0,1,2.5
-68,116.0,1,2.5
-68,118.0,1,2.5
-67,119.0,1,2.5
-69,120.0,1,2.5
-68,-0.0,2,2.5
-68,1.0,2,2.5
-68,3.0,2,2.5
-68,5.0,2,2.5
-69,6.0,2,2.5
-68,9.0,2,2.5
-68,10.0,2,2.5
-69,12.0,2,2.5
-67,14.0,2,2.5
-67,17.0,2,2.5
-64,18.0,2,2.5
-64,21.0,2,2.5
-71,23.0,2,2.5
-71,25.0,2,2.5
-69,26.0,2,2.5
-69,27.0,2,2.5
-68,29.0,2,2.5
-71,30.0,2,2.5
-71,32.0,2,2.5
-68,33.0,2,2.5
-68,34.0,2,2.5
-69,36.0,2,2.5
-68,37.0,2,2.5
-68,39.0,2,2.5
-69,40.0,2,2.5
-68,41.0,2,2.5
-68,43.0,2,2.5
-68,44.0,2,2.5
-68,45.0,2,2.5
-71,47.0,2,2.5
-71,48.0,2,2.5
-67,50.0,2,2.5
-69,51.0,2,2.5
-71,52.0,2,2.5
-68,54.0,2,2.5
-68,55.0,2,2.5
-68,57.0,2,2.5
-68,58.0,2,2.5
-68,59.0,2,2.5
-67,61.0,2,2.5
-67,62.0,2,2.5
-67,63.0,2,2.5
-67,65.0,2,2.5
-67,66.0,2,2.5
-69,68.0,2,2.5
-68,69.0,2,2.5
-68,70.0,2,2.5
-68,72.0,2,2.5
-67,73.0,2,2.5
-64,74.0,2,2.5
-64,76.0,2,2.5
-70,77.0,2,2.5
-64,79.0,2,2.5
-64,80.0,2,2.5
-69,81.0,2,2.5
-69,83.0,2,2.5
-65,84.0,2,2.5
-65,89.0,2,2.5
-64,91.0,2,2.5
-70,95.0,2,2.5
-70,96.0,2,2.5
-69,97.0,2,2.5
-64,99.0,2,2.5
-64,101.0,2,2.5
-69,102.0,2,2.5
-64,103.0,2,2.5
-70,105.0,2,2.5
-72,106.0,2,2.5
-64,108.0,2,2.5
-64,109.0,2,2.5
-69,110.0,2,2.5
-71,111.0,2,2.5
-69,114.0,2,2.5
-64,116.0,2,2.5
-71,119.0,2,2.5
-61,120.0,2,2.5
-69,-0.0,3,2.5
-63,1.0,3,2.5
-64,3.0,3,2.5
-70,4.0,3,2.5
-64,5.0,3,2.5
-70,8.0,3,2.5
-64,10.0,3,2.5
-70,11.0,3,2.5
-70,12.0,3,2.5
-64,14.0,3,2.5
-68,15.0,3,2.5
-71,16.0,3,2.5
-64,18.0,3,2.5
-71,19.0,3,2.5
-71,21.0,3,2.5
-64,22.0,3,2.5
-69,23.0,3,2.5
-71,25.0,3,2.5
-71,26.0,3,2.5
-72,28.0,3,2.5
-64,31.0,3,2.5
-64,34.0,3,2.5
-64,36.0,3,2.5
-64,38.0,3,2.5
-72,40.0,3,2.5
-64,41.0,3,2.5
-63,43.0,3,2.5
-63,44.0,3,2.5
-63,45.0,3,2.5
-73,48.0,3,2.5
-64,49.0,3,2.5
-67,51.0,3,2.5
-67,52.0,3,2.5
-64,54.0,3,2.5
-72,55.0,3,2.5
-71,56.0,3,2.5
-64,58.0,3,2.5
-69,59.0,3,2.5
-72,60.0,3,2.5
-63,62.0,3,2.5
-71,63.0,3,2.5
-72,65.0,3,2.5
-64,66.0,3,2.5
-72,67.0,3,2.5
-71,69.0,3,2.5
-64,70.0,3,2.5
-71,72.0,3,2.5
-73,73.0,3,2.5
-63,74.0,3,2.5
-64,77.0,3,2.5
-64,78.0,3,2.5
-71,80.0,3,2.5
-64,81.0,3,2.5
-64,83.0,3,2.5
-72,84.0,3,2.5
-64,86.0,3,2.5
-72,87.0,3,2.5
-64,89.0,3,2.5
-63,91.0,3,2.5
-70,93.0,3,2.5
-64,94.0,3,2.5
-71,96.0,3,2.5
-71,98.0,3,2.5
-64,99.0,3,2.5
-64,102.0,3,2.5
-69,103.0,3,2.5
-71,105.0,3,2.5
-63,106.0,3,2.5
-70,108.0,3,2.5
-64,109.0,3,2.5
-72,110.0,3,2.5
-73,113.0,3,2.5
-64,114.0,3,2.5
-71,116.0,3,2.5
-71,117.0,3,2.5
-71,119.0,3,2.5
