"rssi","time (second)","trial","distance"
-49,-0.0,1,0.25
-49,1.0,1,0.25
-49,2.0,1,0.25
-49,4.0,1,0.25
-49,5.0,1,0.25
-49,6.0,1,0.25
-49,8.0,1,0.25
-48,9.0,1,0.25
-48,11.0,1,0.25
-49,12.0,1,0.25
-49,13.0,1,0.25
-49,15.0,1,0.25
-49,16.0,1,0.25
-49,17.0,1,0.25
-49,19.0,1,0.25
-49,20.0,1,0.25
-49,22.0,1,0.25
-50,25.0,1,0.25
-49,26.0,1,0.25
-48,28.0,1,0.25
-48,30.0,1,0.25
-49,31.0,1,0.25
-49,33.0,1,0.25
-49,36.0,1,0.25
-48,37.0,1,0.25
-48,39.0,1,0.25
-51,40.0,1,0.25
-46,41.0,1,0.25
-49,43.0,1,0.25
-49,44.0,1,0.25
-49,46.0,1,0.25
-49,47.0,1,0.25
-48,49.0,1,0.25
-49,50.0,1,0.25
-49,52.0,1,0.25
-48,53.0,1,0.25
-51,55.0,1,0.25
-51,56.0,1,0.25
-49,59.0,1,0.25
-51,60.0,1,0.25
-48,62.0,1,0.25
-50,63.0,1,0.25
-51,65.0,1,0.25
-49,66.0,1,0.25
-50,68.0,1,0.25
-47,69.0,1,0.25
-49,72.0,1,0.25
-48,73.0,1,0.25
-49,74.0,1,0.25
-46,76.0,1,0.25
-48,78.0,1,0.25
-49,79.0,1,0.25
-49,81.0,1,0.25
-48,82.0,1,0.25
-49,83.0,1,0.25
-48,85.0,1,0.25
-49,86.0,1,0.25
-48,89.0,1,0.25
-49,91.0,1,0.25
-49,93.0,1,0.25
-49,95.0,1,0.25
-49,96.0,1,0.25
-48,97.0,1,0.25
-48,99.0,1,0.25
-49,100.0,1,0.25
-48,101.0,1,0.25
-51,103.0,1,0.25
-49,104.0,1,0.25
-47,106.0,1,0.25
-49,107.0,1,0.25
-49,109.0,1,0.25
-50,110.0,1,0.25
-49,112.0,1,0.25
-49,113.0,1,0.25
-49,114.0,1,0.25
-49,116.0,1,0.25
-49,117.0,1,0.25
-49,118.0,1,0.25
-50,-0.0,2,0.25
-50,2.0,2,0.25
-50,3.0,2,0.25
-46,5.0,2,0.25
-50,6.0,2,0.25
-50,7.0,2,0.25
-50,9.0,2,0.25
-50,10.0,2,0.25
-50,11.0,2,0.25
-50,13.0,2,0.25
-50,14.0,2,0.25
-50,15.0,2,0.25
-49,17.0,2,0.25
-50,18.0,2,0.25
-50,20.0,2,0.25
-49,21.0,2,0.25
-49,22.0,2,0.25
-49,25.0,2,0.25
-51,27.0,2,0.25
-49,28.0,2,0.25
-49,29.0,2,0.25
-50,31.0,2,0.25
-45,33.0,2,0.25
-50,35.0,2,0.25
-49,36.0,2,0.25
-45,38.0,2,0.25
-45,39.0,2,0.25
-49,40.0,2,0.25
-51,42.0,2,0.25
-50,43.0,2,0.25
-50,44.0,2,0.25
-49,46.0,2,0.25
-50,47.0,2,0.25
-50,49.0,2,0.25
-50,50.0,2,0.25
-50,51.0,2,0.25
-49,53.0,2,0.25
-50,54.0,2,0.25
-50,56.0,2,0.25
-49,57.0,2,0.25
-50,58.0,2,0.25
