"rssi","time (second)","trial","distance"
-69,-0.0,1,3.75
-66,1.0,1,3.75
-66,2.0,1,3.75
-67,4.0,1,3.75
-66,5.0,1,3.75
-67,7.0,1,3.75
-68,8.0,1,3.75
-68,9.0,1,3.75
-67,11.0,1,3.75
-67,12.0,1,3.75
-67,13.0,1,3.75
-64,15.0,1,3.75
-68,16.0,1,3.75
-67,18.0,1,3.75
-64,19.0,1,3.75
-67,20.0,1,3.75
-67,22.0,1,3.75
-67,23.0,1,3.75
-67,24.0,1,3.75
-70,26.0,1,3.75
-67,27.0,1,3.75
-67,29.0,1,3.75
-66,30.0,1,3.75
-66,31.0,1,3.75
-65,33.0,1,3.75
-68,36.0,1,3.75
-68,37.0,1,3.75
-68,40.0,1,3.75
-67,42.0,1,3.75
-68,43.0,1,3.75
-67,45.0,1,3.75
-67,47.0,1,3.75
-65,48.0,1,3.75
-65,49.0,1,3.75
-68,51.0,1,3.75
-68,52.0,1,3.75
-69,53.0,1,3.75
-68,55.0,1,3.75
-68,56.0,1,3.75
-66,58.0,1,3.75
-66,59.0,1,3.75
-68,60.0,1,3.75
-68,62.0,1,3.75
-67,63.0,1,3.75
-67,66.0,1,3.75
-68,68.0,1,3.75
-67,71.0,1,3.75
-67,73.0,1,3.75
-64,74.0,1,3.75
-66,75.0,1,3.75
-68,77.0,1,3.75
-66,78.0,1,3.75
-68,80.0,1,3.75
-67,81.0,1,3.75
-67,82.0,1,3.75
-66,84.0,1,3.75
-67,85.0,1,3.75
-67,87.0,1,3.75
-67,88.0,1,3.75
-67,89.0,1,3.75
-67,91.0,1,3.75
-68,92.0,1,3.75
-68,93.0,1,3.75
-67,95.0,1,3.75
-67,96.0,1,3.75
-68,98.0,1,3.75
-69,99.0,1,3.75
-70,102.0,1,3.75
-70,103.0,1,3.75
-68,104.0,1,3.75
-67,106.0,1,3.75
-67,107.0,1,3.75
-68,109.0,1,3.75
-67,110.0,1,3.75
-67,111.0,1,3.75
-67,113.0,1,3.75
-67,114.0,1,3.75
-68,115.0,1,3.75
-67,117.0,1,3.75
-67,118.0,1,3.75
-72,-0.0,2,3.75
-72,1.0,2,3.75
-72,8.0,2,3.75
-75,11.0,2,3.75
-72,12.0,2,3.75
-74,15.0,2,3.75
-72,16.0,2,3.75
-74,20.0,2,3.75
-74,23.0,2,3.75
-74,27.0,2,3.75
-74,31.0,2,3.75
-74,33.0,2,3.75
-74,34.0,2,3.75
-74,35.0,2,3.75
-74,38.0,2,3.75
-72,40.0,2,3.75
-75,43.0,2,3.75
-74,44.0,2,3.75
-75,46.0,2,3.75
-75,47.0,2,3.75
-74,48.0,2,3.75
-75,50.0,2,3.75
-75,51.0,2,3.75
-74,52.0,2,3.75
-74,54.0,2,3.75
-74,55.0,2,3.75
-74,57.0,2,3.75
-74,59.0,2,3.75
-74,61.0,2,3.75
-74,62.0,2,3.75
-74,64.0,2,3.75
-74,65.0,2,3.75
-74,68.0,2,3.75
-74,70.0,2,3.75
-75,72.0,2,3.75
-75,74.0,2,3.75
-75,75.0,2,3.75
-75,77.0,2,3.75
-75,78.0,2,3.75
-74,82.0,2,3.75
-72,84.0,2,3.75
-71,85.0,2,3.75
-71,87.0,2,3.75
-72,88.0,2,3.75
-72,89.0,2,3.75
-74,92.0,2,3.75
-71,96.0,2,3.75
-71,98.0,2,3.75
-72,99.0,2,3.75
-72,100.0,2,3.75
-73,103.0,2,3.75
-73,104.0,2,3.75
-75,106.0,2,3.75
-72,108.0,2,3.75
-72,110.0,2,3.75
-71,111.0,2,3.75
-72,115.0,2,3.75
-72,119.0,2,3.75
-72,120.0,2,3.75
-67,-0.0,3,3.75
-65,1.0,3,3.75
-67,3.0,3,3.75
-69,4.0,3,3.75
-65,6.0,3,3.75
-69,7.0,3,3.75
-70,8.0,3,3.75
-65,10.0,3,3.75
-69,11.0,3,3.75
-70,12.0,3,3.75
-65,14.0,3,3.75
-69,15.0,3,3.75
-70,17.0,3,3.75
-67,19.0,3,3.75
-70,20.0,3,3.75
-70,22.0,3,3.75
-65,23.0,3,3.75
-65,26.0,3,3.75
-70,28.0,3,3.75
-70,29.0,3,3.75
-66,30.0,3,3.75
-70,32.0,3,3.75
-70,33.0,3,3.75
-66,35.0,3,3.75
-66,36.0,3,3.75
-65,37.0,3,3.75
-65,38.0,3,3.75
-69,40.0,3,3.75
-65,41.0,3,3.75
-65,43.0,3,3.75
-65,44.0,3,3.75
-65,46.0,3,3.75
-65,47.0,3,3.75
-69,48.0,3,3.75
-65,50.0,3,3.75
-69,53.0,3,3.75
-69,54.0,3,3.75
-69,56.0,3,3.75
-65,59.0,3,3.75
-64,61.0,3,3.75
-69,63.0,3,3.75
-65,66.0,3,3.75
-69,68.0,3,3.75
-65,69.0,3,3.75
-65,70.0,3,3.75
-70,72.0,3,3.75
-65,73.0,3,3.75
-65,74.0,3,3.75
-70,76.0,3,3.75
-69,77.0,3,3.75
-66,79.0,3,3.75
-69,80.0,3,3.75
-65,81.0,3,3.75
-65,83.0,3,3.75
-65,84.0,3,3.75
-65,85.0,3,3.75
-66,87.0,3,3.75
-69,88.0,3,3.75
-66,90.0,3,3.75
-66,91.0,3,3.75
-70,92.0,3,3.75
-66,94.0,3,3.75
-66,95.0,3,3.75
-69,99.0,3,3.75
-65,102.0,3,3.75
-69,103.0,3,3.75
-69,105.0,3,3.75
-66,106.0,3,3.75
-70,108.0,3,3.75
-66,109.0,3,3.75
-66,110.0,3,3.75
-70,112.0,3,3.75
-67,113.0,3,3.75
-66,114.0,3,3.75
-70,116.0,3,3.75
-66,117.0,3,3.75
-66,119.0,3,3.75
-71,120.0,3,3.75
