"rssi","time (second)","trial","distance"
-70,-0.0,1,3.5
-64,1.0,1,3.5
-64,2.0,1,3.5
-73,4.0,1,3.5
-64,5.0,1,3.5
-72,6.0,1,3.5
-72,9.0,1,3.5
-64,10.0,1,3.5
-64,11.0,1,3.5
-64,13.0,1,3.5
-63,14.0,1,3.5
-63,16.0,1,3.5
-65,17.0,1,3.5
-64,18.0,1,3.5
-72,20.0,1,3.5
-72,21.0,1,3.5
-64,23.0,1,3.5
-74,24.0,1,3.5
-64,25.0,1,3.5
-75,27.0,1,3.5
-72,28.0,1,3.5
-64,29.0,1,3.5
-75,31.0,1,3.5
-70,32.0,1,3.5
-64,34.0,1,3.5
-74,35.0,1,3.5
-71,36.0,1,3.5
-64,38.0,1,3.5
-71,39.0,1,3.5
-72,40.0,1,3.5
-65,42.0,1,3.5
-70,43.0,1,3.5
-72,45.0,1,3.5
-64,46.0,1,3.5
-72,47.0,1,3.5
-72,49.0,1,3.5
-64,50.0,1,3.5
-73,51.0,1,3.5
-70,53.0,1,3.5
-70,54.0,1,3.5
-73,56.0,1,3.5
-69,57.0,1,3.5
-64,58.0,1,3.5
-73,60.0,1,3.5
-73,61.0,1,3.5
-65,62.0,1,3.5
-73,64.0,1,3.5
-65,65.0,1,3.5
-65,67.0,1,3.5
-72,68.0,1,3.5
-65,70.0,1,3.5
-65,71.0,1,3.5
-71,73.0,1,3.5
-64,74.0,1,3.5
-74,75.0,1,3.5
-64,77.0,1,3.5
-65,79.0,1,3.5
-71,81.0,1,3.5
-64,82.0,1,3.5
-64,84.0,1,3.5
-74,87.0,1,3.5
-74,88.0,1,3.5
-64,90.0,1,3.5
-74,91.0,1,3.5
-72,93.0,1,3.5
-72,94.0,1,3.5
-74,96.0,1,3.5
-74,97.0,1,3.5
-64,98.0,1,3.5
-72,101.0,1,3.5
-72,104.0,1,3.5
-71,105.0,1,3.5
-65,107.0,1,3.5
-73,108.0,1,3.5
-71,109.0,1,3.5
-64,111.0,1,3.5
-74,112.0,1,3.5
-73,114.0,1,3.5
-73,115.0,1,3.5
-65,117.0,1,3.5
-64,119.0,1,3.5
-64,120.0,1,3.5
-63,-0.0,2,3.5
-71,1.0,2,3.5
-71,3.0,2,3.5
-64,4.0,2,3.5
-71,5.0,2,3.5
-63,7.0,2,3.5
-63,8.0,2,3.5
-71,10.0,2,3.5
-63,11.0,2,3.5
-63,13.0,2,3.5
-70,14.0,2,3.5
-62,15.0,2,3.5
-69,17.0,2,3.5
-71,18.0,2,3.5
-63,19.0,2,3.5
-63,21.0,2,3.5
-70,22.0,2,3.5
-70,23.0,2,3.5
-72,25.0,2,3.5
-72,26.0,2,3.5
-72,28.0,2,3.5
-66,30.0,2,3.5
-72,32.0,2,3.5
-66,33.0,2,3.5
-66,35.0,2,3.5
-73,36.0,2,3.5
-66,37.0,2,3.5
-66,39.0,2,3.5
-73,40.0,2,3.5
-63,41.0,2,3.5
-73,44.0,2,3.5
-66,46.0,2,3.5
-73,48.0,2,3.5
-73,50.0,2,3.5
-73,51.0,2,3.5
-66,57.0,2,3.5
-66,58.0,2,3.5
-72,59.0,2,3.5
-66,61.0,2,3.5
-66,63.0,2,3.5
-74,64.0,2,3.5
-66,65.0,2,3.5
-65,67.0,2,3.5
-72,68.0,2,3.5
-65,69.0,2,3.5
-65,73.0,2,3.5
-73,77.0,2,3.5
-65,78.0,2,3.5
-73,79.0,2,3.5
-66,81.0,2,3.5
-73,83.0,2,3.5
-73,84.0,2,3.5
-73,86.0,2,3.5
-73,87.0,2,3.5
-74,88.0,2,3.5
-65,90.0,2,3.5
-72,91.0,2,3.5
-64,92.0,2,3.5
-70,94.0,2,3.5
-73,95.0,2,3.5
-73,97.0,2,3.5
-65,98.0,2,3.5
-74,99.0,2,3.5
-65,101.0,2,3.5
-65,102.0,2,3.5
-73,104.0,2,3.5
-66,106.0,2,3.5
-73,107.0,2,3.5
-63,109.0,2,3.5
-69,110.0,2,3.5
-72,112.0,2,3.5
-65,113.0,2,3.5
-68,114.0,2,3.5
-73,116.0,2,3.5
-65,117.0,2,3.5
-71,119.0,2,3.5
-68,-0.0,3,3.5
-68,2.0,3,3.5
-68,4.0,3,3.5
-68,6.0,3,3.5
-68,7.0,3,3.5
-68,9.0,3,3.5
-67,10.0,3,3.5
-69,12.0,3,3.5
-69,13.0,3,3.5
-65,15.0,3,3.5
-69,16.0,3,3.5
-66,17.0,3,3.5
-65,19.0,3,3.5
-69,20.0,3,3.5
-65,22.0,3,3.5
-66,23.0,3,3.5
-69,24.0,3,3.5
-65,26.0,3,3.5
-65,27.0,3,3.5
-69,29.0,3,3.5
-65,30.0,3,3.5
-65,32.0,3,3.5
-69,33.0,3,3.5
-66,34.0,3,3.5
-67,36.0,3,3.5
-68,37.0,3,3.5
-67,38.0,3,3.5
