"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1617635818486-0000a7c0","diract-proximity",,"_doc","['0.313','-0.937','0.313']",70,2,"0000a7c0","[{'instanceId':'00000060','rssi':-67},{'instanceId':'0000004e','rssi':-68},{'instanceId':'00000058','rssi':-73}]","Apr 5, 2021 @ 11:16:58"
"1617635816956-00003afc","diract-proximity",,"_doc","['0.813','-0.562','0.188']",70,2,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000058','rssi':-70},{'instanceId':'00000061','rssi':-74}]","Apr 5, 2021 @ 11:16:56"
"1617635816266-0000a7c0","diract-proximity",,"_doc","['0.313','-0.937','0.313']",70,7,"0000a7c0","[{'instanceId':'0000004e','rssi':-68},{'instanceId':'00000058','rssi':-73},{'instanceId':'00000060','rssi':-73}]","Apr 5, 2021 @ 11:16:56"
"1617635814552-00003afc","diract-proximity",,"_doc","['0.75','-0.625','0.188']",70,1,"00003afc","[{'instanceId':'0000004d','rssi':-71},{'instanceId':'00000058','rssi':-73}]","Apr 5, 2021 @ 11:16:54"
"1617635814291-0000a7c0","diract-proximity",,"_doc","['0.313','-0.937','0.313']",70,7,"0000a7c0","[{'instanceId':'0000004e','rssi':-68},{'instanceId':'00000058','rssi':-73},{'instanceId':'00000060','rssi':-73}]","Apr 5, 2021 @ 11:16:54"
"1617635813167-00003afc","diract-proximity",,"_doc","['0.75','-0.625','0.188']",70,0,"00003afc","[{'instanceId':'00000058','rssi':-70},{'instanceId':'0000004d','rssi':-71}]","Apr 5, 2021 @ 11:16:53"
"1617635812885-0000a7c0","diract-proximity",,"_doc","['0.313','-0.937','0.313']",70,5,"0000a7c0","[{'instanceId':'00000060','rssi':-67},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000061','rssi':-71}]","Apr 5, 2021 @ 11:16:52"
"1617635811748-00003afc","diract-proximity",,"_doc","['0.75','-0.625','0.188']",70,7,"00003afc","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-73},{'instanceId':'0000004d','rssi':-73}]","Apr 5, 2021 @ 11:16:51"
"1617635811681-0000a7c0","diract-proximity",,"_doc","['0.313','-0.937','0.313']",70,4,"0000a7c0","[{'instanceId':'00000060','rssi':-68},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000058','rssi':-70}]","Apr 5, 2021 @ 11:16:51"
"1617635810358-00003afc","diract-proximity",,"_doc","['0.75','-0.562','0.25']",70,6,"00003afc","[{'instanceId':'00000058','rssi':-70},{'instanceId':'0000004d','rssi':-73}]","Apr 5, 2021 @ 11:16:50"
