"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1629810958952-0000a7c0","diract-proximity",,"_doc","['-0.5','0.813','-0.25']",97,6,"0000a7c0","[{'instanceId':'00000060','rssi':-67},{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000058','rssi':-69}]","Aug 24, 2021 @ 09:15:57"
"1629810957134-0000a7c0","diract-proximity",,"_doc","['-0.437','0.813','-0.187']",97,3,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000060','rssi':-72},{'instanceId':'0000004e','rssi':-74}]","Aug 24, 2021 @ 09:15:56"
"1629810955786-0000a7c0","diract-proximity",,"_doc","['-0.562','0.813','-0.125']",97,1,"0000a7c0","[{'instanceId':'00000060','rssi':-64},{'instanceId':'00000058','rssi':-69}]","Aug 24, 2021 @ 09:15:54"
"1629810954335-0000a7c0","diract-proximity",,"_doc","['-0.562','0.813','-0.125']",97,1,"0000a7c0","[{'instanceId':'00000060','rssi':-64},{'instanceId':'00000058','rssi':-69}]","Aug 24, 2021 @ 09:15:53"
"1629810952510-0000a7c0","diract-proximity",,"_doc","['-1.062','0.313','-0.062']",98,7,"0000a7c0","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000061','rssi':-65},{'instanceId':'0000004e','rssi':-65}]","Aug 24, 2021 @ 09:15:51"
"1629810951490-00003afc","diract-proximity",,"_doc","['0.375','-0.062','0.75']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000061','rssi':-68},{'instanceId':'00000059','rssi':-72}]","Aug 24, 2021 @ 09:15:50"
"1629810951281-0000a7c0","diract-proximity",,"_doc","['-0.937','0.25','0.188']",98,6,"0000a7c0","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000058','rssi':-64},{'instanceId':'0000004e','rssi':-67}]","Aug 24, 2021 @ 09:15:50"
"1629810949554-0000a7c0","diract-proximity",,"_doc","['-0.937','0.313','0.188']",98,5,"0000a7c0","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000060','rssi':-60},{'instanceId':'0000004e','rssi':-62}]","Aug 24, 2021 @ 09:15:48"
"1629810948160-0000a7c0","diract-proximity",,"_doc","['-0.812','0.438','0.313']",98,4,"0000a7c0","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-67}]","Aug 24, 2021 @ 09:15:47"
"1629810946756-0000a7c0","diract-proximity",,"_doc","['-0.812','0.438','0.313']",98,4,"0000a7c0","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-67}]","Aug 24, 2021 @ 09:15:45"
"1629810945758-00003afc","diract-proximity",,"_doc","['0.75','-0.687','-0.437']",79,5,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000060','rssi':-65}]","Aug 24, 2021 @ 09:15:44"
"1629810945548-0000a7c0","diract-proximity",,"_doc","['-0.75','0.438','0.25']",98,2,"0000a7c0","[{'instanceId':'00000058','rssi':-64},{'instanceId':'00000060','rssi':-68},{'instanceId':'00000059','rssi':-70}]","Aug 24, 2021 @ 09:15:44"
"1629810944318-0000a7c0","diract-proximity",,"_doc","['-0.75','0.438','0.25']",98,2,"0000a7c0","[{'instanceId':'00000058','rssi':-64},{'instanceId':'00000060','rssi':-68},{'instanceId':'00000059','rssi':-70}]","Aug 24, 2021 @ 09:15:43"
"1629810944112-00003afc","diract-proximity",,"_doc","['0.938','-0.125','-0.437']",79,3,"00003afc","[{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-68}]","Aug 24, 2021 @ 09:15:43"
"1629810942678-00003afc","diract-proximity",,"_doc","['0.813','0','-0.625']",79,2,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000061','rssi':-66}]","Aug 24, 2021 @ 09:15:41"
"1629810942270-0000a7c0","diract-proximity",,"_doc","['-0.75','0.625','0.25']",97,7,"0000a7c0","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000058','rssi':-70},{'instanceId':'0000004e','rssi':-70}]","Aug 24, 2021 @ 09:15:41"
"1629810940992-00003afc","diract-proximity",,"_doc","['0.813','-0.375','-0.562']",79,1,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004e','rssi':-70}]","Aug 24, 2021 @ 09:15:39"
"1629810939771-0000a7c0","diract-proximity",,"_doc","['-0.75','0.625','0.25']",97,6,"0000a7c0","[{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000060','rssi':-70}]","Aug 24, 2021 @ 09:15:38"
"1629810939590-00003afc","diract-proximity",,"_doc","['0.813','-0.375','-0.5']",78,0,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000058','rssi':-67}]","Aug 24, 2021 @ 09:15:38"
"1629810938377-0000a7c0","diract-proximity",,"_doc","['-0.75','0.563','0.25']",97,5,"0000a7c0","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000058','rssi':-70},{'instanceId':'00000060','rssi':-71}]","Aug 24, 2021 @ 09:15:37"
"1629810937794-00003afc","diract-proximity",,"_doc","['0.813','-0.312','-0.562']",78,7,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000061','rssi':-69},{'instanceId':'00000059','rssi':-72}]","Aug 24, 2021 @ 09:15:36"
"1629810936329-0000a7c0","diract-proximity",,"_doc","['-0.812','0.563','0.313']",97,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000060','rssi':-69}]","Aug 24, 2021 @ 09:15:35"
"1629810935714-00003afc","diract-proximity",,"_doc","['0.813','-0.312','-0.5']",78,5,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000060','rssi':-69}]","Aug 24, 2021 @ 09:15:34"
"1629810934897-0000a7c0","diract-proximity",,"_doc","['-0.812','0.563','0.313']",97,2,"0000a7c0","[{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000061','rssi':-74}]","Aug 24, 2021 @ 09:15:33"
