"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1628688260030-00003afc","diract-proximity",,"_doc","['-0.687','0.688','-0.25']",83,1,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'0000004e','rssi':-63},{'instanceId':'00000059','rssi':-63}]","Aug 11, 2021 @ 09:24:19"
"1628688258629-00003afc","diract-proximity",,"_doc","['-0.75','0.688','-0.312']",83,0,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000061','rssi':-65}]","Aug 11, 2021 @ 09:24:17"
"1628688256810-00003afc","diract-proximity",,"_doc","['-0.687','0.688','-0.312']",83,7,"00003afc","[{'instanceId':'0000004e','rssi':-63},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-68}]","Aug 11, 2021 @ 09:24:15"
"1628688255398-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.312']",83,6,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000058','rssi':-65}]","Aug 11, 2021 @ 09:24:14"
"1628688253993-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.312']",83,5,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000060','rssi':-66}]","Aug 11, 2021 @ 09:24:12"
"1628688252691-00003afc","diract-proximity",,"_doc","['-0.687','0.688','-0.312']",83,4,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'0000004e','rssi':-64},{'instanceId':'0000004d','rssi':-69}]","Aug 11, 2021 @ 09:24:11"
"1628688251194-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.312']",83,3,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000060','rssi':-63},{'instanceId':'0000004d','rssi':-65}]","Aug 11, 2021 @ 09:24:10"
"1628688249794-00003afc","diract-proximity",,"_doc","['-0.812','0.563','-0.25']",83,2,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000059','rssi':-68}]","Aug 11, 2021 @ 09:24:08"
"1628688248388-00003afc","diract-proximity",,"_doc","['-0.687','0.688','-0.312']",83,1,"00003afc","[{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004d','rssi':-67},{'instanceId':'0000004e','rssi':-68}]","Aug 11, 2021 @ 09:24:07"
"1628688246985-00003afc","diract-proximity",,"_doc","['-0.75','0.688','-0.25']",83,0,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000059','rssi':-66}]","Aug 11, 2021 @ 09:24:05"
"1628688245582-00003afc","diract-proximity",,"_doc","['-0.687','0.688','-0.25']",83,7,"00003afc","[{'instanceId':'00000061','rssi':-63},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000060','rssi':-66}]","Aug 11, 2021 @ 09:24:04"
"1628688244199-00003afc","diract-proximity",,"_doc","['-0.687','0.625','-0.312']",83,6,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004e','rssi':-65}]","Aug 11, 2021 @ 09:24:03"
"1628688242862-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.25']",83,4,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000061','rssi':-64},{'instanceId':'0000004e','rssi':-66}]","Aug 11, 2021 @ 09:24:01"
"1628688241377-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.25']",83,3,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000060','rssi':-67}]","Aug 11, 2021 @ 09:24:00"
"1628688239174-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.312']",83,2,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000059','rssi':-65}]","Aug 11, 2021 @ 09:23:58"
"1628688237589-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.312']",83,2,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000059','rssi':-65}]","Aug 11, 2021 @ 09:23:56"
"1628688236189-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.312']",83,0,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000061','rssi':-64}]","Aug 11, 2021 @ 09:23:55"
"1628688234966-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.25']",83,7,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000061','rssi':-64},{'instanceId':'0000004e','rssi':-65}]","Aug 11, 2021 @ 09:23:53"
"1628688233453-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.25']",83,7,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000061','rssi':-64},{'instanceId':'0000004e','rssi':-65}]","Aug 11, 2021 @ 09:23:52"
"1628688231963-00003afc","diract-proximity",,"_doc","['-0.812','0.625','-0.187']",83,5,"00003afc","[{'instanceId':'00000060','rssi':-56},{'instanceId':'00000058','rssi':-57},{'instanceId':'00000061','rssi':-65}]","Aug 11, 2021 @ 09:23:50"
"1628688230780-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.25']",83,4,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-62},{'instanceId':'00000060','rssi':-63}]","Aug 11, 2021 @ 09:23:49"
