"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1630161431848-0000a7c0","diract-proximity",,"_doc","['-0.125','0.938','-0.187']",90,6,"0000a7c0","[{'instanceId':'00000060','rssi':-70},{'instanceId':'00000058','rssi':-71},{'instanceId':'00000059','rssi':-72}]","Aug 28, 2021 @ 10:37:10"
"1630161430742-00003afc","diract-proximity",,"_doc","['-0.75','-0.562','-0.437']",86,4,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000060','rssi':-66},{'instanceId':'00000059','rssi':-67}]","Aug 28, 2021 @ 10:37:09"
"1630161430299-0000a7c0","diract-proximity",,"_doc","['0','0.875','-0.312']",90,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-67}]","Aug 28, 2021 @ 10:37:09"
"1630161428897-0000a7c0","diract-proximity",,"_doc","['0.063','0.875','-0.437']",90,1,"0000a7c0","[{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000059','rssi':-70},{'instanceId':'00000058','rssi':-70}]","Aug 28, 2021 @ 10:37:07"
"1630161428354-00003afc","diract-proximity",,"_doc","['-0.812','-0.562','-0.437']",86,2,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000059','rssi':-67},{'instanceId':'0000004d','rssi':-68}]","Aug 28, 2021 @ 10:37:07"
"1630161427521-0000a7c0","diract-proximity",,"_doc","['0.063','0.875','-0.437']",90,1,"0000a7c0","[{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000059','rssi':-70},{'instanceId':'00000058','rssi':-70}]","Aug 28, 2021 @ 10:37:06"
"1630161426956-00003afc","diract-proximity",,"_doc","['-0.812','-0.562','-0.437']",86,2,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000059','rssi':-67},{'instanceId':'0000004d','rssi':-68}]","Aug 28, 2021 @ 10:37:05"
"1630161426114-0000a7c0","diract-proximity",,"_doc","['0.063','0.875','-0.437']",90,1,"0000a7c0","[{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000059','rssi':-70},{'instanceId':'00000058','rssi':-70}]","Aug 28, 2021 @ 10:37:05"
"1630161424577-00003afc","diract-proximity",,"_doc","['-0.875','-0.5','-0.375']",87,0,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000059','rssi':-68}]","Aug 28, 2021 @ 10:37:03"
"1630161422427-00003afc","diract-proximity",,"_doc","['-0.812','-0.562','-0.375']",87,7,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004d','rssi':-67}]","Aug 28, 2021 @ 10:37:01"
