"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1628773399712-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,0,"00003afc","[{'instanceId':'00000060','rssi':-64},{'instanceId':'00000059','rssi':-68},{'instanceId':'0000004d','rssi':-68}]","Aug 12, 2021 @ 09:03:18"
"1628773398308-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,7,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000060','rssi':-66}]","Aug 12, 2021 @ 09:03:17"
"1628773396913-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,7,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000060','rssi':-66}]","Aug 12, 2021 @ 09:03:15"
"1628773395516-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,5,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000058','rssi':-64}]","Aug 12, 2021 @ 09:03:14"
"1628773394299-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,5,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000058','rssi':-64}]","Aug 12, 2021 @ 09:03:13"
"1628773391566-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,2,"00003afc","[{'instanceId':'00000060','rssi':-65},{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004d','rssi':-66}]","Aug 12, 2021 @ 09:03:10"
"1628773389909-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,1,"00003afc","[{'instanceId':'00000059','rssi':-66},{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000061','rssi':-70}]","Aug 12, 2021 @ 09:03:08"
"1628773388698-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,0,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000061','rssi':-67},{'instanceId':'00000059','rssi':-67}]","Aug 12, 2021 @ 09:03:07"
"1628773387113-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,7,"00003afc","[{'instanceId':'00000059','rssi':-67},{'instanceId':'00000060','rssi':-67},{'instanceId':'0000004d','rssi':-68}]","Aug 12, 2021 @ 09:03:06"
"1628773385706-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.312']",75,6,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000061','rssi':-71}]","Aug 12, 2021 @ 09:03:04"
"1628773384301-00003afc","diract-proximity",,"_doc","['-1.25','0.438','-0.75']",75,5,"00003afc","[{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004e','rssi':-68},{'instanceId':'00000058','rssi':-68}]","Aug 12, 2021 @ 09:03:03"
"1628773382965-00003afc","diract-proximity",,"_doc","['-0.75','0.75','0.188']",75,4,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000060','rssi':-66},{'instanceId':'00000061','rssi':-69}]","Aug 12, 2021 @ 09:03:01"
"1628773381531-00003afc","diract-proximity",,"_doc","['-1.062','0.375','-0.25']",75,3,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000061','rssi':-62},{'instanceId':'00000060','rssi':-64}]","Aug 12, 2021 @ 09:03:00"
"1628773379700-00003afc","diract-proximity",,"_doc","['-1','0.188','-0.125']",75,2,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000061','rssi':-64}]","Aug 12, 2021 @ 09:02:58"
"1628773378048-00003afc","diract-proximity",,"_doc","['-1','0.188','-0.125']",75,1,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000060','rssi':-63},{'instanceId':'0000004d','rssi':-66}]","Aug 12, 2021 @ 09:02:57"
"1628773376080-00003afc","diract-proximity",,"_doc","['-1','0.188','-0.062']",75,7,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000061','rssi':-66}]","Aug 12, 2021 @ 09:02:55"
"1628773374687-00003afc","diract-proximity",,"_doc","['-1','0.188','-0.062']",75,7,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000061','rssi':-66}]","Aug 12, 2021 @ 09:02:53"
"1628773372694-00003afc","diract-proximity",,"_doc","['-1','0.188','0']",75,4,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000059','rssi':-62},{'instanceId':'0000004d','rssi':-66}]","Aug 12, 2021 @ 09:02:51"
"1628773369037-00003afc","diract-proximity",,"_doc","['-1','0.188','0.063']",75,2,"00003afc","[{'instanceId':'00000058','rssi':-54},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000061','rssi':-65}]","Aug 12, 2021 @ 09:02:48"
"1628773367603-00003afc","diract-proximity",,"_doc","['-1','0.188','0.063']",75,1,"00003afc","[{'instanceId':'00000058','rssi':-54},{'instanceId':'0000004d','rssi':-64},{'instanceId':'0000004e','rssi':-68}]","Aug 12, 2021 @ 09:02:46"
"1628773366088-00003afc","diract-proximity",,"_doc","['-1','0.188','0.063']",75,0,"00003afc","[{'instanceId':'00000058','rssi':-54},{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000060','rssi':-66}]","Aug 12, 2021 @ 09:02:45"
"1628773364273-00003afc","diract-proximity",,"_doc","['-1','0.188','0.063']",75,6,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000061','rssi':-66}]","Aug 12, 2021 @ 09:02:43"
