"rssi","time (second)","trial","distance"
-65,-0.0,1,5.75
-72,1.0,1,5.75
-68,2.0,1,5.75
-67,4.0,1,5.75
-68,7.0,1,5.75
-69,9.0,1,5.75
-73,13.0,1,5.75
-68,15.0,1,5.75
-71,16.0,1,5.75
-71,18.0,1,5.75
-71,19.0,1,5.75
-72,22.0,1,5.75
-72,23.0,1,5.75
-68,24.0,1,5.75
-73,26.0,1,5.75
-66,27.0,1,5.75
-69,29.0,1,5.75
-69,31.0,1,5.75
-71,33.0,1,5.75
-68,34.0,1,5.75
-68,37.0,1,5.75
-70,38.0,1,5.75
-67,39.0,1,5.75
-72,41.0,1,5.75
-69,42.0,1,5.75
-71,44.0,1,5.75
-67,48.0,1,5.75
-72,50.0,1,5.75
-67,51.0,1,5.75
-68,52.0,1,5.75
-67,54.0,1,5.75
-72,57.0,1,5.75
-68,60.0,1,5.75
-71,61.0,1,5.75
-71,62.0,1,5.75
-71,64.0,1,5.75
-71,67.0,1,5.75
-70,69.0,1,5.75
-72,73.0,1,5.75
-69,74.0,1,5.75
-71,77.0,1,5.75
-69,78.0,1,5.75
-67,80.0,1,5.75
-71,81.0,1,5.75
-68,82.0,1,5.75
-71,84.0,1,5.75
-68,88.0,1,5.75
-66,89.0,1,5.75
-69,92.0,1,5.75
-70,93.0,1,5.75
-70,95.0,1,5.75
-67,96.0,1,5.75
-72,97.0,1,5.75
-65,99.0,1,5.75
-72,102.0,1,5.75
-68,103.0,1,5.75
-65,105.0,1,5.75
-70,106.0,1,5.75
-71,109.0,1,5.75
-69,112.0,1,5.75
-69,113.0,1,5.75
-69,116.0,1,5.75
-70,120.0,1,5.75
-71,-0.0,2,5.75
-69,2.0,2,5.75
-68,3.0,2,5.75
-71,4.0,2,5.75
-69,6.0,2,5.75
-72,7.0,2,5.75
-68,9.0,2,5.75
-72,11.0,2,5.75
-72,12.0,2,5.75
-68,14.0,2,5.75
-71,16.0,2,5.75
-71,19.0,2,5.75
-71,20.0,2,5.75
-70,22.0,2,5.75
-72,23.0,2,5.75
-72,25.0,2,5.75
-72,26.0,2,5.75
-68,27.0,2,5.75
-68,29.0,2,5.75
-69,30.0,2,5.75
-70,33.0,2,5.75
-70,34.0,2,5.75
-70,36.0,2,5.75
-70,37.0,2,5.75
-70,38.0,2,5.75
-70,40.0,2,5.75
-72,41.0,2,5.75
-72,43.0,2,5.75
-68,44.0,2,5.75
-70,45.0,2,5.75
-70,46.0,2,5.75
-70,48.0,2,5.75
-70,49.0,2,5.75
-70,51.0,2,5.75
-69,52.0,2,5.75
-70,54.0,2,5.75
-70,55.0,2,5.75
-69,57.0,2,5.75
-69,58.0,2,5.75
-70,59.0,2,5.75
-69,61.0,2,5.75
-70,63.0,2,5.75
-70,64.0,2,5.75
-70,65.0,2,5.75
-69,68.0,2,5.75
-70,71.0,2,5.75
-70,74.0,2,5.75
-69,75.0,2,5.75
-68,76.0,2,5.75
-69,78.0,2,5.75
-68,79.0,2,5.75
-71,81.0,2,5.75
-71,83.0,2,5.75
-68,84.0,2,5.75
-68,85.0,2,5.75
-71,87.0,2,5.75
-69,88.0,2,5.75
-70,89.0,2,5.75
-70,91.0,2,5.75
-70,92.0,2,5.75
-71,93.0,2,5.75
-71,95.0,2,5.75
-71,96.0,2,5.75
-71,98.0,2,5.75
-69,99.0,2,5.75
-71,100.0,2,5.75
-71,102.0,2,5.75
-69,103.0,2,5.75
-70,105.0,2,5.75
-70,106.0,2,5.75
-70,107.0,2,5.75
-70,109.0,2,5.75
-70,110.0,2,5.75
-70,111.0,2,5.75
-69,113.0,2,5.75
-72,114.0,2,5.75
-70,116.0,2,5.75
-70,117.0,2,5.75
-71,118.0,2,5.75
-68,-0.0,3,5.75
-68,1.0,3,5.75
-66,3.0,3,5.75
-69,5.0,3,5.75
-66,6.0,3,5.75
-64,7.0,3,5.75
-69,9.0,3,5.75
