"rssi","time (second)","trial","distance"
-70,-0.0,1,4.75
-70,2.0,1,4.75
-66,3.0,1,4.75
-69,4.0,1,4.75
-67,6.0,1,4.75
-66,7.0,1,4.75
-68,9.0,1,4.75
-67,10.0,1,4.75
-67,11.0,1,4.75
-62,13.0,1,4.75
-62,14.0,1,4.75
-66,15.0,1,4.75
-66,17.0,1,4.75
-63,18.0,1,4.75
-63,20.0,1,4.75
-69,21.0,1,4.75
-66,22.0,1,4.75
-66,24.0,1,4.75
-68,25.0,1,4.75
-67,26.0,1,4.75
-66,28.0,1,4.75
-66,29.0,1,4.75
-66,31.0,1,4.75
-66,32.0,1,4.75
-68,33.0,1,4.75
-66,35.0,1,4.75
-66,36.0,1,4.75
-67,38.0,1,4.75
-66,39.0,1,4.75
-65,40.0,1,4.75
-68,42.0,1,4.75
-66,43.0,1,4.75
-65,44.0,1,4.75
-72,46.0,1,4.75
-66,47.0,1,4.75
-66,49.0,1,4.75
-68,50.0,1,4.75
-65,51.0,1,4.75
-65,53.0,1,4.75
-67,54.0,1,4.75
-66,55.0,1,4.75
-66,57.0,1,4.75
-66,58.0,1,4.75
-66,60.0,1,4.75
-69,61.0,1,4.75
-67,62.0,1,4.75
-66,64.0,1,4.75
-66,65.0,1,4.75
-69,66.0,1,4.75
-66,68.0,1,4.75
-66,69.0,1,4.75
-67,71.0,1,4.75
-66,72.0,1,4.75
-66,73.0,1,4.75
-66,75.0,1,4.75
-66,76.0,1,4.75
-71,77.0,1,4.75
-71,79.0,1,4.75
-66,80.0,1,4.75
-68,81.0,1,4.75
-68,83.0,1,4.75
-67,85.0,1,4.75
-69,86.0,1,4.75
-69,88.0,1,4.75
-66,89.0,1,4.75
-68,90.0,1,4.75
-67,92.0,1,4.75
-66,93.0,1,4.75
-65,95.0,1,4.75
-65,96.0,1,4.75
-72,98.0,1,4.75
-64,100.0,1,4.75
-64,101.0,1,4.75
-66,103.0,1,4.75
-66,105.0,1,4.75
-68,106.0,1,4.75
