"rssi","time (second)","trial","distance"
-66,-0.0,1,4.5
-69,1.0,1,4.5
-66,2.0,1,4.5
-67,4.0,1,4.5
-70,5.0,1,4.5
-70,7.0,1,4.5
-67,8.0,1,4.5
-70,9.0,1,4.5
-66,11.0,1,4.5
-69,12.0,1,4.5
-69,14.0,1,4.5
-66,15.0,1,4.5
-70,17.0,1,4.5
-70,18.0,1,4.5
-65,20.0,1,4.5
-70,22.0,1,4.5
-66,24.0,1,4.5
-70,25.0,1,4.5
-70,28.0,1,4.5
-69,29.0,1,4.5
-66,31.0,1,4.5
-70,33.0,1,4.5
-70,34.0,1,4.5
-66,36.0,1,4.5
-70,38.0,1,4.5
-70,39.0,1,4.5
-66,40.0,1,4.5
-70,42.0,1,4.5
-66,43.0,1,4.5
-66,45.0,1,4.5
-66,46.0,1,4.5
-66,48.0,1,4.5
-69,49.0,1,4.5
-66,51.0,1,4.5
-66,52.0,1,4.5
-66,53.0,1,4.5
-66,55.0,1,4.5
-66,56.0,1,4.5
-69,58.0,1,4.5
-66,59.0,1,4.5
-66,60.0,1,4.5
-69,62.0,1,4.5
-67,63.0,1,4.5
-69,66.0,1,4.5
-66,67.0,1,4.5
-66,69.0,1,4.5
-69,70.0,1,4.5
-67,71.0,1,4.5
-70,73.0,1,4.5
-69,74.0,1,4.5
-66,76.0,1,4.5
-69,77.0,1,4.5
-70,80.0,1,4.5
-66,82.0,1,4.5
-66,84.0,1,4.5
-66,85.0,1,4.5
-66,86.0,1,4.5
-66,88.0,1,4.5
-70,89.0,1,4.5
-66,91.0,1,4.5
-66,92.0,1,4.5
-66,93.0,1,4.5
-66,95.0,1,4.5
-66,96.0,1,4.5
-69,97.0,1,4.5
-66,99.0,1,4.5
-66,100.0,1,4.5
-69,102.0,1,4.5
-66,103.0,1,4.5
-66,104.0,1,4.5
-70,106.0,1,4.5
-66,107.0,1,4.5
-66,109.0,1,4.5
-70,110.0,1,4.5
-66,111.0,1,4.5
-69,114.0,1,4.5
-66,115.0,1,4.5
-66,117.0,1,4.5
-69,118.0,1,4.5
-66,120.0,1,4.5
-67,-0.0,2,4.5
-67,1.0,2,4.5
-71,3.0,2,4.5
-65,5.0,2,4.5
-66,6.0,2,4.5
-69,8.0,2,4.5
-65,9.0,2,4.5
-66,11.0,2,4.5
-68,12.0,2,4.5
-65,15.0,2,4.5
-68,17.0,2,4.5
-70,18.0,2,4.5
-70,20.0,2,4.5
-66,22.0,2,4.5
-67,23.0,2,4.5
-68,24.0,2,4.5
-68,28.0,2,4.5
-70,29.0,2,4.5
-66,30.0,2,4.5
-66,33.0,2,4.5
-68,37.0,2,4.5
-66,38.0,2,4.5
-67,39.0,2,4.5
-66,41.0,2,4.5
-66,42.0,2,4.5
-68,44.0,2,4.5
-67,45.0,2,4.5
-66,46.0,2,4.5
-68,48.0,2,4.5
-68,49.0,2,4.5
-66,51.0,2,4.5
-68,52.0,2,4.5
-67,53.0,2,4.5
-66,55.0,2,4.5
-69,56.0,2,4.5
-66,57.0,2,4.5
-65,59.0,2,4.5
-68,60.0,2,4.5
-66,62.0,2,4.5
-65,63.0,2,4.5
-70,64.0,2,4.5
-70,66.0,2,4.5
-67,67.0,2,4.5
-67,68.0,2,4.5
-67,70.0,2,4.5
-67,71.0,2,4.5
-67,73.0,2,4.5
-66,74.0,2,4.5
-70,75.0,2,4.5
-66,78.0,2,4.5
-67,80.0,2,4.5
-66,81.0,2,4.5
-66,82.0,2,4.5
-67,84.0,2,4.5
-66,85.0,2,4.5
-66,86.0,2,4.5
-65,88.0,2,4.5
-66,89.0,2,4.5
-66,91.0,2,4.5
-69,92.0,2,4.5
-68,94.0,2,4.5
-66,95.0,2,4.5
-67,96.0,2,4.5
-66,98.0,2,4.5
-66,99.0,2,4.5
-68,101.0,2,4.5
-66,102.0,2,4.5
-66,103.0,2,4.5
-65,105.0,2,4.5
-66,108.0,2,4.5
-68,109.0,2,4.5
-66,110.0,2,4.5
-66,113.0,2,4.5
-66,114.0,2,4.5
-67,117.0,2,4.5
-70,119.0,2,4.5
-69,-0.0,3,4.5
-69,1.0,3,4.5
-69,3.0,3,4.5
-67,4.0,3,4.5
-71,5.0,3,4.5
-70,7.0,3,4.5
-67,8.0,3,4.5
-71,10.0,3,4.5
-70,11.0,3,4.5
-67,12.0,3,4.5
-71,14.0,3,4.5
-71,16.0,3,4.5
-67,17.0,3,4.5
-68,20.0,3,4.5
-70,22.0,3,4.5
-68,23.0,3,4.5
-68,25.0,3,4.5
-70,26.0,3,4.5
-70,28.0,3,4.5
-68,29.0,3,4.5
-70,30.0,3,4.5
-68,32.0,3,4.5
-68,33.0,3,4.5
-70,34.0,3,4.5
-67,36.0,3,4.5
-68,37.0,3,4.5
-70,39.0,3,4.5
-68,40.0,3,4.5
-70,41.0,3,4.5
-70,43.0,3,4.5
-70,44.0,3,4.5
-70,45.0,3,4.5
-70,47.0,3,4.5
-68,48.0,3,4.5
-70,50.0,3,4.5
-70,51.0,3,4.5
-70,52.0,3,4.5
-70,54.0,3,4.5
-68,57.0,3,4.5
-70,60.0,3,4.5
-70,61.0,3,4.5
-70,62.0,3,4.5
-68,65.0,3,4.5
-68,66.0,3,4.5
-70,68.0,3,4.5
-68,69.0,3,4.5
-70,70.0,3,4.5
-70,72.0,3,4.5
-70,73.0,3,4.5
-69,74.0,3,4.5
-71,76.0,3,4.5
-71,77.0,3,4.5
-70,79.0,3,4.5
-67,80.0,3,4.5
-67,81.0,3,4.5
-69,83.0,3,4.5
-67,84.0,3,4.5
-68,85.0,3,4.5
-68,88.0,3,4.5
-67,89.0,3,4.5
-70,91.0,3,4.5
-67,92.0,3,4.5
-67,94.0,3,4.5
-70,95.0,3,4.5
-67,99.0,3,4.5
-70,100.0,3,4.5
-69,103.0,3,4.5
-70,104.0,3,4.5
-68,106.0,3,4.5
-70,107.0,3,4.5
-66,109.0,3,4.5
-66,110.0,3,4.5
-70,112.0,3,4.5
-67,113.0,3,4.5
-72,114.0,3,4.5
-72,116.0,3,4.5
-69,117.0,3,4.5
-70,118.0,3,4.5
-69,120.0,3,4.5
