"rssi","time (second)","trial","distance"
-68,-0.0,1,4.25
-68,1.0,1,4.25
-69,3.0,1,4.25
-68,4.0,1,4.25
-69,7.0,1,4.25
-68,9.0,1,4.25
-71,10.0,1,4.25
-68,11.0,1,4.25
-67,13.0,1,4.25
-69,14.0,1,4.25
-69,16.0,1,4.25
-68,17.0,1,4.25
-69,18.0,1,4.25
-67,20.0,1,4.25
-68,21.0,1,4.25
-67,28.0,1,4.25
-68,29.0,1,4.25
-68,30.0,1,4.25
-68,32.0,1,4.25
-69,33.0,1,4.25
-69,35.0,1,4.25
-68,36.0,1,4.25
-70,37.0,1,4.25
-69,39.0,1,4.25
-69,40.0,1,4.25
-68,41.0,1,4.25
-69,43.0,1,4.25
-69,44.0,1,4.25
-69,46.0,1,4.25
-69,47.0,1,4.25
-68,48.0,1,4.25
-68,50.0,1,4.25
-69,51.0,1,4.25
-69,52.0,1,4.25
-69,54.0,1,4.25
-68,55.0,1,4.25
-68,57.0,1,4.25
-69,58.0,1,4.25
-68,59.0,1,4.25
-68,61.0,1,4.25
-69,62.0,1,4.25
-68,63.0,1,4.25
-68,65.0,1,4.25
-67,68.0,1,4.25
-68,71.0,1,4.25
-68,73.0,1,4.25
-69,74.0,1,4.25
-68,77.0,1,4.25
-68,79.0,1,4.25
-68,81.0,1,4.25
-68,83.0,1,4.25
-67,84.0,1,4.25
-67,86.0,1,4.25
-69,87.0,1,4.25
-68,88.0,1,4.25
-70,90.0,1,4.25
-69,91.0,1,4.25
-68,93.0,1,4.25
-68,96.0,1,4.25
-69,97.0,1,4.25
-69,99.0,1,4.25
-69,101.0,1,4.25
-69,102.0,1,4.25
-69,103.0,1,4.25
-69,107.0,1,4.25
-68,109.0,1,4.25
-68,112.0,1,4.25
-68,113.0,1,4.25
-68,114.0,1,4.25
-68,116.0,1,4.25
-67,117.0,1,4.25
-70,119.0,1,4.25
-70,-0.0,2,4.25
-70,4.0,2,4.25
-70,5.0,2,4.25
-70,8.0,2,4.25
-69,10.0,2,4.25
-69,11.0,2,4.25
-69,12.0,2,4.25
-70,14.0,2,4.25
-70,15.0,2,4.25
-70,17.0,2,4.25
-70,18.0,2,4.25
-70,19.0,2,4.25
-70,21.0,2,4.25
-70,22.0,2,4.25
-68,23.0,2,4.25
-70,25.0,2,4.25
-70,28.0,2,4.25
-68,29.0,2,4.25
-72,30.0,2,4.25
-69,32.0,2,4.25
-71,33.0,2,4.25
-71,34.0,2,4.25
-71,36.0,2,4.25
-71,37.0,2,4.25
-72,38.0,2,4.25
-69,40.0,2,4.25
-72,42.0,2,4.25
-70,43.0,2,4.25
-73,45.0,2,4.25
-70,47.0,2,4.25
-70,48.0,2,4.25
-70,50.0,2,4.25
-70,52.0,2,4.25
-71,54.0,2,4.25
-71,55.0,2,4.25
-71,57.0,2,4.25
-69,60.0,2,4.25
-70,62.0,2,4.25
-70,63.0,2,4.25
-70,65.0,2,4.25
-70,66.0,2,4.25
-70,68.0,2,4.25
-71,69.0,2,4.25
-70,70.0,2,4.25
-72,72.0,2,4.25
-72,73.0,2,4.25
-71,74.0,2,4.25
-71,76.0,2,4.25
-71,77.0,2,4.25
-71,79.0,2,4.25
-71,80.0,2,4.25
-71,81.0,2,4.25
-71,83.0,2,4.25
