"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1626699082167-00003afc","diract-proximity",,"_doc","['0.625','0.188','-0.75']",90,7,"00003afc","[{'instanceId':'00000059','rssi':-58},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000061','rssi':-68}]","Jul 19, 2021 @ 08:51:21"
"1626699080686-00003afc","diract-proximity",,"_doc","['0.25','0.688','-0.75']",90,5,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-69}]","Jul 19, 2021 @ 08:51:19"
"1626699079286-00003afc","diract-proximity",,"_doc","['0.188','0.75','-0.687']",90,3,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000058','rssi':-66}]","Jul 19, 2021 @ 08:51:18"
"1626699078058-00003afc","diract-proximity",,"_doc","['0.313','0.688','-0.625']",90,2,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'00000058','rssi':-73},{'instanceId':'0000004e','rssi':-74}]","Jul 19, 2021 @ 08:51:17"
"1626699076492-00003afc","diract-proximity",,"_doc","['0.313','0.688','-0.625']",90,2,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'00000058','rssi':-73},{'instanceId':'0000004e','rssi':-74}]","Jul 19, 2021 @ 08:51:15"
"1626699075206-00003afc","diract-proximity",,"_doc","['0.438','0.813','-0.062']",90,1,"00003afc","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000061','rssi':-69},{'instanceId':'00000059','rssi':-71}]","Jul 19, 2021 @ 08:51:14"
"1626699073975-00003afc","diract-proximity",,"_doc","['0.563','0.813','0']",90,7,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000058','rssi':-71},{'instanceId':'00000060','rssi':-73}]","Jul 19, 2021 @ 08:51:12"
"1626699072540-00003afc","diract-proximity",,"_doc","['0.563','0.813','0']",90,6,"00003afc","[{'instanceId':'0000004d','rssi':-72}]","Jul 19, 2021 @ 08:51:11"
"1626699070901-00003afc","diract-proximity",,"_doc","['0.5','0.625','-0.125']",90,5,"00003afc","[{'instanceId':'00000059','rssi':-62},{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004d','rssi':-74}]","Jul 19, 2021 @ 08:51:09"
"1626699069098-00003afc","diract-proximity",,"_doc","['0.625','1','-0.25']",90,4,"00003afc","[{'instanceId':'00000059','rssi':-59},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000058','rssi':-68}]","Jul 19, 2021 @ 08:51:08"
