"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1628342539965-00003afc","diract-proximity",,"_doc","['-0.875','0','-0.562']",83,5,"00003afc","[]","Aug 7, 2021 @ 09:22:18"
"1628342538602-00003afc","diract-proximity",,"_doc","['-0.875','0','-0.562']",83,5,"00003afc","[]","Aug 7, 2021 @ 09:22:17"
"1628342537211-00003afc","diract-proximity",,"_doc","['-0.875','0.125','-0.562']",83,2,"00003afc","[]","Aug 7, 2021 @ 09:22:16"
"1628342535999-00003afc","diract-proximity",,"_doc","['-0.875','0.125','-0.562']",83,2,"00003afc","[]","Aug 7, 2021 @ 09:22:14"
"1628342534480-00003afc","diract-proximity",,"_doc","['-0.937','0.063','-0.562']",83,1,"00003afc","[]","Aug 7, 2021 @ 09:22:13"
"1628342533244-00003afc","diract-proximity",,"_doc","['-0.875','0.125','-0.5']",83,0,"00003afc","[]","Aug 7, 2021 @ 09:22:12"
"1628342531813-00003afc","diract-proximity",,"_doc","['-0.937','0.125','-0.5']",83,7,"00003afc","[{'instanceId':'00000059','rssi':-74}]","Aug 7, 2021 @ 09:22:10"
"1628342529973-00003afc","diract-proximity",,"_doc","['-0.937','0.125','-0.437']",83,6,"00003afc","[{'instanceId':'00000058','rssi':-67}]","Aug 7, 2021 @ 09:22:08"
"1628342528599-00003afc","diract-proximity",,"_doc","['-0.937','0.125','-0.437']",83,5,"00003afc","[]","Aug 7, 2021 @ 09:22:07"
"1628342527236-00003afc","diract-proximity",,"_doc","['-0.937','0.188','-0.437']",83,4,"00003afc","[]","Aug 7, 2021 @ 09:22:06"
"1628342525853-00003afc","diract-proximity",,"_doc","['-0.937','0.188','-0.437']",83,3,"00003afc","[]","Aug 7, 2021 @ 09:22:04"
"1628342524235-00003afc","diract-proximity",,"_doc","['-0.937','0.188','-0.437']",83,3,"00003afc","[]","Aug 7, 2021 @ 09:22:03"
"1628342522803-00003afc","diract-proximity",,"_doc","['-0.937','0.188','-0.437']",83,1,"00003afc","[]","Aug 7, 2021 @ 09:22:01"
"1628342519727-00003afc","diract-proximity",,"_doc","['-1','0.063','-0.312']",83,6,"00003afc","[]","Aug 7, 2021 @ 09:21:58"
"1628342515873-00003afc","diract-proximity",,"_doc","['-1.062','0.063','-0.25']",83,4,"00003afc","[]","Aug 7, 2021 @ 09:21:54"
"1628342514607-00003afc","diract-proximity",,"_doc","['-1','0','-0.25']",83,2,"00003afc","[]","Aug 7, 2021 @ 09:21:53"
"1628342513125-00003afc","diract-proximity",,"_doc","['-0.937','-0.125','-0.5']",83,1,"00003afc","[]","Aug 7, 2021 @ 09:21:52"
"1628342511330-00003afc","diract-proximity",,"_doc","['-0.937','-0.125','-0.5']",83,1,"00003afc","[]","Aug 7, 2021 @ 09:21:50"
"1628342509423-00003afc","diract-proximity",,"_doc","['-0.875','0','-0.562']",83,6,"00003afc","[]","Aug 7, 2021 @ 09:21:48"
"1628342507078-00003afc","diract-proximity",,"_doc","['-0.875','0','-0.562']",83,5,"00003afc","[]","Aug 7, 2021 @ 09:21:46"
"1628342505803-00003afc","diract-proximity",,"_doc","['-0.937','0','-0.5']",83,4,"00003afc","[]","Aug 7, 2021 @ 09:21:44"
"1628342504327-00003afc","diract-proximity",,"_doc","['-0.937','-0.062','-0.5']",83,3,"00003afc","[]","Aug 7, 2021 @ 09:21:43"
"1628342503140-00003afc","diract-proximity",,"_doc","['-0.937','0','-0.5']",83,2,"00003afc","[]","Aug 7, 2021 @ 09:21:42"
"1628342501704-00003afc","diract-proximity",,"_doc","['-0.937','-0.125','-0.5']",83,1,"00003afc","[{'instanceId':'00000059','rssi':-74}]","Aug 7, 2021 @ 09:21:40"
"1628342500240-00003afc","diract-proximity",,"_doc","['-0.937','-0.125','-0.5']",83,0,"00003afc","[{'instanceId':'00000058','rssi':-66}]","Aug 7, 2021 @ 09:21:39"
