"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1618775544357-00003afc","diract-proximity",,"_doc","['-0.687','0.688','-0.25']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000061','rssi':-67},{'instanceId':'0000004d','rssi':-70}]","Apr 18, 2021 @ 15:52:24"
"1618775543125-00003afc","diract-proximity",,"_doc","['-1.062','0.5','-0.25']",79,6,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-67}]","Apr 18, 2021 @ 15:52:23"
"1618775541551-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.062']",79,5,"00003afc","[{'instanceId':'00000059','rssi':-65},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000061','rssi':-68}]","Apr 18, 2021 @ 15:52:21"
"1618775538737-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.125']",79,3,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000059','rssi':-65}]","Apr 18, 2021 @ 15:52:18"
"1618775537332-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.125']",79,2,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000060','rssi':-66},{'instanceId':'00000059','rssi':-67}]","Apr 18, 2021 @ 15:52:17"
"1618775535140-00003afc","diract-proximity",,"_doc","['-0.875','0.438','-0.125']",79,0,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-67},{'instanceId':'0000004d','rssi':-69}]","Apr 18, 2021 @ 15:52:15"
"1618775534121-00003afc","diract-proximity",,"_doc","['-0.875','0.438','-0.125']",79,0,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-67},{'instanceId':'0000004d','rssi':-69}]","Apr 18, 2021 @ 15:52:14"
"1618775531323-00003afc","diract-proximity",,"_doc","['-0.937','0.063','-0.437']",79,5,"00003afc","[{'instanceId':'00000058','rssi':-66},{'instanceId':'00000060','rssi':-68},{'instanceId':'0000004d','rssi':-70}]","Apr 18, 2021 @ 15:52:11"
"1618775529921-00003afc","diract-proximity",,"_doc","['-0.937','0.125','-0.437']",79,4,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-68},{'instanceId':'00000061','rssi':-68}]","Apr 18, 2021 @ 15:52:09"
"1618775527518-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0.063']",79,3,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-67},{'instanceId':'0000004d','rssi':-68}]","Apr 18, 2021 @ 15:52:07"
"1618775526121-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0.063']",79,3,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-67},{'instanceId':'0000004d','rssi':-68}]","Apr 18, 2021 @ 15:52:06"
"1618775524717-00003afc","diract-proximity",,"_doc","['-0.937','0.313','-0.062']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-67},{'instanceId':'0000004d','rssi':-68}]","Apr 18, 2021 @ 15:52:04"
"1618775523509-00003afc","diract-proximity",,"_doc","['-1','0.313','-0.062']",79,0,"00003afc","[{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Apr 18, 2021 @ 15:52:03"
"1618775521920-00003afc","diract-proximity",,"_doc","['-1','0.313','-0.062']",79,0,"00003afc","[{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Apr 18, 2021 @ 15:52:01"
"1618775520538-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.125']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-66},{'instanceId':'00000061','rssi':-66},{'instanceId':'00000059','rssi':-70}]","Apr 18, 2021 @ 15:52:00"
"1618775519306-00003afc","diract-proximity",,"_doc","['-0.937','0.313','-0.125']",79,5,"00003afc","[{'instanceId':'00000061','rssi':-66},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000059','rssi':-67}]","Apr 18, 2021 @ 15:51:59"
"1618775517895-00003afc","diract-proximity",,"_doc","['-1','0.375','-0.125']",79,4,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000058','rssi':-68}]","Apr 18, 2021 @ 15:51:57"
"1618775516319-00003afc","diract-proximity",,"_doc","['-0.812','0.063','-0.25']",79,3,"00003afc","[{'instanceId':'00000060','rssi':-64},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-69}]","Apr 18, 2021 @ 15:51:56"
"1618775514501-00003afc","diract-proximity",,"_doc","['-1.062','0.313','-0.125']",79,2,"00003afc","[{'instanceId':'00000061','rssi':-62},{'instanceId':'00000060','rssi':-65},{'instanceId':'0000004e','rssi':-66}]","Apr 18, 2021 @ 15:51:54"
"1618775513102-00003afc","diract-proximity",,"_doc","['-1','0.313','-0.125']",79,1,"00003afc","[{'instanceId':'00000060','rssi':-66},{'instanceId':'00000061','rssi':-66},{'instanceId':'0000004e','rssi':-70}]","Apr 18, 2021 @ 15:51:53"
"1618775509900-00003afc","diract-proximity",,"_doc","['-0.875','0.25','-0.187']",79,7,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000061','rssi':-66}]","Apr 18, 2021 @ 15:51:49"
"1618775508495-00003afc","diract-proximity",,"_doc","['-1','0.375','-0.187']",79,6,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-71},{'instanceId':'00000060','rssi':-71}]","Apr 18, 2021 @ 15:51:48"
"1618775507084-00003afc","diract-proximity",,"_doc","['-1','0.25','-0.187']",79,5,"00003afc","[{'instanceId':'00000061','rssi':-68},{'instanceId':'00000060','rssi':-68},{'instanceId':'00000058','rssi':-68}]","Apr 18, 2021 @ 15:51:47"
"1618775504285-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.187']",79,2,"00003afc","[{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000058','rssi':-70}]","Apr 18, 2021 @ 15:51:44"
"1618775502901-00003afc","diract-proximity",,"_doc","['-1','0.25','-0.187']",79,1,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000061','rssi':-66},{'instanceId':'00000058','rssi':-68}]","Apr 18, 2021 @ 15:51:42"
"1618775500483-00003afc","diract-proximity",,"_doc","['-1','0.25','-0.187']",79,0,"00003afc","[{'instanceId':'00000060','rssi':-62},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-66}]","Apr 18, 2021 @ 15:51:40"
"1618775497690-00003afc","diract-proximity",,"_doc","['-0.937','0.188','-0.125']",79,6,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000061','rssi':-65},{'instanceId':'00000058','rssi':-68}]","Apr 18, 2021 @ 15:51:37"
"1618775495891-00003afc","diract-proximity",,"_doc","['-0.937','0.188','-0.125']",79,6,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000061','rssi':-65},{'instanceId':'00000058','rssi':-68}]","Apr 18, 2021 @ 15:51:35"
"1618775494112-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.125']",79,3,"00003afc","[{'instanceId':'00000061','rssi':-66},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000058','rssi':-68}]","Apr 18, 2021 @ 15:51:34"
"1618775491078-00003afc","diract-proximity",,"_doc","['-0.937','0.313','-0.25']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004e','rssi':-67},{'instanceId':'00000060','rssi':-67}]","Apr 18, 2021 @ 15:51:31"
"1618775489871-00003afc","diract-proximity",,"_doc","['-0.875','0.25','-0.187']",79,0,"00003afc","[{'instanceId':'00000061','rssi':-65},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000060','rssi':-68}]","Apr 18, 2021 @ 15:51:29"
"1618775488303-00003afc","diract-proximity",,"_doc","['-1.125','0.25','-0.25']",79,7,"00003afc","[{'instanceId':'00000061','rssi':-65},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000058','rssi':-65}]","Apr 18, 2021 @ 15:51:28"
"1618775486511-00003afc","diract-proximity",,"_doc","['-0.937','0.313','-0.25']",79,5,"00003afc","[{'instanceId':'00000061','rssi':-68},{'instanceId':'00000059','rssi':-68},{'instanceId':'0000004e','rssi':-70}]","Apr 18, 2021 @ 15:51:26"
"1618775481884-00003afc","diract-proximity",,"_doc","['-0.875','0.438','-0.437']",79,2,"00003afc","[{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000060','rssi':-68}]","Apr 18, 2021 @ 15:51:21"
"1618775480487-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.187']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-66},{'instanceId':'00000059','rssi':-69}]","Apr 18, 2021 @ 15:51:20"
"1618775478094-00003afc","diract-proximity",,"_doc","['-0.75','0.5','-0.437']",79,7,"00003afc","[{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-68},{'instanceId':'0000004d','rssi':-68}]","Apr 18, 2021 @ 15:51:18"
"1618775475701-00003afc","diract-proximity",,"_doc","['-0.75','0.5','-0.437']",79,6,"00003afc","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-68}]","Apr 18, 2021 @ 15:51:15"
"1618775472867-00003afc","diract-proximity",,"_doc","['-0.75','0.625','-0.312']",79,4,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000058','rssi':-69}]","Apr 18, 2021 @ 15:51:12"
