"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1617295266593-00003afc","diract-proximity",,"_doc","['0.938','-0.187','-0.312']",75,6,"00003afc","[{'instanceId':'0000004d','rssi':-57},{'instanceId':'00000058','rssi':-70},{'instanceId':'00000059','rssi':-72}]","Apr 1, 2021 @ 12:41:06"
"1617295266434-0000a7c0","diract-proximity",,"_doc","['0.375','-0.875','0.375']",76,2,"0000a7c0","[{'instanceId':'00000058','rssi':-69},{'instanceId':'00000061','rssi':-70},{'instanceId':'00000060','rssi':-71}]","Apr 1, 2021 @ 12:41:06"
"1617295265195-00003afc","diract-proximity",,"_doc","['0.938','-0.187','-0.25']",75,5,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000060','rssi':-66},{'instanceId':'00000061','rssi':-68}]","Apr 1, 2021 @ 12:41:05"
"1617295264892-0000a7c0","diract-proximity",,"_doc","['0.438','-0.875','0.313']",76,1,"0000a7c0","[{'instanceId':'00000058','rssi':-66},{'instanceId':'00000060','rssi':-69},{'instanceId':'0000004e','rssi':-74}]","Apr 1, 2021 @ 12:41:04"
"1617295263478-0000a7c0","diract-proximity",,"_doc","['0.438','-0.937','0.188']",76,0,"0000a7c0","[{'instanceId':'00000058','rssi':-69},{'instanceId':'00000061','rssi':-72},{'instanceId':'0000004e','rssi':-75}]","Apr 1, 2021 @ 12:41:03"
"1617295262407-00003afc","diract-proximity",,"_doc","['0.875','-0.25','-0.437']",75,3,"00003afc","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000061','rssi':-68}]","Apr 1, 2021 @ 12:41:02"
"1617295262077-0000a7c0","diract-proximity",,"_doc","['0.438','-0.937','0.188']",76,0,"0000a7c0","[{'instanceId':'00000058','rssi':-69},{'instanceId':'00000061','rssi':-72},{'instanceId':'0000004e','rssi':-75}]","Apr 1, 2021 @ 12:41:02"
"1617295260998-00003afc","diract-proximity",,"_doc","['0.875','-0.25','-0.437']",75,3,"00003afc","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000061','rssi':-68}]","Apr 1, 2021 @ 12:41:00"
"1617295259872-0000a7c0","diract-proximity",,"_doc","['0.5','-0.687','0.563']",76,6,"0000a7c0","[{'instanceId':'00000058','rssi':-63},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000060','rssi':-72}]","Apr 1, 2021 @ 12:40:59"
"1617295259595-00003afc","diract-proximity",,"_doc","['0.813','-0.312','-0.5']",75,1,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000060','rssi':-69}]","Apr 1, 2021 @ 12:40:59"
"1617295258416-00003afc","diract-proximity",,"_doc","['0.813','-0.375','-0.5']",76,0,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000061','rssi':-70}]","Apr 1, 2021 @ 12:40:58"
"1617295257901-0000a7c0","diract-proximity",,"_doc","['0.5','-0.687','0.563']",76,4,"0000a7c0","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000061','rssi':-67},{'instanceId':'0000004e','rssi':-71}]","Apr 1, 2021 @ 12:40:57"
"1617295256806-00003afc","diract-proximity",,"_doc","['0.813','-0.312','-0.5']",76,7,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000059','rssi':-69}]","Apr 1, 2021 @ 12:40:56"
"1617295256666-0000a7c0","diract-proximity",,"_doc","['0.5','-0.687','0.563']",76,3,"0000a7c0","[{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004e','rssi':-68},{'instanceId':'0000004d','rssi':-71}]","Apr 1, 2021 @ 12:40:56"
"1617295255386-00003afc","diract-proximity",,"_doc","['0.875','-0.25','-0.437']",76,6,"00003afc","[{'instanceId':'00000059','rssi':-66},{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004d','rssi':-69}]","Apr 1, 2021 @ 12:40:55"
"1617295255088-0000a7c0","diract-proximity",,"_doc","['0.438','-0.812','0.438']",76,2,"0000a7c0","[{'instanceId':'00000058','rssi':-64},{'instanceId':'0000004e','rssi':-68},{'instanceId':'00000060','rssi':-70}]","Apr 1, 2021 @ 12:40:55"
"1617295253711-0000a7c0","diract-proximity",,"_doc","['0.438','-0.875','0.25']",76,1,"0000a7c0","[{'instanceId':'00000061','rssi':-69},{'instanceId':'00000060','rssi':-70},{'instanceId':'00000058','rssi':-71}]","Apr 1, 2021 @ 12:40:53"
"1617295253592-00003afc","diract-proximity",,"_doc","['0.938','-0.125','-0.312']",76,4,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000060','rssi':-68},{'instanceId':'00000059','rssi':-69}]","Apr 1, 2021 @ 12:40:53"
"1617295251907-0000a7c0","diract-proximity",,"_doc","['0.438','-0.875','0.375']",76,7,"0000a7c0","[{'instanceId':'00000058','rssi':-66},{'instanceId':'00000061','rssi':-70},{'instanceId':'00000060','rssi':-72}]","Apr 1, 2021 @ 12:40:51"
"1617295250777-00003afc","diract-proximity",,"_doc","['0.938','-0.125','-0.312']",76,3,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000060','rssi':-67},{'instanceId':'00000059','rssi':-68}]","Apr 1, 2021 @ 12:40:50"
"1617295250528-0000a7c0","diract-proximity",,"_doc","['0.438','-0.875','0.375']",76,6,"0000a7c0","[{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000058','rssi':-70},{'instanceId':'00000060','rssi':-74}]","Apr 1, 2021 @ 12:40:50"
"1617295248965-00003afc","diract-proximity",,"_doc","['0.938','-0.187','-0.312']",76,1,"00003afc","[{'instanceId':'00000059','rssi':-67},{'instanceId':'00000060','rssi':-68},{'instanceId':'00000058','rssi':-68}]","Apr 1, 2021 @ 12:40:48"
"1617295247166-00003afc","diract-proximity",,"_doc","['0.938','-0.187','-0.312']",76,0,"00003afc","[{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000058','rssi':-67}]","Apr 1, 2021 @ 12:40:47"
"1617295246309-0000a7c0","diract-proximity",,"_doc","['0.5','-0.875','0.375']",76,4,"0000a7c0","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000060','rssi':-69}]","Apr 1, 2021 @ 12:40:46"
"1617295245591-00003afc","diract-proximity",,"_doc","['1','-0.125','-0.187']",76,7,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000061','rssi':-67},{'instanceId':'00000058','rssi':-69}]","Apr 1, 2021 @ 12:40:45"
"1617295244182-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.25']",76,6,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000058','rssi':-65},{'instanceId':'0000004e','rssi':-71}]","Apr 1, 2021 @ 12:40:44"
"1617295243129-0000a7c0","diract-proximity",,"_doc","['0.063','-1','0.125']",76,2,"0000a7c0","[{'instanceId':'00000060','rssi':-68},{'instanceId':'00000061','rssi':-70},{'instanceId':'0000004e','rssi':-71}]","Apr 1, 2021 @ 12:40:43"
"1617295242795-00003afc","diract-proximity",,"_doc","['0.938','-0.062','-0.25']",76,5,"00003afc","[{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000061','rssi':-70},{'instanceId':'00000060','rssi':-70}]","Apr 1, 2021 @ 12:40:42"
"1617295241752-0000a7c0","diract-proximity",,"_doc","['0.5','-0.812','0.313']",76,0,"0000a7c0","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000061','rssi':-71}]","Apr 1, 2021 @ 12:40:41"
"1617295240979-00003afc","diract-proximity",,"_doc","['0.938','-0.062','-0.25']",76,5,"00003afc","[{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000061','rssi':-70},{'instanceId':'00000060','rssi':-70}]","Apr 1, 2021 @ 12:40:40"
"1617295240340-0000a7c0","diract-proximity",,"_doc","['0.438','-0.875','0.375']",76,7,"0000a7c0","[{'instanceId':'00000060','rssi':-69},{'instanceId':'00000058','rssi':-69},{'instanceId':'0000004e','rssi':-75}]","Apr 1, 2021 @ 12:40:40"
"1617295239182-00003afc","diract-proximity",,"_doc","['0.938','-0.187','-0.25']",76,2,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000060','rssi':-70}]","Apr 1, 2021 @ 12:40:39"
"1617295238367-0000a7c0","diract-proximity",,"_doc","['0.438','-0.875','0.313']",76,6,"0000a7c0","[{'instanceId':'00000060','rssi':-69},{'instanceId':'00000058','rssi':-69},{'instanceId':'0000004e','rssi':-71}]","Apr 1, 2021 @ 12:40:38"
"1617295236953-0000a7c0","diract-proximity",,"_doc","['0.438','-0.875','0.313']",76,5,"0000a7c0","[{'instanceId':'00000060','rssi':-70},{'instanceId':'0000004e','rssi':-70},{'instanceId':'00000058','rssi':-71}]","Apr 1, 2021 @ 12:40:36"
"1617295235784-00003afc","diract-proximity",,"_doc","['0.938','-0.125','-0.187']",75,0,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-70},{'instanceId':'0000004e','rssi':-70}]","Apr 1, 2021 @ 12:40:35"
