"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1630075222464-00003afc","diract-proximity",,"_doc","['-0.125','0','0.938']",83,6,"00003afc","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000058','rssi':-71},{'instanceId':'00000061','rssi':-73}]","Aug 27, 2021 @ 10:40:21"
"1630075222176-0000a7c0","diract-proximity",,"_doc","['0.438','0.875','0.125']",86,0,"0000a7c0","[{'instanceId':'00000058','rssi':-67}]","Aug 27, 2021 @ 10:40:21"
"1630075221142-00003afc","diract-proximity",,"_doc","['-0.25','-0.875','-0.312']",83,5,"00003afc","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-72},{'instanceId':'00000060','rssi':-73}]","Aug 27, 2021 @ 10:40:20"
"1630075129406-0000a7c0","diract-proximity",,"_doc","['0.438','0.875','0.125']",86,0,"0000a7c0","[{'instanceId':'00000058','rssi':-67}]","Aug 27, 2021 @ 10:38:48"
"1630075128053-0000a7c0","diract-proximity",,"_doc","['0.5','0.75','0.25']",86,5,"0000a7c0","[{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000059','rssi':-70}]","Aug 27, 2021 @ 10:38:47"
"1630075127024-00003afc","diract-proximity",,"_doc","['-0.625','-0.625','-0.562']",83,2,"00003afc","[{'instanceId':'00000058','rssi':-64},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000060','rssi':-68}]","Aug 27, 2021 @ 10:38:46"
"1630075126801-0000a7c0","diract-proximity",,"_doc","['0.438','0.813','0.25']",86,4,"0000a7c0","[{'instanceId':'00000058','rssi':-61},{'instanceId':'0000004d','rssi':-67},{'instanceId':'0000004e','rssi':-71}]","Aug 27, 2021 @ 10:38:45"
"1630075125777-00003afc","diract-proximity",,"_doc","['-0.625','-0.625','-0.562']",83,2,"00003afc","[{'instanceId':'00000058','rssi':-64},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000060','rssi':-68}]","Aug 27, 2021 @ 10:38:44"
"1630075125367-0000a7c0","diract-proximity",,"_doc","['0.563','0.75','0.313']",86,3,"0000a7c0","[{'instanceId':'00000058','rssi':-64},{'instanceId':'0000004d','rssi':-68},{'instanceId':'0000004e','rssi':-69}]","Aug 27, 2021 @ 10:38:44"
"1630075124343-00003afc","diract-proximity",,"_doc","['-0.437','-0.875','-0.5']",83,0,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'0000004d','rssi':-64},{'instanceId':'0000004e','rssi':-65}]","Aug 27, 2021 @ 10:38:43"
"1630075123831-0000a7c0","diract-proximity",,"_doc","['0.563','0.75','0.188']",86,1,"0000a7c0","[{'instanceId':'00000060','rssi':-64},{'instanceId':'00000058','rssi':-65},{'instanceId':'0000004d','rssi':-70}]","Aug 27, 2021 @ 10:38:42"
"1630075122435-0000a7c0","diract-proximity",,"_doc","['0.5','0.813','0.313']",86,0,"0000a7c0","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000060','rssi':-70}]","Aug 27, 2021 @ 10:38:41"
"1630075121445-00003afc","diract-proximity",,"_doc","['-0.312','-0.875','-0.5']",83,6,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000058','rssi':-63},{'instanceId':'0000004e','rssi':-67}]","Aug 27, 2021 @ 10:38:40"
