"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1628859743588-00003afc","diract-proximity",,"_doc","['0.375','0.688','-0.125']",79,5,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000058','rssi':-66}]","Aug 13, 2021 @ 09:02:22"
"1628859742194-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",79,2,"00003afc","[{'instanceId':'00000058','rssi':-52},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000061','rssi':-66}]","Aug 13, 2021 @ 09:02:21"
"1628859741057-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-51},{'instanceId':'00000060','rssi':-62},{'instanceId':'00000059','rssi':-67}]","Aug 13, 2021 @ 09:02:20"
"1628859739395-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.25']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-51},{'instanceId':'00000060','rssi':-62},{'instanceId':'00000059','rssi':-67}]","Aug 13, 2021 @ 09:02:18"
"1628859737995-00003afc","diract-proximity",,"_doc","['0.938','0.25','-0.187']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-53},{'instanceId':'00000060','rssi':-62},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:02:16"
"1628859736772-00003afc","diract-proximity",,"_doc","['0.938','0.25','-0.187']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-53},{'instanceId':'00000060','rssi':-62},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:02:15"
"1628859734374-00003afc","diract-proximity",,"_doc","['0.813','0.438','-0.25']",79,4,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000060','rssi':-63},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:02:13"
"1628859732386-00003afc","diract-proximity",,"_doc","['0.813','0.438','-0.25']",79,4,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000060','rssi':-63},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:02:11"
"1628859730980-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.187']",79,2,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000060','rssi':-65},{'instanceId':'0000004d','rssi':-67}]","Aug 13, 2021 @ 09:02:09"
"1628859728356-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.187']",79,0,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000061','rssi':-67}]","Aug 13, 2021 @ 09:02:07"
"1628859726959-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.187']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-56},{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004d','rssi':-65}]","Aug 13, 2021 @ 09:02:05"
"1628859725364-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.187']",79,6,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000060','rssi':-66}]","Aug 13, 2021 @ 09:02:04"
"1628859723984-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",79,5,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004d','rssi':-67}]","Aug 13, 2021 @ 09:02:02"
"1628859722567-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",79,5,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004d','rssi':-67}]","Aug 13, 2021 @ 09:02:01"
"1628859720755-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.125']",79,2,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000060','rssi':-67}]","Aug 13, 2021 @ 09:01:59"
"1628859718343-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000060','rssi':-63},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:01:57"
"1628859717092-00003afc","diract-proximity",,"_doc","['0.875','0.438','-0.125']",81,0,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004d','rssi':-66}]","Aug 13, 2021 @ 09:01:56"
"1628859715554-00003afc","diract-proximity",,"_doc","['0.875','0.375','0']",81,7,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-65}]","Aug 13, 2021 @ 09:01:54"
"1628859714144-00003afc","diract-proximity",,"_doc","['0.875','0.438','0.125']",81,6,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-67}]","Aug 13, 2021 @ 09:01:53"
"1628859712741-00003afc","diract-proximity",,"_doc","['0.938','0.313','0.125']",81,5,"00003afc","[{'instanceId':'00000058','rssi':-55},{'instanceId':'00000060','rssi':-63},{'instanceId':'0000004d','rssi':-66}]","Aug 13, 2021 @ 09:01:51"
"1628859709942-00003afc","diract-proximity",,"_doc","['0.938','0.313','0.063']",81,3,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000061','rssi':-64}]","Aug 13, 2021 @ 09:01:48"
"1628859708285-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.062']",81,2,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004d','rssi':-63}]","Aug 13, 2021 @ 09:01:47"
"1628859706729-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.062']",79,0,"00003afc","[{'instanceId':'00000060','rssi':-62},{'instanceId':'00000061','rssi':-62},{'instanceId':'00000058','rssi':-63}]","Aug 13, 2021 @ 09:01:45"
"1628859705325-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.062']",79,0,"00003afc","[{'instanceId':'00000060','rssi':-62},{'instanceId':'00000061','rssi':-62},{'instanceId':'00000058','rssi':-63}]","Aug 13, 2021 @ 09:01:44"
"1628859702920-00003afc","diract-proximity",,"_doc","['0.938','0.25','0.063']",79,6,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000060','rssi':-60},{'instanceId':'0000004d','rssi':-61}]","Aug 13, 2021 @ 09:01:41"
"1628859701135-00003afc","diract-proximity",,"_doc","['0.938','0.25','-0.062']",79,4,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-64},{'instanceId':'00000059','rssi':-66}]","Aug 13, 2021 @ 09:01:40"
"1628859698712-00003afc","diract-proximity",,"_doc","['1.063','0.375','0.125']",79,3,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-64}]","Aug 13, 2021 @ 09:01:37"
"1628859697322-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.187']",79,2,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000059','rssi':-66}]","Aug 13, 2021 @ 09:01:36"
"1628859695904-00003afc","diract-proximity",,"_doc","['0.875','0.25','-0.187']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000060','rssi':-67}]","Aug 13, 2021 @ 09:01:34"
"1628859694514-00003afc","diract-proximity",,"_doc","['0.875','0.313','-0.25']",79,0,"00003afc","[{'instanceId':'00000058','rssi':-64},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Aug 13, 2021 @ 09:01:33"
"1628859693112-00003afc","diract-proximity",,"_doc","['0.875','0.313','-0.25']",79,0,"00003afc","[{'instanceId':'00000058','rssi':-64},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Aug 13, 2021 @ 09:01:32"
"1628859691902-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.187']",79,6,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000058','rssi':-64},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:01:30"
"1628859690672-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.187']",79,6,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000058','rssi':-64},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:01:29"
"1628859689035-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.187']",79,4,"00003afc","[{'instanceId':'0000004d','rssi':-69},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000060','rssi':-69}]","Aug 13, 2021 @ 09:01:28"
"1628859686117-00003afc","diract-proximity",,"_doc","['0.938','0.25','0.063']",79,2,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000058','rssi':-63}]","Aug 13, 2021 @ 09:01:25"
"1628859684721-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.125']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000061','rssi':-68}]","Aug 13, 2021 @ 09:01:23"
"1628859683305-00003afc","diract-proximity",,"_doc","['0.938','0.313','0.063']",81,0,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-61},{'instanceId':'00000058','rssi':-65}]","Aug 13, 2021 @ 09:01:22"
"1628859682071-00003afc","diract-proximity",,"_doc","['0.938','0.313','0.063']",81,0,"00003afc","[{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000059','rssi':-61},{'instanceId':'00000058','rssi':-65}]","Aug 13, 2021 @ 09:01:21"
"1628859680639-00003afc","diract-proximity",,"_doc","['0.938','0.25','-0.062']",81,6,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-67}]","Aug 13, 2021 @ 09:01:19"
"1628859679287-00003afc","diract-proximity",,"_doc","['0.938','0.313','0.063']",81,5,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000060','rssi':-67},{'instanceId':'0000004d','rssi':-67}]","Aug 13, 2021 @ 09:01:18"
"1628859677701-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.062']",81,4,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-62},{'instanceId':'00000060','rssi':-65}]","Aug 13, 2021 @ 09:01:16"
"1628859676306-00003afc","diract-proximity",,"_doc","['0.938','0.25','0.188']",81,3,"00003afc","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000061','rssi':-66},{'instanceId':'0000004d','rssi':-66}]","Aug 13, 2021 @ 09:01:15"
"1628859674893-00003afc","diract-proximity",,"_doc","['0.938','0.25','0.188']",81,3,"00003afc","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000061','rssi':-66},{'instanceId':'0000004d','rssi':-66}]","Aug 13, 2021 @ 09:01:13"
"1628859672697-00003afc","diract-proximity",,"_doc","['0.938','0.188','-0.062']",81,1,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000060','rssi':-66}]","Aug 13, 2021 @ 09:01:11"
"1628859670809-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.125']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'0000004d','rssi':-60},{'instanceId':'00000060','rssi':-65}]","Aug 13, 2021 @ 09:01:09"
"1628859667470-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.062']",79,5,"00003afc","[{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000060','rssi':-62},{'instanceId':'00000058','rssi':-64}]","Aug 13, 2021 @ 09:01:06"
"1628859664675-00003afc","diract-proximity",,"_doc","['0.938','0.313','0.063']",79,3,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000060','rssi':-65}]","Aug 13, 2021 @ 09:01:03"
"1628859663290-00003afc","diract-proximity",,"_doc","['0.938','0.25','0']",79,2,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000059','rssi':-68}]","Aug 13, 2021 @ 09:01:02"
"1628859661591-00003afc","diract-proximity",,"_doc","['0.875','0.25','0.313']",79,0,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000059','rssi':-61},{'instanceId':'00000060','rssi':-63}]","Aug 13, 2021 @ 09:01:00"
"1628859660159-00003afc","diract-proximity",,"_doc","['0.875','0.188','0.375']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:00:59"
"1628859659068-00003afc","diract-proximity",,"_doc","['0.875','0.188','0.375']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:00:58"
"1628859657671-00003afc","diract-proximity",,"_doc","['0.938','0.188','0.063']",79,6,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004d','rssi':-65}]","Aug 13, 2021 @ 09:00:56"
"1628859656271-00003afc","diract-proximity",,"_doc","['0.938','0.25','0']",79,5,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000060','rssi':-66}]","Aug 13, 2021 @ 09:00:55"
"1628859654462-00003afc","diract-proximity",,"_doc","['0.875','0.313','-0.125']",79,4,"00003afc","[{'instanceId':'00000060','rssi':-60},{'instanceId':'00000058','rssi':-60},{'instanceId':'00000059','rssi':-64}]","Aug 13, 2021 @ 09:00:53"
"1628859651759-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.125']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004d','rssi':-65}]","Aug 13, 2021 @ 09:00:50"
"1628859650331-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.125']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004d','rssi':-65}]","Aug 13, 2021 @ 09:00:49"
"1628859648268-00003afc","diract-proximity",,"_doc","['0.938','0.25','0.063']",79,7,"00003afc","[{'instanceId':'00000061','rssi':-63},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004d','rssi':-64}]","Aug 13, 2021 @ 09:00:47"
"1628859645475-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.187']",79,5,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000061','rssi':-62},{'instanceId':'00000059','rssi':-66}]","Aug 13, 2021 @ 09:00:44"
"1628859644243-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.062']",79,4,"00003afc","[{'instanceId':'0000004d','rssi':-61},{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004e','rssi':-67}]","Aug 13, 2021 @ 09:00:43"
"1628859642673-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.062']",79,3,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000059','rssi':-65}]","Aug 13, 2021 @ 09:00:41"
"1628859639459-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.062']",79,1,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000058','rssi':-64}]","Aug 13, 2021 @ 09:00:38"
"1628859638058-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.125']",79,0,"00003afc","[{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000060','rssi':-74}]","Aug 13, 2021 @ 09:00:37"
"1628859636810-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.062']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'0000004e','rssi':-67},{'instanceId':'00000059','rssi':-67}]","Aug 13, 2021 @ 09:00:35"
"1628859635248-00003afc","diract-proximity",,"_doc","['0.938','0.313','-0.125']",79,6,"00003afc","[{'instanceId':'00000061','rssi':-65},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000060','rssi':-66}]","Aug 13, 2021 @ 09:00:34"
"1628859633859-00003afc","diract-proximity",,"_doc","['0.875','0.375','-0.062']",79,5,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000061','rssi':-64}]","Aug 13, 2021 @ 09:00:32"
"1628859630655-00003afc","diract-proximity",,"_doc","['0.938','0.125','-0.062']",79,2,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000061','rssi':-67}]","Aug 13, 2021 @ 09:00:29"
"1628859629256-00003afc","diract-proximity",,"_doc","['0.938','0.063','-0.187']",79,1,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000060','rssi':-72}]","Aug 13, 2021 @ 09:00:28"
"1628859628240-00003afc","diract-proximity",,"_doc","['0.938','0.063','-0.187']",79,1,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000060','rssi':-72}]","Aug 13, 2021 @ 09:00:27"
"1628859626981-00003afc","diract-proximity",,"_doc","['0.875','0.438','0']",81,0,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000060','rssi':-64}]","Aug 13, 2021 @ 09:00:25"
