"rssi","time (second)","trial","distance"
-55,-0.0,1,0.5
-53,5.0,1,0.5
-56,7.0,1,0.5
-53,8.0,1,0.5
-55,11.0,1,0.5
-53,12.0,1,0.5
-53,14.0,1,0.5
-54,15.0,1,0.5
-53,16.0,1,0.5
-53,18.0,1,0.5
-54,19.0,1,0.5
-53,21.0,1,0.5
-53,22.0,1,0.5
-53,23.0,1,0.5
-53,25.0,1,0.5
-53,26.0,1,0.5
-55,27.0,1,0.5
-53,29.0,1,0.5
-53,30.0,1,0.5
-54,32.0,1,0.5
-53,33.0,1,0.5
-55,34.0,1,0.5
-55,36.0,1,0.5
-53,37.0,1,0.5
-55,38.0,1,0.5
-55,40.0,1,0.5
-54,41.0,1,0.5
-55,44.0,1,0.5
-53,45.0,1,0.5
-55,47.0,1,0.5
-55,48.0,1,0.5
-53,50.0,1,0.5
-54,51.0,1,0.5
-55,52.0,1,0.5
-53,54.0,1,0.5
-53,55.0,1,0.5
-55,56.0,1,0.5
-53,58.0,1,0.5
-54,59.0,1,0.5
-53,61.0,1,0.5
-53,62.0,1,0.5
-54,63.0,1,0.5
-53,65.0,1,0.5
-54,67.0,1,0.5
-54,69.0,1,0.5
-53,70.0,1,0.5
-55,71.0,1,0.5
-53,73.0,1,0.5
-55,75.0,1,0.5
-53,78.0,1,0.5
-55,79.0,1,0.5
-55,81.0,1,0.5
-54,82.0,1,0.5
-55,85.0,1,0.5
-53,86.0,1,0.5
-54,88.0,1,0.5
-53,89.0,1,0.5
-53,90.0,1,0.5
-53,92.0,1,0.5
-54,94.0,1,0.5
-53,96.0,1,0.5
-53,98.0,1,0.5
-55,99.0,1,0.5
-55,100.0,1,0.5
-53,102.0,1,0.5
-53,103.0,1,0.5
-53,105.0,1,0.5
-53,106.0,1,0.5
-53,107.0,1,0.5
-53,109.0,1,0.5
-53,110.0,1,0.5
-55,112.0,1,0.5
-55,113.0,1,0.5
-53,114.0,1,0.5
-53,116.0,1,0.5
-53,117.0,1,0.5
-53,118.0,1,0.5
-55,120.0,1,0.5
-53,-0.0,2,0.5
-54,1.0,2,0.5
-54,2.0,2,0.5
-53,4.0,2,0.5
-54,5.0,2,0.5
-54,7.0,2,0.5
-53,8.0,2,0.5
-53,9.0,2,0.5
-54,11.0,2,0.5
-53,12.0,2,0.5
-54,14.0,2,0.5
-54,15.0,2,0.5
-53,17.0,2,0.5
-54,18.0,2,0.5
-53,21.0,2,0.5
-53,25.0,2,0.5
-53,28.0,2,0.5
-54,29.0,2,0.5
-53,32.0,2,0.5
