"rssi","time (second)","trial","distance"
-65,-0.0,1,3.5
-65,2.0,1,3.5
-65,5.0,1,3.5
-65,7.0,1,3.5
-63,8.0,1,3.5
-65,9.0,1,3.5
-65,11.0,1,3.5
-67,12.0,1,3.5
-67,13.0,1,3.5
-67,15.0,1,3.5
-65,16.0,1,3.5
-65,17.0,1,3.5
-65,20.0,1,3.5
-64,22.0,1,3.5
-65,23.0,1,3.5
-65,25.0,1,3.5
-65,26.0,1,3.5
-64,27.0,1,3.5
-64,28.0,1,3.5
-65,30.0,1,3.5
-64,31.0,1,3.5
-64,33.0,1,3.5
-65,34.0,1,3.5
-65,37.0,1,3.5
-65,38.0,1,3.5
-64,40.0,1,3.5
-66,41.0,1,3.5
-65,42.0,1,3.5
-65,44.0,1,3.5
-65,45.0,1,3.5
-65,47.0,1,3.5
-65,48.0,1,3.5
-65,49.0,1,3.5
-65,51.0,1,3.5
-65,52.0,1,3.5
-65,53.0,1,3.5
-64,55.0,1,3.5
-65,56.0,1,3.5
-63,58.0,1,3.5
-63,59.0,1,3.5
-65,60.0,1,3.5
-65,62.0,1,3.5
-64,63.0,1,3.5
-64,64.0,1,3.5
-65,66.0,1,3.5
-65,67.0,1,3.5
-65,69.0,1,3.5
-65,70.0,1,3.5
-68,71.0,1,3.5
-64,73.0,1,3.5
-64,75.0,1,3.5
-65,76.0,1,3.5
-65,77.0,1,3.5
-64,79.0,1,3.5
-64,81.0,1,3.5
-65,83.0,1,3.5
-65,84.0,1,3.5
-65,86.0,1,3.5
-71,88.0,1,3.5
-64,90.0,1,3.5
-64,91.0,1,3.5
-64,92.0,1,3.5
-64,94.0,1,3.5
-66,97.0,1,3.5
-65,98.0,1,3.5
-64,100.0,1,3.5
-64,103.0,1,3.5
-64,104.0,1,3.5
-65,106.0,1,3.5
-64,107.0,1,3.5
-64,109.0,1,3.5
-64,110.0,1,3.5
-64,111.0,1,3.5
-64,113.0,1,3.5
-65,114.0,1,3.5
-65,115.0,1,3.5
-65,117.0,1,3.5
-63,118.0,1,3.5
-66,119.0,1,3.5
-65,-0.0,2,3.5
-65,3.0,2,3.5
-65,5.0,2,3.5
-65,6.0,2,3.5
-66,8.0,2,3.5
-65,9.0,2,3.5
-66,10.0,2,3.5
-66,12.0,2,3.5
-65,13.0,2,3.5
-66,14.0,2,3.5
