"rssi","time (second)","trial","distance"
-68,-0.0,1,4.25
-68,2.0,1,4.25
-72,3.0,1,4.25
-68,4.0,1,4.25
-68,6.0,1,4.25
-71,7.0,1,4.25
-67,9.0,1,4.25
-67,10.0,1,4.25
-72,11.0,1,4.25
-71,14.0,1,4.25
-71,15.0,1,4.25
-67,17.0,1,4.25
-71,19.0,1,4.25
-72,20.0,1,4.25
-72,21.0,1,4.25
-71,23.0,1,4.25
-69,26.0,1,4.25
-72,27.0,1,4.25
-72,28.0,1,4.25
-68,30.0,1,4.25
-71,31.0,1,4.25
-72,34.0,1,4.25
-72,38.0,1,4.25
-68,39.0,1,4.25
-69,41.0,1,4.25
-72,43.0,1,4.25
-68,44.0,1,4.25
-68,46.0,1,4.25
-71,47.0,1,4.25
-68,48.0,1,4.25
-72,52.0,1,4.25
-68,53.0,1,4.25
-68,55.0,1,4.25
-72,56.0,1,4.25
-68,58.0,1,4.25
-68,59.0,1,4.25
-71,60.0,1,4.25
-68,63.0,1,4.25
-68,65.0,1,4.25
-68,66.0,1,4.25
-71,69.0,1,4.25
-71,70.0,1,4.25
-72,71.0,1,4.25
-68,73.0,1,4.25
-71,75.0,1,4.25
-72,76.0,1,4.25
-68,77.0,1,4.25
-68,79.0,1,4.25
-71,81.0,1,4.25
-71,83.0,1,4.25
-71,84.0,1,4.25
-68,86.0,1,4.25
-72,87.0,1,4.25
-69,89.0,1,4.25
-69,90.0,1,4.25
-74,91.0,1,4.25
-71,93.0,1,4.25
-67,94.0,1,4.25
-70,95.0,1,4.25
-69,97.0,1,4.25
-72,100.0,1,4.25
-71,104.0,1,4.25
-68,105.0,1,4.25
-68,106.0,1,4.25
-69,109.0,1,4.25
-71,111.0,1,4.25
-71,112.0,1,4.25
-68,114.0,1,4.25
-71,115.0,1,4.25
-68,118.0,1,4.25
-67,-0.0,2,4.25
-65,1.0,2,4.25
-68,2.0,2,4.25
-64,4.0,2,4.25
-65,5.0,2,4.25
-68,7.0,2,4.25
-64,8.0,2,4.25
-65,9.0,2,4.25
-67,12.0,2,4.25
-65,13.0,2,4.25
-68,15.0,2,4.25
-62,16.0,2,4.25
-65,18.0,2,4.25
-65,19.0,2,4.25
-65,20.0,2,4.25
-65,22.0,2,4.25
-68,23.0,2,4.25
-65,24.0,2,4.25
-65,26.0,2,4.25
-65,27.0,2,4.25
-65,29.0,2,4.25
-65,30.0,2,4.25
-65,31.0,2,4.25
-66,34.0,2,4.25
-67,36.0,2,4.25
-67,37.0,2,4.25
-66,38.0,2,4.25
-66,39.0,2,4.25
-66,41.0,2,4.25
-66,42.0,2,4.25
-67,44.0,2,4.25
-66,45.0,2,4.25
-67,47.0,2,4.25
-67,48.0,2,4.25
-66,49.0,2,4.25
-67,51.0,2,4.25
-66,53.0,2,4.25
-66,54.0,2,4.25
-67,56.0,2,4.25
-66,57.0,2,4.25
-67,59.0,2,4.25
-67,60.0,2,4.25
-67,62.0,2,4.25
-65,63.0,2,4.25
-64,64.0,2,4.25
-68,67.0,2,4.25
-65,69.0,2,4.25
-66,70.0,2,4.25
-70,72.0,2,4.25
-67,73.0,2,4.25
-68,75.0,2,4.25
-66,77.0,2,4.25
-65,78.0,2,4.25
-65,80.0,2,4.25
-66,81.0,2,4.25
-66,82.0,2,4.25
-68,84.0,2,4.25
-66,85.0,2,4.25
-69,89.0,2,4.25
-66,90.0,2,4.25
-66,93.0,2,4.25
-72,94.0,2,4.25
-69,96.0,2,4.25
-65,98.0,2,4.25
-65,99.0,2,4.25
-70,100.0,2,4.25
-66,101.0,2,4.25
-69,103.0,2,4.25
-69,104.0,2,4.25
-69,106.0,2,4.25
-67,107.0,2,4.25
-69,108.0,2,4.25
-67,110.0,2,4.25
-70,111.0,2,4.25
-71,113.0,2,4.25
-67,114.0,2,4.25
-73,115.0,2,4.25
-67,117.0,2,4.25
-67,118.0,2,4.25
-72,-0.0,3,4.25
-71,1.0,3,4.25
-72,3.0,3,4.25
-73,4.0,3,4.25
-72,6.0,3,4.25
-74,7.0,3,4.25
-73,8.0,3,4.25
-71,11.0,3,4.25
-71,12.0,3,4.25
-72,14.0,3,4.25
-72,15.0,3,4.25
-73,16.0,3,4.25
-71,18.0,3,4.25
-70,19.0,3,4.25
-70,20.0,3,4.25
-71,22.0,3,4.25
-72,23.0,3,4.25
-71,25.0,3,4.25
-71,26.0,3,4.25
-71,28.0,3,4.25
-71,30.0,3,4.25
-72,32.0,3,4.25
-72,33.0,3,4.25
-71,34.0,3,4.25
-72,36.0,3,4.25
-73,37.0,3,4.25
-74,39.0,3,4.25
-71,40.0,3,4.25
-72,42.0,3,4.25
-72,43.0,3,4.25
-71,44.0,3,4.25
-71,48.0,3,4.25
-73,49.0,3,4.25
-71,51.0,3,4.25
-71,52.0,3,4.25
-72,54.0,3,4.25
-71,55.0,3,4.25
-72,56.0,3,4.25
-71,58.0,3,4.25
-72,59.0,3,4.25
-71,60.0,3,4.25
-72,62.0,3,4.25
-72,63.0,3,4.25
-70,65.0,3,4.25
-71,67.0,3,4.25
-71,69.0,3,4.25
-72,70.0,3,4.25
-72,71.0,3,4.25
-72,73.0,3,4.25
-72,74.0,3,4.25
-71,75.0,3,4.25
-72,78.0,3,4.25
-71,80.0,3,4.25
-71,81.0,3,4.25
-72,83.0,3,4.25
-70,84.0,3,4.25
-72,85.0,3,4.25
-72,87.0,3,4.25
-72,88.0,3,4.25
-73,89.0,3,4.25
-73,91.0,3,4.25
-71,92.0,3,4.25
-72,94.0,3,4.25
-74,95.0,3,4.25
-70,97.0,3,4.25
-72,98.0,3,4.25
-73,99.0,3,4.25
-73,101.0,3,4.25
-70,102.0,3,4.25
-70,104.0,3,4.25
-74,106.0,3,4.25
-74,108.0,3,4.25
-69,110.0,3,4.25
-69,111.0,3,4.25
-69,113.0,3,4.25
-70,114.0,3,4.25
-70,117.0,3,4.25
-72,118.0,3,4.25
