"rssi","time (second)","trial","distance"
-68,-0.0,1,4.5
-65,2.0,1,4.5
-74,3.0,1,4.5
-74,5.0,1,4.5
-65,6.0,1,4.5
-65,7.0,1,4.5
-68,9.0,1,4.5
-75,10.0,1,4.5
-74,11.0,1,4.5
-68,13.0,1,4.5
-72,14.0,1,4.5
-74,16.0,1,4.5
-68,17.0,1,4.5
-68,18.0,1,4.5
-72,20.0,1,4.5
-72,21.0,1,4.5
-74,22.0,1,4.5
-73,24.0,1,4.5
-73,25.0,1,4.5
-74,27.0,1,4.5
-73,31.0,1,4.5
-68,33.0,1,4.5
-75,35.0,1,4.5
-68,36.0,1,4.5
-68,38.0,1,4.5
-69,40.0,1,4.5
-65,42.0,1,4.5
-72,43.0,1,4.5
-68,44.0,1,4.5
-65,46.0,1,4.5
-72,47.0,1,4.5
-69,49.0,1,4.5
-65,50.0,1,4.5
-73,51.0,1,4.5
-69,53.0,1,4.5
-65,54.0,1,4.5
-73,56.0,1,4.5
-69,57.0,1,4.5
-72,58.0,1,4.5
-72,60.0,1,4.5
-73,61.0,1,4.5
-73,64.0,1,4.5
-68,65.0,1,4.5
-69,71.0,1,4.5
-69,73.0,1,4.5
-73,75.0,1,4.5
-68,76.0,1,4.5
-69,78.0,1,4.5
-73,79.0,1,4.5
-69,81.0,1,4.5
-73,83.0,1,4.5
-69,85.0,1,4.5
-68,88.0,1,4.5
-72,89.0,1,4.5
-68,91.0,1,4.5
-73,94.0,1,4.5
-73,95.0,1,4.5
-73,97.0,1,4.5
-72,98.0,1,4.5
-73,101.0,1,4.5
-73,104.0,1,4.5
-73,105.0,1,4.5
-73,106.0,1,4.5
-72,109.0,1,4.5
-68,111.0,1,4.5
-68,113.0,1,4.5
-75,115.0,1,4.5
-68,116.0,1,4.5
-68,118.0,1,4.5
-73,120.0,1,4.5
-65,-0.0,2,4.5
-70,1.0,2,4.5
-70,3.0,2,4.5
-66,4.0,2,4.5
-70,5.0,2,4.5
-69,7.0,2,4.5
-69,8.0,2,4.5
-70,10.0,2,4.5
-66,11.0,2,4.5
-65,12.0,2,4.5
-70,14.0,2,4.5
-66,15.0,2,4.5
-66,16.0,2,4.5
-71,18.0,2,4.5
-64,19.0,2,4.5
-64,21.0,2,4.5
-70,22.0,2,4.5
-66,23.0,2,4.5
-64,25.0,2,4.5
-66,28.0,2,4.5
-70,30.0,2,4.5
-65,32.0,2,4.5
-63,33.0,2,4.5
-70,35.0,2,4.5
-70,37.0,2,4.5
-64,38.0,2,4.5
-70,41.0,2,4.5
-71,43.0,2,4.5
-64,45.0,2,4.5
-70,47.0,2,4.5
-64,48.0,2,4.5
-70,49.0,2,4.5
-70,51.0,2,4.5
-70,52.0,2,4.5
-70,54.0,2,4.5
-70,55.0,2,4.5
-66,56.0,2,4.5
-70,58.0,2,4.5
-71,59.0,2,4.5
-64,61.0,2,4.5
-66,63.0,2,4.5
-65,64.0,2,4.5
-70,66.0,2,4.5
-63,67.0,2,4.5
-64,69.0,2,4.5
-64,70.0,2,4.5
-64,72.0,2,4.5
-64,73.0,2,4.5
-70,74.0,2,4.5
-70,76.0,2,4.5
-67,77.0,2,4.5
-69,78.0,2,4.5
-65,80.0,2,4.5
-65,81.0,2,4.5
-70,83.0,2,4.5
-65,84.0,2,4.5
-65,85.0,2,4.5
-71,87.0,2,4.5
-65,88.0,2,4.5
-65,89.0,2,4.5
-70,91.0,2,4.5
-64,92.0,2,4.5
-64,94.0,2,4.5
-64,95.0,2,4.5
-65,96.0,2,4.5
-71,99.0,2,4.5
-65,100.0,2,4.5
-71,102.0,2,4.5
-71,103.0,2,4.5
-65,105.0,2,4.5
-71,106.0,2,4.5
-70,110.0,2,4.5
-66,111.0,2,4.5
-66,113.0,2,4.5
-70,114.0,2,4.5
-66,115.0,2,4.5
-66,117.0,2,4.5
-69,118.0,2,4.5
-71,-0.0,3,4.5
-70,4.0,3,4.5
-70,6.0,3,4.5
-71,7.0,3,4.5
-67,10.0,3,4.5
-71,11.0,3,4.5
-67,13.0,3,4.5
-71,14.0,3,4.5
-72,16.0,3,4.5
-72,17.0,3,4.5
-71,19.0,3,4.5
-71,20.0,3,4.5
-67,21.0,3,4.5
-70,23.0,3,4.5
-71,24.0,3,4.5
-67,26.0,3,4.5
-71,27.0,3,4.5
-71,28.0,3,4.5
-71,30.0,3,4.5
-71,31.0,3,4.5
-71,32.0,3,4.5
-71,34.0,3,4.5
-71,35.0,3,4.5
-69,36.0,3,4.5
-69,38.0,3,4.5
-72,39.0,3,4.5
-72,41.0,3,4.5
-67,42.0,3,4.5
-68,45.0,3,4.5
-68,46.0,3,4.5
-68,48.0,3,4.5
-67,49.0,3,4.5
-67,50.0,3,4.5
-67,52.0,3,4.5
-67,53.0,3,4.5
-67,54.0,3,4.5
-67,56.0,3,4.5
-67,57.0,3,4.5
-67,58.0,3,4.5
-67,62.0,3,4.5
-67,65.0,3,4.5
-67,66.0,3,4.5
-71,68.0,3,4.5
-67,70.0,3,4.5
-67,71.0,3,4.5
-67,72.0,3,4.5
-71,74.0,3,4.5
-71,75.0,3,4.5
-71,76.0,3,4.5
-68,78.0,3,4.5
-71,79.0,3,4.5
-71,81.0,3,4.5
-73,82.0,3,4.5
-75,85.0,3,4.5
-75,86.0,3,4.5
-74,88.0,3,4.5
-74,89.0,3,4.5
-66,90.0,3,4.5
-75,92.0,3,4.5
-75,93.0,3,4.5
-67,95.0,3,4.5
-67,97.0,3,4.5
-66,98.0,3,4.5
-65,101.0,3,4.5
-68,103.0,3,4.5
-66,105.0,3,4.5
-75,107.0,3,4.5
-74,108.0,3,4.5
-66,110.0,3,4.5
-74,111.0,3,4.5
-70,112.0,3,4.5
-70,114.0,3,4.5
-70,115.0,3,4.5
-71,116.0,3,4.5
-65,118.0,3,4.5
-71,119.0,3,4.5
