"rssi","time (second)","trial","distance"
-68,-0.0,1,2.75
-68,1.0,1,2.75
-69,2.0,1,2.75
-67,4.0,1,2.75
-69,5.0,1,2.75
-68,7.0,1,2.75
-68,8.0,1,2.75
-68,9.0,1,2.75
-67,12.0,1,2.75
-68,14.0,1,2.75
-66,15.0,1,2.75
-66,17.0,1,2.75
-67,18.0,1,2.75
-68,22.0,1,2.75
-68,23.0,1,2.75
-67,25.0,1,2.75
-69,26.0,1,2.75
-67,27.0,1,2.75
-67,29.0,1,2.75
-72,30.0,1,2.75
-67,32.0,1,2.75
-67,33.0,1,2.75
-69,35.0,1,2.75
-67,36.0,1,2.75
-68,37.0,1,2.75
-69,39.0,1,2.75
-67,40.0,1,2.75
-69,41.0,1,2.75
-67,44.0,1,2.75
-68,46.0,1,2.75
-69,47.0,1,2.75
-67,48.0,1,2.75
-68,50.0,1,2.75
-68,52.0,1,2.75
-67,53.0,1,2.75
-65,54.0,1,2.75
-67,56.0,1,2.75
-70,57.0,1,2.75
-68,60.0,1,2.75
-69,61.0,1,2.75
-71,63.0,1,2.75
-67,64.0,1,2.75
-69,66.0,1,2.75
-68,67.0,1,2.75
-67,69.0,1,2.75
-65,70.0,1,2.75
-66,71.0,1,2.75
-67,73.0,1,2.75
-68,74.0,1,2.75
-66,76.0,1,2.75
-67,77.0,1,2.75
-68,78.0,1,2.75
-67,80.0,1,2.75
-67,81.0,1,2.75
-69,82.0,1,2.75
-66,88.0,1,2.75
-68,89.0,1,2.75
-68,91.0,1,2.75
-67,92.0,1,2.75
-68,95.0,1,2.75
-68,96.0,1,2.75
-68,97.0,1,2.75
-68,99.0,1,2.75
-67,100.0,1,2.75
-65,102.0,1,2.75
-71,103.0,1,2.75
-68,104.0,1,2.75
-68,106.0,1,2.75
-66,107.0,1,2.75
-68,110.0,1,2.75
-68,111.0,1,2.75
-67,113.0,1,2.75
-66,115.0,1,2.75
-67,117.0,1,2.75
-68,118.0,1,2.75
-68,-0.0,2,2.75
-68,1.0,2,2.75
-68,3.0,2,2.75
-69,4.0,2,2.75
-68,6.0,2,2.75
-68,7.0,2,2.75
-68,8.0,2,2.75
-64,10.0,2,2.75
-68,11.0,2,2.75
-65,13.0,2,2.75
-68,14.0,2,2.75
-68,15.0,2,2.75
-65,17.0,2,2.75
-68,18.0,2,2.75
-68,19.0,2,2.75
-65,21.0,2,2.75
-67,22.0,2,2.75
-68,24.0,2,2.75
-65,25.0,2,2.75
-68,26.0,2,2.75
-68,28.0,2,2.75
-65,29.0,2,2.75
-68,30.0,2,2.75
-66,33.0,2,2.75
-68,35.0,2,2.75
-69,36.0,2,2.75
-65,37.0,2,2.75
-68,39.0,2,2.75
-68,40.0,2,2.75
-68,41.0,2,2.75
-68,43.0,2,2.75
-68,44.0,2,2.75
-68,46.0,2,2.75
-67,47.0,2,2.75
-67,52.0,2,2.75
-69,55.0,2,2.75
-69,57.0,2,2.75
-67,59.0,2,2.75
-68,61.0,2,2.75
-68,62.0,2,2.75
-69,63.0,2,2.75
-68,65.0,2,2.75
-67,66.0,2,2.75
-70,68.0,2,2.75
-68,69.0,2,2.75
-67,70.0,2,2.75
-68,72.0,2,2.75
-68,73.0,2,2.75
-70,75.0,2,2.75
-68,76.0,2,2.75
-68,77.0,2,2.75
-67,79.0,2,2.75
-68,80.0,2,2.75
-66,81.0,2,2.75
-66,83.0,2,2.75
-67,84.0,2,2.75
-67,85.0,2,2.75
-67,87.0,2,2.75
-68,88.0,2,2.75
-68,90.0,2,2.75
-66,91.0,2,2.75
-68,92.0,2,2.75
-66,94.0,2,2.75
-66,95.0,2,2.75
-68,97.0,2,2.75
-65,98.0,2,2.75
-68,99.0,2,2.75
-67,101.0,2,2.75
-67,102.0,2,2.75
-67,103.0,2,2.75
-68,105.0,2,2.75
-68,106.0,2,2.75
-66,108.0,2,2.75
-67,109.0,2,2.75
-70,110.0,2,2.75
-68,112.0,2,2.75
-67,113.0,2,2.75
-66,115.0,2,2.75
-66,116.0,2,2.75
-68,117.0,2,2.75
-67,119.0,2,2.75
-67,120.0,2,2.75
-67,-0.0,3,2.75
-67,1.0,3,2.75
-67,2.0,3,2.75
-67,4.0,3,2.75
-69,5.0,3,2.75
-67,6.0,3,2.75
-67,8.0,3,2.75
-66,9.0,3,2.75
-66,10.0,3,2.75
-66,12.0,3,2.75
-68,13.0,3,2.75
-68,15.0,3,2.75
-68,16.0,3,2.75
-66,17.0,3,2.75
-67,19.0,3,2.75
-67,21.0,3,2.75
-67,24.0,3,2.75
-67,26.0,3,2.75
-67,27.0,3,2.75
-67,28.0,3,2.75
-67,30.0,3,2.75
-67,31.0,3,2.75
-67,33.0,3,2.75
-66,35.0,3,2.75
-66,37.0,3,2.75
-67,38.0,3,2.75
-67,39.0,3,2.75
-65,41.0,3,2.75
-68,42.0,3,2.75
-67,44.0,3,2.75
-66,45.0,3,2.75
-67,46.0,3,2.75
-67,48.0,3,2.75
-66,50.0,3,2.75
-66,51.0,3,2.75
-67,53.0,3,2.75
-66,54.0,3,2.75
-67,57.0,3,2.75
-66,58.0,3,2.75
-68,60.0,3,2.75
-67,61.0,3,2.75
-68,62.0,3,2.75
-66,64.0,3,2.75
-66,66.0,3,2.75
-67,67.0,3,2.75
-62,68.0,3,2.75
-66,70.0,3,2.75
-67,71.0,3,2.75
-61,73.0,3,2.75
-66,74.0,3,2.75
-67,76.0,3,2.75
-62,77.0,3,2.75
-66,78.0,3,2.75
-68,82.0,3,2.75
-61,84.0,3,2.75
-62,86.0,3,2.75
-61,88.0,3,2.75
-62,89.0,3,2.75
-66,91.0,3,2.75
-62,92.0,3,2.75
-66,93.0,3,2.75
-62,96.0,3,2.75
-66,99.0,3,2.75
-62,100.0,3,2.75
-68,102.0,3,2.75
-67,103.0,3,2.75
-62,104.0,3,2.75
-64,106.0,3,2.75
-67,107.0,3,2.75
-68,108.0,3,2.75
-68,111.0,3,2.75
-61,113.0,3,2.75
-66,114.0,3,2.75
-69,115.0,3,2.75
-62,117.0,3,2.75
-66,118.0,3,2.75
-65,119.0,3,2.75
