"rssi","time (second)","trial","distance"
-65,-0.0,1,5.75
-69,1.0,1,5.75
-69,3.0,1,5.75
-65,4.0,1,5.75
-69,6.0,1,5.75
-68,7.0,1,5.75
-65,8.0,1,5.75
-75,10.0,1,5.75
-70,11.0,1,5.75
-65,12.0,1,5.75
-70,14.0,1,5.75
-70,16.0,1,5.75
-65,17.0,1,5.75
-64,20.0,1,5.75
-73,21.0,1,5.75
-65,24.0,1,5.75
-65,26.0,1,5.75
-65,27.0,1,5.75
-73,30.0,1,5.75
-65,31.0,1,5.75
-73,34.0,1,5.75
-65,35.0,1,5.75
-65,37.0,1,5.75
-73,38.0,1,5.75
-65,39.0,1,5.75
-73,41.0,1,5.75
-69,43.0,1,5.75
-69,45.0,1,5.75
-64,47.0,1,5.75
-74,49.0,1,5.75
-73,51.0,1,5.75
-65,52.0,1,5.75
-70,53.0,1,5.75
-74,56.0,1,5.75
-65,57.0,1,5.75
-65,58.0,1,5.75
-65,60.0,1,5.75
-65,62.0,1,5.75
-65,63.0,1,5.75
-65,64.0,1,5.75
-69,66.0,1,5.75
-65,67.0,1,5.75
-65,68.0,1,5.75
-70,70.0,1,5.75
-65,71.0,1,5.75
-64,73.0,1,5.75
-70,74.0,1,5.75
-65,75.0,1,5.75
-65,77.0,1,5.75
-70,78.0,1,5.75
-65,80.0,1,5.75
-69,81.0,1,5.75
-70,82.0,1,5.75
-65,84.0,1,5.75
-65,85.0,1,5.75
-69,86.0,1,5.75
-64,88.0,1,5.75
-70,89.0,1,5.75
-69,91.0,1,5.75
-69,92.0,1,5.75
-64,93.0,1,5.75
-64,95.0,1,5.75
-70,102.0,1,5.75
-70,103.0,1,5.75
-65,104.0,1,5.75
-74,107.0,1,5.75
-65,108.0,1,5.75
-73,110.0,1,5.75
-65,111.0,1,5.75
-65,113.0,1,5.75
-70,114.0,1,5.75
-65,116.0,1,5.75
-69,119.0,1,5.75
-65,120.0,1,5.75
-74,-0.0,2,5.75
-74,2.0,2,5.75
-68,3.0,2,5.75
-74,4.0,2,5.75
-69,6.0,2,5.75
-66,7.0,2,5.75
-73,9.0,2,5.75
-71,10.0,2,5.75
-68,12.0,2,5.75
-74,13.0,2,5.75
-68,16.0,2,5.75
-75,17.0,2,5.75
-71,19.0,2,5.75
-69,20.0,2,5.75
-75,21.0,2,5.75
-75,23.0,2,5.75
-68,24.0,2,5.75
-69,27.0,2,5.75
-71,28.0,2,5.75
-72,30.0,2,5.75
-72,32.0,2,5.75
-68,34.0,2,5.75
-68,40.0,2,5.75
-71,41.0,2,5.75
-68,42.0,2,5.75
-73,44.0,2,5.75
-74,45.0,2,5.75
-74,47.0,2,5.75
-74,48.0,2,5.75
-72,49.0,2,5.75
-68,51.0,2,5.75
-72,52.0,2,5.75
-75,54.0,2,5.75
-68,55.0,2,5.75
-73,56.0,2,5.75
-74,58.0,2,5.75
-68,59.0,2,5.75
-74,61.0,2,5.75
-68,62.0,2,5.75
-68,64.0,2,5.75
-74,65.0,2,5.75
-68,68.0,2,5.75
-68,71.0,2,5.75
-70,72.0,2,5.75
-67,74.0,2,5.75
-75,77.0,2,5.75
-68,78.0,2,5.75
-75,81.0,2,5.75
-67,83.0,2,5.75
-70,84.0,2,5.75
-70,85.0,2,5.75
-67,87.0,2,5.75
-70,88.0,2,5.75
-69,89.0,2,5.75
-69,93.0,2,5.75
-71,94.0,2,5.75
-68,96.0,2,5.75
-68,98.0,2,5.75
-68,99.0,2,5.75
-68,102.0,2,5.75
-68,104.0,2,5.75
-64,105.0,2,5.75
-64,107.0,2,5.75
-68,109.0,2,5.75
-68,110.0,2,5.75
-67,112.0,2,5.75
-68,113.0,2,5.75
-66,114.0,2,5.75
-66,116.0,2,5.75
-69,117.0,2,5.75
-67,118.0,2,5.75
-70,-0.0,3,5.75
-69,2.0,3,5.75
-73,6.0,3,5.75
-70,10.0,3,5.75
-75,13.0,3,5.75
-72,14.0,3,5.75
-70,17.0,3,5.75
-67,19.0,3,5.75
-75,20.0,3,5.75
-69,22.0,3,5.75
-68,23.0,3,5.75
-68,24.0,3,5.75
-72,26.0,3,5.75
-72,27.0,3,5.75
-70,30.0,3,5.75
-68,34.0,3,5.75
-69,37.0,3,5.75
-68,38.0,3,5.75
-71,41.0,3,5.75
-68,43.0,3,5.75
-72,52.0,3,5.75
-69,53.0,3,5.75
-68,60.0,3,5.75
-67,65.0,3,5.75
-68,68.0,3,5.75
-67,71.0,3,5.75
-68,72.0,3,5.75
-67,75.0,3,5.75
-68,79.0,3,5.75
-71,83.0,3,5.75
-67,86.0,3,5.75
-67,88.0,3,5.75
-68,90.0,3,5.75
-68,94.0,3,5.75
-68,96.0,3,5.75
-68,98.0,3,5.75
-67,103.0,3,5.75
-66,105.0,3,5.75
-68,107.0,3,5.75
-68,108.0,3,5.75
-66,110.0,3,5.75
-67,114.0,3,5.75
-68,116.0,3,5.75
-68,118.0,3,5.75
-67,120.0,3,5.75
