"rssi","time (second)","trial","distance"
-68,-0.0,1,6.0
-68,2.0,1,6.0
-68,5.0,1,6.0
-68,8.0,1,6.0
-68,9.0,1,6.0
-68,11.0,1,6.0
-68,12.0,1,6.0
-67,13.0,1,6.0
-65,15.0,1,6.0
-68,16.0,1,6.0
-68,18.0,1,6.0
-68,19.0,1,6.0
-68,20.0,1,6.0
-67,22.0,1,6.0
-67,23.0,1,6.0
-67,24.0,1,6.0
-67,26.0,1,6.0
-68,27.0,1,6.0
-68,29.0,1,6.0
-68,30.0,1,6.0
-69,31.0,1,6.0
-68,33.0,1,6.0
-68,34.0,1,6.0
-68,35.0,1,6.0
-68,37.0,1,6.0
-68,38.0,1,6.0
-70,40.0,1,6.0
-71,41.0,1,6.0
-71,44.0,1,6.0
-67,45.0,1,6.0
-69,46.0,1,6.0
-68,48.0,1,6.0
-67,49.0,1,6.0
-67,51.0,1,6.0
-68,52.0,1,6.0
-68,53.0,1,6.0
-69,55.0,1,6.0
-69,56.0,1,6.0
-69,57.0,1,6.0
-69,59.0,1,6.0
-69,60.0,1,6.0
-68,62.0,1,6.0
-71,63.0,1,6.0
-69,64.0,1,6.0
-68,66.0,1,6.0
-68,67.0,1,6.0
-68,69.0,1,6.0
-68,70.0,1,6.0
-68,71.0,1,6.0
-68,73.0,1,6.0
-68,75.0,1,6.0
-69,77.0,1,6.0
-69,78.0,1,6.0
-68,80.0,1,6.0
-69,81.0,1,6.0
-68,82.0,1,6.0
-67,84.0,1,6.0
-68,85.0,1,6.0
-67,86.0,1,6.0
-68,88.0,1,6.0
-69,89.0,1,6.0
-67,91.0,1,6.0
-69,96.0,1,6.0
-68,99.0,1,6.0
-69,100.0,1,6.0
-70,102.0,1,6.0
-67,103.0,1,6.0
-67,104.0,1,6.0
-68,106.0,1,6.0
-68,107.0,1,6.0
-68,108.0,1,6.0
-69,110.0,1,6.0
-67,111.0,1,6.0
-69,113.0,1,6.0
-67,114.0,1,6.0
-67,116.0,1,6.0
-68,117.0,1,6.0
-67,119.0,1,6.0
-68,120.0,1,6.0
-69,-0.0,2,6.0
-69,1.0,2,6.0
-71,2.0,2,6.0
-69,4.0,2,6.0
-70,5.0,2,6.0
-70,7.0,2,6.0
-69,8.0,2,6.0
-71,11.0,2,6.0
-71,13.0,2,6.0
-69,14.0,2,6.0
-69,16.0,2,6.0
-69,18.0,2,6.0
-68,19.0,2,6.0
-69,20.0,2,6.0
-69,22.0,2,6.0
-68,23.0,2,6.0
-69,24.0,2,6.0
-68,26.0,2,6.0
-68,27.0,2,6.0
-69,29.0,2,6.0
-69,30.0,2,6.0
-69,33.0,2,6.0
-69,35.0,2,6.0
-69,37.0,2,6.0
-69,38.0,2,6.0
-70,40.0,2,6.0
-70,41.0,2,6.0
-70,42.0,2,6.0
-70,44.0,2,6.0
-70,45.0,2,6.0
-70,48.0,2,6.0
-70,49.0,2,6.0
-70,51.0,2,6.0
-70,52.0,2,6.0
-71,53.0,2,6.0
-69,55.0,2,6.0
-69,56.0,2,6.0
-70,58.0,2,6.0
-70,59.0,2,6.0
-70,60.0,2,6.0
-70,63.0,2,6.0
-71,64.0,2,6.0
-71,66.0,2,6.0
-71,67.0,2,6.0
-71,69.0,2,6.0
-71,70.0,2,6.0
-69,71.0,2,6.0
-69,73.0,2,6.0
-69,74.0,2,6.0
-69,75.0,2,6.0
-70,77.0,2,6.0
-70,78.0,2,6.0
-69,80.0,2,6.0
-69,81.0,2,6.0
-69,82.0,2,6.0
-70,85.0,2,6.0
-69,86.0,2,6.0
-69,88.0,2,6.0
-70,89.0,2,6.0
-69,91.0,2,6.0
-69,95.0,2,6.0
-70,98.0,2,6.0
-70,99.0,2,6.0
-70,100.0,2,6.0
-70,102.0,2,6.0
-70,103.0,2,6.0
-71,104.0,2,6.0
-71,106.0,2,6.0
-69,107.0,2,6.0
-71,109.0,2,6.0
-71,110.0,2,6.0
-69,111.0,2,6.0
-71,113.0,2,6.0
-70,115.0,2,6.0
-71,117.0,2,6.0
-70,118.0,2,6.0
-64,-0.0,3,6.0
-70,1.0,3,6.0
-64,2.0,3,6.0
-71,4.0,3,6.0
-71,5.0,3,6.0
-65,6.0,3,6.0
-70,8.0,3,6.0
-70,12.0,3,6.0
-70,13.0,3,6.0
-70,16.0,3,6.0
-64,18.0,3,6.0
-65,19.0,3,6.0
-70,20.0,3,6.0
-64,22.0,3,6.0
-64,23.0,3,6.0
-64,24.0,3,6.0
-64,26.0,3,6.0
-64,27.0,3,6.0
-71,29.0,3,6.0
-64,30.0,3,6.0
-65,33.0,3,6.0
-65,34.0,3,6.0
-65,35.0,3,6.0
-71,37.0,3,6.0
-64,38.0,3,6.0
-70,40.0,3,6.0
-71,41.0,3,6.0
-64,42.0,3,6.0
-71,44.0,3,6.0
-70,45.0,3,6.0
-64,47.0,3,6.0
-64,48.0,3,6.0
-71,49.0,3,6.0
-64,50.0,3,6.0
-71,52.0,3,6.0
-71,53.0,3,6.0
-71,55.0,3,6.0
-65,56.0,3,6.0
-64,60.0,3,6.0
-65,62.0,3,6.0
-64,63.0,3,6.0
-71,64.0,3,6.0
-65,66.0,3,6.0
-65,67.0,3,6.0
-64,69.0,3,6.0
-64,70.0,3,6.0
-64,71.0,3,6.0
-70,73.0,3,6.0
-64,74.0,3,6.0
-64,75.0,3,6.0
-70,77.0,3,6.0
-64,78.0,3,6.0
-64,80.0,3,6.0
-70,81.0,3,6.0
-65,82.0,3,6.0
-64,84.0,3,6.0
-70,85.0,3,6.0
-64,86.0,3,6.0
-64,88.0,3,6.0
-70,89.0,3,6.0
-64,90.0,3,6.0
-64,92.0,3,6.0
-71,93.0,3,6.0
-65,95.0,3,6.0
-64,96.0,3,6.0
-70,98.0,3,6.0
-64,99.0,3,6.0
-64,100.0,3,6.0
-69,104.0,3,6.0
-70,106.0,3,6.0
-64,107.0,3,6.0
-69,109.0,3,6.0
-70,110.0,3,6.0
-64,111.0,3,6.0
-64,113.0,3,6.0
-64,114.0,3,6.0
-64,115.0,3,6.0
-69,117.0,3,6.0
-75,118.0,3,6.0
-64,120.0,3,6.0
