"rssi","time (second)","trial","distance"
-68,-0.0,1,4.25
-68,3.0,1,4.25
-68,4.0,1,4.25
-68,7.0,1,4.25
-68,8.0,1,4.25
-69,12.0,1,4.25
-68,15.0,1,4.25
-68,16.0,1,4.25
-68,19.0,1,4.25
-68,23.0,1,4.25
-68,26.0,1,4.25
-68,27.0,1,4.25
-68,34.0,1,4.25
-68,35.0,1,4.25
-69,37.0,1,4.25
-68,38.0,1,4.25
-69,41.0,1,4.25
-68,43.0,1,4.25
-68,46.0,1,4.25
-68,49.0,1,4.25
-68,52.0,1,4.25
-67,54.0,1,4.25
-67,57.0,1,4.25
-68,61.0,1,4.25
-67,67.0,1,4.25
-67,68.0,1,4.25
-67,71.0,1,4.25
-67,73.0,1,4.25
-67,75.0,1,4.25
-67,82.0,1,4.25
-68,84.0,1,4.25
-68,87.0,1,4.25
-68,91.0,1,4.25
-68,92.0,1,4.25
-68,94.0,1,4.25
-68,98.0,1,4.25
-67,106.0,1,4.25
-67,110.0,1,4.25
-67,112.0,1,4.25
-67,114.0,1,4.25
-67,115.0,1,4.25
-68,116.0,1,4.25
-74,-0.0,2,4.25
-74,1.0,2,4.25
-71,4.0,2,4.25
-71,6.0,2,4.25
-75,10.0,2,4.25
-72,11.0,2,4.25
-72,12.0,2,4.25
-71,19.0,2,4.25
-71,21.0,2,4.25
-71,25.0,2,4.25
-75,26.0,2,4.25
-71,27.0,2,4.25
-71,30.0,2,4.25
-71,34.0,2,4.25
-75,40.0,2,4.25
-75,41.0,2,4.25
-72,43.0,2,4.25
-75,45.0,2,4.25
-74,48.0,2,4.25
-74,50.0,2,4.25
-74,51.0,2,4.25
-75,52.0,2,4.25
-74,54.0,2,4.25
-71,58.0,2,4.25
-75,59.0,2,4.25
-75,65.0,2,4.25
-71,66.0,2,4.25
-74,69.0,2,4.25
-75,70.0,2,4.25
-75,72.0,2,4.25
-72,73.0,2,4.25
-72,74.0,2,4.25
-75,76.0,2,4.25
-71,78.0,2,4.25
-75,80.0,2,4.25
-74,81.0,2,4.25
-71,83.0,2,4.25
-75,84.0,2,4.25
-74,85.0,2,4.25
-72,89.0,2,4.25
-72,90.0,2,4.25
-72,92.0,2,4.25
-73,93.0,2,4.25
-72,95.0,2,4.25
-72,96.0,2,4.25
-74,98.0,2,4.25
-72,99.0,2,4.25
-71,101.0,2,4.25
-73,102.0,2,4.25
-72,103.0,2,4.25
-72,105.0,2,4.25
-74,106.0,2,4.25
-74,109.0,2,4.25
-73,110.0,2,4.25
-72,112.0,2,4.25
-72,113.0,2,4.25
-74,114.0,2,4.25
-73,117.0,2,4.25
-74,118.0,2,4.25
-71,120.0,2,4.25
-69,-0.0,3,4.25
-70,2.0,3,4.25
-70,4.0,3,4.25
-70,5.0,3,4.25
-70,6.0,3,4.25
-70,8.0,3,4.25
-70,10.0,3,4.25
-70,11.0,3,4.25
-70,12.0,3,4.25
-75,14.0,3,4.25
-70,15.0,3,4.25
-70,17.0,3,4.25
-70,18.0,3,4.25
-69,19.0,3,4.25
-70,21.0,3,4.25
-70,22.0,3,4.25
-72,24.0,3,4.25
-70,25.0,3,4.25
-70,26.0,3,4.25
-66,28.0,3,4.25
-70,29.0,3,4.25
-70,30.0,3,4.25
-69,32.0,3,4.25
-70,33.0,3,4.25
-74,35.0,3,4.25
-75,36.0,3,4.25
-69,38.0,3,4.25
-70,39.0,3,4.25
-69,41.0,3,4.25
-69,42.0,3,4.25
-66,44.0,3,4.25
-66,45.0,3,4.25
-69,47.0,3,4.25
-69,48.0,3,4.25
-69,50.0,3,4.25
-70,52.0,3,4.25
-70,54.0,3,4.25
-70,55.0,3,4.25
-71,57.0,3,4.25
-70,58.0,3,4.25
-70,59.0,3,4.25
-70,61.0,3,4.25
-70,62.0,3,4.25
-71,64.0,3,4.25
-68,65.0,3,4.25
-69,67.0,3,4.25
-68,70.0,3,4.25
-70,73.0,3,4.25
-70,74.0,3,4.25
-69,75.0,3,4.25
-69,77.0,3,4.25
-69,79.0,3,4.25
-70,81.0,3,4.25
-69,82.0,3,4.25
-70,84.0,3,4.25
-71,86.0,3,4.25
-71,88.0,3,4.25
-70,90.0,3,4.25
-70,92.0,3,4.25
-70,95.0,3,4.25
-70,96.0,3,4.25
-66,97.0,3,4.25
-70,100.0,3,4.25
-70,102.0,3,4.25
-69,103.0,3,4.25
-69,105.0,3,4.25
-69,107.0,3,4.25
-70,108.0,3,4.25
-70,109.0,3,4.25
-70,112.0,3,4.25
-71,114.0,3,4.25
-69,116.0,3,4.25
-70,118.0,3,4.25
-71,119.0,3,4.25
