"rssi","time (second)","trial","distance"
-74,-0.0,1,2.75
-66,2.0,1,2.75
-67,6.0,1,2.75
-65,10.0,1,2.75
-66,13.0,1,2.75
-75,16.0,1,2.75
-66,21.0,1,2.75
-75,23.0,1,2.75
-66,24.0,1,2.75
-75,26.0,1,2.75
-75,27.0,1,2.75
-65,31.0,1,2.75
-75,34.0,1,2.75
-64,36.0,1,2.75
-75,41.0,1,2.75
-75,42.0,1,2.75
-75,44.0,1,2.75
-66,45.0,1,2.75
-75,46.0,1,2.75
-66,48.0,1,2.75
-75,49.0,1,2.75
-66,51.0,1,2.75
-66,52.0,1,2.75
-74,53.0,1,2.75
-74,55.0,1,2.75
-66,56.0,1,2.75
-74,58.0,1,2.75
-69,59.0,1,2.75
-64,60.0,1,2.75
-64,62.0,1,2.75
-68,63.0,1,2.75
-74,66.0,1,2.75
-66,67.0,1,2.75
-66,69.0,1,2.75
-75,71.0,1,2.75
-66,72.0,1,2.75
-66,75.0,1,2.75
-67,77.0,1,2.75
-75,78.0,1,2.75
-68,80.0,1,2.75
-75,81.0,1,2.75
-75,82.0,1,2.75
-68,84.0,1,2.75
-66,88.0,1,2.75
-66,89.0,1,2.75
-64,91.0,1,2.75
-66,92.0,1,2.75
-75,93.0,1,2.75
-66,95.0,1,2.75
-66,96.0,1,2.75
-66,97.0,1,2.75
-64,100.0,1,2.75
-74,102.0,1,2.75
-64,103.0,1,2.75
-68,105.0,1,2.75
-75,106.0,1,2.75
-66,108.0,1,2.75
-75,113.0,1,2.75
-69,116.0,1,2.75
-73,118.0,1,2.75
-75,119.0,1,2.75
-69,-0.0,2,2.75
-70,2.0,2,2.75
-70,4.0,2,2.75
-70,5.0,2,2.75
-70,6.0,2,2.75
-70,11.0,2,2.75
-70,12.0,2,2.75
-69,14.0,2,2.75
-70,18.0,2,2.75
-65,19.0,2,2.75
-72,22.0,2,2.75
-69,27.0,2,2.75
-65,28.0,2,2.75
-71,30.0,2,2.75
-70,32.0,2,2.75
-70,33.0,2,2.75
-69,36.0,2,2.75
-70,38.0,2,2.75
-73,41.0,2,2.75
-70,49.0,2,2.75
-69,52.0,2,2.75
-75,56.0,2,2.75
-75,57.0,2,2.75
-70,60.0,2,2.75
-65,63.0,2,2.75
-69,64.0,2,2.75
-69,67.0,2,2.75
-70,71.0,2,2.75
-70,75.0,2,2.75
-69,78.0,2,2.75
-70,79.0,2,2.75
-69,82.0,2,2.75
-69,83.0,2,2.75
-69,86.0,2,2.75
-75,87.0,2,2.75
-70,90.0,2,2.75
-70,94.0,2,2.75
-65,97.0,2,2.75
-74,98.0,2,2.75
-71,101.0,2,2.75
-71,103.0,2,2.75
-70,105.0,2,2.75
-70,110.0,2,2.75
-70,114.0,2,2.75
-66,117.0,2,2.75
-69,-0.0,3,2.75
-65,1.0,3,2.75
-71,2.0,3,2.75
-71,4.0,3,2.75
-64,5.0,3,2.75
-70,7.0,3,2.75
-70,8.0,3,2.75
-71,9.0,3,2.75
-70,11.0,3,2.75
-70,12.0,3,2.75
-66,13.0,3,2.75
-70,15.0,3,2.75
-70,16.0,3,2.75
-65,18.0,3,2.75
-65,19.0,3,2.75
-68,21.0,3,2.75
-70,23.0,3,2.75
-67,24.0,3,2.75
-65,26.0,3,2.75
-71,27.0,3,2.75
-71,29.0,3,2.75
-64,30.0,3,2.75
-67,33.0,3,2.75
-67,34.0,3,2.75
-70,36.0,3,2.75
-68,37.0,3,2.75
-70,40.0,3,2.75
-67,41.0,3,2.75
-63,42.0,3,2.75
-70,44.0,3,2.75
-65,45.0,3,2.75
-66,47.0,3,2.75
-70,48.0,3,2.75
-66,49.0,3,2.75
-66,51.0,3,2.75
-69,52.0,3,2.75
-68,53.0,3,2.75
-69,55.0,3,2.75
-70,57.0,3,2.75
-69,60.0,3,2.75
-69,61.0,3,2.75
-70,63.0,3,2.75
-69,65.0,3,2.75
-68,67.0,3,2.75
-69,68.0,3,2.75
-69,69.0,3,2.75
-65,71.0,3,2.75
-70,72.0,3,2.75
-68,74.0,3,2.75
-66,75.0,3,2.75
-67,76.0,3,2.75
-67,78.0,3,2.75
-70,80.0,3,2.75
-67,81.0,3,2.75
-65,83.0,3,2.75
-70,84.0,3,2.75
-66,86.0,3,2.75
-70,88.0,3,2.75
-65,90.0,3,2.75
-66,91.0,3,2.75
-70,92.0,3,2.75
-66,94.0,3,2.75
-65,95.0,3,2.75
-70,97.0,3,2.75
-65,98.0,3,2.75
-69,101.0,3,2.75
-65,102.0,3,2.75
-66,104.0,3,2.75
-68,105.0,3,2.75
-65,107.0,3,2.75
-65,108.0,3,2.75
-69,109.0,3,2.75
-66,111.0,3,2.75
-65,114.0,3,2.75
-71,115.0,3,2.75
-66,118.0,3,2.75
-69,120.0,3,2.75
