"rssi","time (second)","trial","distance"
-65,-0.0,1,1.75
-63,1.0,1,1.75
-63,2.0,1,1.75
-63,4.0,1,1.75
-64,5.0,1,1.75
-63,6.0,1,1.75
-65,8.0,1,1.75
-63,9.0,1,1.75
-63,11.0,1,1.75
-65,12.0,1,1.75
-65,13.0,1,1.75
-64,15.0,1,1.75
-62,17.0,1,1.75
-62,19.0,1,1.75
-63,21.0,1,1.75
-64,23.0,1,1.75
-62,26.0,1,1.75
-64,28.0,1,1.75
-66,29.0,1,1.75
-63,31.0,1,1.75
-64,33.0,1,1.75
-64,35.0,1,1.75
-64,36.0,1,1.75
-62,38.0,1,1.75
-65,40.0,1,1.75
-65,41.0,1,1.75
-62,42.0,1,1.75
-65,44.0,1,1.75
-62,45.0,1,1.75
-62,46.0,1,1.75
-65,48.0,1,1.75
-62,49.0,1,1.75
-63,51.0,1,1.75
-64,52.0,1,1.75
-63,53.0,1,1.75
-64,56.0,1,1.75
-62,57.0,1,1.75
-63,59.0,1,1.75
-65,60.0,1,1.75
-63,62.0,1,1.75
-63,63.0,1,1.75
-64,64.0,1,1.75
-62,66.0,1,1.75
-62,67.0,1,1.75
-64,68.0,1,1.75
-63,70.0,1,1.75
-60,71.0,1,1.75
-64,73.0,1,1.75
-62,74.0,1,1.75
-63,76.0,1,1.75
-64,78.0,1,1.75
-64,79.0,1,1.75
-64,81.0,1,1.75
-63,82.0,1,1.75
-64,85.0,1,1.75
-64,86.0,1,1.75
-65,88.0,1,1.75
-64,89.0,1,1.75
-65,92.0,1,1.75
-65,93.0,1,1.75
-65,95.0,1,1.75
-65,97.0,1,1.75
-63,99.0,1,1.75
-63,101.0,1,1.75
-61,102.0,1,1.75
-64,104.0,1,1.75
-64,106.0,1,1.75
-63,107.0,1,1.75
-64,108.0,1,1.75
-62,110.0,1,1.75
-63,111.0,1,1.75
-63,113.0,1,1.75
-63,114.0,1,1.75
-63,115.0,1,1.75
-66,117.0,1,1.75
-63,-0.0,2,1.75
-66,3.0,2,1.75
-66,7.0,2,1.75
