"rssi","time (second)","trial","distance"
-67,-0.0,1,4.75
-67,4.0,1,4.75
-68,7.0,1,4.75
-67,8.0,1,4.75
-67,10.0,1,4.75
-68,11.0,1,4.75
-67,16.0,1,4.75
-68,18.0,1,4.75
-68,22.0,1,4.75
-67,24.0,1,4.75
-67,28.0,1,4.75
-68,31.0,1,4.75
-67,33.0,1,4.75
-68,37.0,1,4.75
-67,38.0,1,4.75
-67,42.0,1,4.75
-67,43.0,1,4.75
-66,44.0,1,4.75
-73,57.0,1,4.75
-74,58.0,1,4.75
-67,60.0,1,4.75
-68,61.0,1,4.75
-69,62.0,1,4.75
-67,64.0,1,4.75
-69,65.0,1,4.75
-69,68.0,1,4.75
-67,69.0,1,4.75
-67,71.0,1,4.75
-67,72.0,1,4.75
-67,74.0,1,4.75
-68,75.0,1,4.75
-68,77.0,1,4.75
-68,78.0,1,4.75
-68,79.0,1,4.75
-72,81.0,1,4.75
-72,82.0,1,4.75
-73,85.0,1,4.75
-68,86.0,1,4.75
-68,88.0,1,4.75
-68,89.0,1,4.75
-73,93.0,1,4.75
-68,94.0,1,4.75
-73,96.0,1,4.75
-68,98.0,1,4.75
-68,99.0,1,4.75
-73,101.0,1,4.75
-69,104.0,1,4.75
-67,106.0,1,4.75
-68,107.0,1,4.75
-67,109.0,1,4.75
-68,110.0,1,4.75
-68,112.0,1,4.75
-68,113.0,1,4.75
-68,115.0,1,4.75
-67,117.0,1,4.75
-67,118.0,1,4.75
-71,119.0,1,4.75
-66,-0.0,2,4.75
-66,1.0,2,4.75
-64,2.0,2,4.75
-66,4.0,2,4.75
-66,5.0,2,4.75
-65,7.0,2,4.75
-65,8.0,2,4.75
-66,9.0,2,4.75
-66,11.0,2,4.75
-66,12.0,2,4.75
-66,14.0,2,4.75
-67,15.0,2,4.75
-67,16.0,2,4.75
-66,18.0,2,4.75
-67,19.0,2,4.75
-66,20.0,2,4.75
-66,25.0,2,4.75
-71,27.0,2,4.75
-67,29.0,2,4.75
-67,30.0,2,4.75
-68,31.0,2,4.75
-68,33.0,2,4.75
-68,34.0,2,4.75
-66,37.0,2,4.75
-66,38.0,2,4.75
-67,41.0,2,4.75
-66,42.0,2,4.75
-66,44.0,2,4.75
