"rssi","time (second)","trial","distance"
-65,-0.0,1,2.5
-67,2.0,1,2.5
-65,3.0,1,2.5
-65,5.0,1,2.5
-65,6.0,1,2.5
-65,7.0,1,2.5
-64,9.0,1,2.5
-65,10.0,1,2.5
-70,12.0,1,2.5
-65,13.0,1,2.5
-67,15.0,1,2.5
-64,16.0,1,2.5
-64,17.0,1,2.5
-65,20.0,1,2.5
-65,21.0,1,2.5
-65,23.0,1,2.5
-64,25.0,1,2.5
-64,27.0,1,2.5
-68,28.0,1,2.5
-64,29.0,1,2.5
-65,31.0,1,2.5
-64,32.0,1,2.5
-64,34.0,1,2.5
-65,35.0,1,2.5
-64,36.0,1,2.5
-64,38.0,1,2.5
-65,39.0,1,2.5
-65,40.0,1,2.5
-65,42.0,1,2.5
-65,43.0,1,2.5
-64,45.0,1,2.5
-64,46.0,1,2.5
-65,47.0,1,2.5
-65,49.0,1,2.5
-68,51.0,1,2.5
-65,53.0,1,2.5
-65,54.0,1,2.5
-65,56.0,1,2.5
-64,57.0,1,2.5
-65,58.0,1,2.5
-66,60.0,1,2.5
-65,61.0,1,2.5
-65,62.0,1,2.5
-67,64.0,1,2.5
-67,65.0,1,2.5
-65,67.0,1,2.5
-65,68.0,1,2.5
-69,69.0,1,2.5
-65,71.0,1,2.5
-65,72.0,1,2.5
-65,73.0,1,2.5
-65,75.0,1,2.5
-71,76.0,1,2.5
-71,78.0,1,2.5
-65,79.0,1,2.5
-65,80.0,1,2.5
-65,82.0,1,2.5
-65,83.0,1,2.5
-65,85.0,1,2.5
-65,86.0,1,2.5
-66,87.0,1,2.5
-65,89.0,1,2.5
-66,92.0,1,2.5
-65,93.0,1,2.5
-65,95.0,1,2.5
-67,96.0,1,2.5
-65,98.0,1,2.5
-67,100.0,1,2.5
-69,102.0,1,2.5
-65,103.0,1,2.5
-67,105.0,1,2.5
-65,106.0,1,2.5
-64,109.0,1,2.5
-60,110.0,1,2.5
-67,112.0,1,2.5
-67,113.0,1,2.5
-65,115.0,1,2.5
-65,118.0,1,2.5
-69,120.0,1,2.5
-69,-0.0,2,2.5
-60,1.0,2,2.5
-61,3.0,2,2.5
-68,4.0,2,2.5
-61,6.0,2,2.5
-69,8.0,2,2.5
-69,10.0,2,2.5
-69,11.0,2,2.5
-69,12.0,2,2.5
-61,14.0,2,2.5
-68,15.0,2,2.5
-69,17.0,2,2.5
-62,18.0,2,2.5
-69,19.0,2,2.5
-69,21.0,2,2.5
-69,22.0,2,2.5
-61,26.0,2,2.5
-69,28.0,2,2.5
-69,29.0,2,2.5
-61,30.0,2,2.5
-61,33.0,2,2.5
-69,35.0,2,2.5
-61,37.0,2,2.5
-62,39.0,2,2.5
-68,40.0,2,2.5
-68,41.0,2,2.5
-61,43.0,2,2.5
-68,44.0,2,2.5
-60,45.0,2,2.5
-61,47.0,2,2.5
-69,51.0,2,2.5
-69,52.0,2,2.5
-61,54.0,2,2.5
-61,55.0,2,2.5
-70,56.0,2,2.5
-61,58.0,2,2.5
-68,59.0,2,2.5
-69,61.0,2,2.5
-60,62.0,2,2.5
-60,63.0,2,2.5
-69,65.0,2,2.5
-61,69.0,2,2.5
-61,70.0,2,2.5
-69,72.0,2,2.5
-61,73.0,2,2.5
-61,74.0,2,2.5
-71,76.0,2,2.5
-61,77.0,2,2.5
-70,80.0,2,2.5
-60,81.0,2,2.5
-69,83.0,2,2.5
-69,84.0,2,2.5
-61,85.0,2,2.5
-68,87.0,2,2.5
-69,88.0,2,2.5
-60,90.0,2,2.5
-69,91.0,2,2.5
-69,93.0,2,2.5
-60,94.0,2,2.5
-69,95.0,2,2.5
-69,97.0,2,2.5
-61,98.0,2,2.5
-69,101.0,2,2.5
-61,102.0,2,2.5
-69,104.0,2,2.5
-69,105.0,2,2.5
-62,106.0,2,2.5
-70,109.0,2,2.5
-70,112.0,2,2.5
-61,113.0,2,2.5
-61,115.0,2,2.5
-61,116.0,2,2.5
-60,118.0,2,2.5
-70,120.0,2,2.5
-65,-0.0,3,2.5
-72,1.0,3,2.5
-65,3.0,3,2.5
-65,4.0,3,2.5
-65,5.0,3,2.5
-65,7.0,3,2.5
-71,10.0,3,2.5
-67,13.0,3,2.5
-71,14.0,3,2.5
-64,15.0,3,2.5
-71,17.0,3,2.5
-65,18.0,3,2.5
-67,19.0,3,2.5
-71,22.0,3,2.5
-65,23.0,3,2.5
-65,25.0,3,2.5
-65,26.0,3,2.5
-65,27.0,3,2.5
-72,29.0,3,2.5
-72,30.0,3,2.5
-65,31.0,3,2.5
-72,33.0,3,2.5
-71,34.0,3,2.5
-71,36.0,3,2.5
-72,37.0,3,2.5
-72,38.0,3,2.5
-72,40.0,3,2.5
-71,41.0,3,2.5
-71,42.0,3,2.5
-71,44.0,3,2.5
-71,45.0,3,2.5
-72,46.0,3,2.5
-65,48.0,3,2.5
-71,49.0,3,2.5
-64,51.0,3,2.5
-65,52.0,3,2.5
-65,53.0,3,2.5
-65,55.0,3,2.5
-65,56.0,3,2.5
-72,58.0,3,2.5
-64,59.0,3,2.5
