"rssi","time (second)","trial","distance"
-59,-0.0,1,0.75
-57,2.0,1,0.75
-57,3.0,1,0.75
-58,5.0,1,0.75
-57,6.0,1,0.75
-59,7.0,1,0.75
-56,10.0,1,0.75
-59,11.0,1,0.75
-58,13.0,1,0.75
-62,15.0,1,0.75
-58,16.0,1,0.75
-57,19.0,1,0.75
-60,21.0,1,0.75
-60,22.0,1,0.75
-59,23.0,1,0.75
-57,27.0,1,0.75
-57,29.0,1,0.75
-57,31.0,1,0.75
-59,33.0,1,0.75
-57,34.0,1,0.75
-59,35.0,1,0.75
-59,37.0,1,0.75
-60,39.0,1,0.75
-59,40.0,1,0.75
-59,42.0,1,0.75
-63,43.0,1,0.75
-60,45.0,1,0.75
-60,46.0,1,0.75
-60,47.0,1,0.75
-60,49.0,1,0.75
-57,50.0,1,0.75
-59,51.0,1,0.75
-59,53.0,1,0.75
-60,55.0,1,0.75
-58,56.0,1,0.75
-59,57.0,1,0.75
-57,59.0,1,0.75
-59,60.0,1,0.75
-57,63.0,1,0.75
-58,65.0,1,0.75
-60,66.0,1,0.75
-58,68.0,1,0.75
-58,69.0,1,0.75
-57,71.0,1,0.75
-59,72.0,1,0.75
-58,73.0,1,0.75
-57,75.0,1,0.75
-58,76.0,1,0.75
-60,78.0,1,0.75
-57,79.0,1,0.75
-58,80.0,1,0.75
-57,82.0,1,0.75
-57,83.0,1,0.75
-57,84.0,1,0.75
-59,86.0,1,0.75
-56,87.0,1,0.75
-59,89.0,1,0.75
-59,90.0,1,0.75
-57,91.0,1,0.75
-57,94.0,1,0.75
-57,95.0,1,0.75
-58,97.0,1,0.75
-56,98.0,1,0.75
-59,100.0,1,0.75
-59,101.0,1,0.75
-57,102.0,1,0.75
-58,104.0,1,0.75
-59,105.0,1,0.75
-59,107.0,1,0.75
-58,108.0,1,0.75
-58,110.0,1,0.75
-57,111.0,1,0.75
-58,114.0,1,0.75
-57,115.0,1,0.75
-59,117.0,1,0.75
-59,119.0,1,0.75
-60,120.0,1,0.75
-61,-0.0,2,0.75
-61,1.0,2,0.75
-63,2.0,2,0.75
-60,4.0,2,0.75
-61,5.0,2,0.75
-60,7.0,2,0.75
-61,8.0,2,0.75
-62,10.0,2,0.75
-62,11.0,2,0.75
-60,13.0,2,0.75
-59,15.0,2,0.75
-59,16.0,2,0.75
-63,17.0,2,0.75
-58,19.0,2,0.75
-59,20.0,2,0.75
-61,22.0,2,0.75
-58,23.0,2,0.75
-57,24.0,2,0.75
-61,26.0,2,0.75
-61,27.0,2,0.75
-60,28.0,2,0.75
-61,30.0,2,0.75
-59,31.0,2,0.75
-60,33.0,2,0.75
-58,34.0,2,0.75
-59,35.0,2,0.75
-63,37.0,2,0.75
-61,38.0,2,0.75
-59,40.0,2,0.75
-63,42.0,2,0.75
-58,43.0,2,0.75
-61,45.0,2,0.75
-61,46.0,2,0.75
-59,48.0,2,0.75
-61,49.0,2,0.75
-63,51.0,2,0.75
-59,52.0,2,0.75
-63,53.0,2,0.75
-61,55.0,2,0.75
-61,56.0,2,0.75
-62,57.0,2,0.75
-61,59.0,2,0.75
-59,60.0,2,0.75
-61,62.0,2,0.75
-61,63.0,2,0.75
-62,67.0,2,0.75
-61,68.0,2,0.75
-62,71.0,2,0.75
-62,73.0,2,0.75
-63,74.0,2,0.75
-60,75.0,2,0.75
-62,77.0,2,0.75
-61,78.0,2,0.75
-61,80.0,2,0.75
-60,81.0,2,0.75
-61,82.0,2,0.75
-61,84.0,2,0.75
-60,85.0,2,0.75
-61,86.0,2,0.75
-61,88.0,2,0.75
-59,89.0,2,0.75
-61,91.0,2,0.75
-62,92.0,2,0.75
-59,93.0,2,0.75
-61,95.0,2,0.75
-59,96.0,2,0.75
-61,97.0,2,0.75
-61,99.0,2,0.75
-61,100.0,2,0.75
-58,102.0,2,0.75
-58,103.0,2,0.75
-60,104.0,2,0.75
-58,106.0,2,0.75
-54,107.0,2,0.75
-60,108.0,2,0.75
-58,110.0,2,0.75
-59,111.0,2,0.75
-61,113.0,2,0.75
-64,114.0,2,0.75
-58,115.0,2,0.75
-61,117.0,2,0.75
-61,119.0,2,0.75
-58,120.0,2,0.75
-58,-0.0,3,0.75
-62,1.0,3,0.75
-59,3.0,3,0.75
-62,4.0,3,0.75
-59,7.0,3,0.75
-62,8.0,3,0.75
-62,9.0,3,0.75
-59,11.0,3,0.75
-61,12.0,3,0.75
-62,14.0,3,0.75
-62,15.0,3,0.75
-56,16.0,3,0.75
-62,18.0,3,0.75
-60,19.0,3,0.75
-60,20.0,3,0.75
-59,22.0,3,0.75
-59,23.0,3,0.75
-61,25.0,3,0.75
-60,26.0,3,0.75
-60,28.0,3,0.75
-62,29.0,3,0.75
-59,31.0,3,0.75
-59,32.0,3,0.75
-61,34.0,3,0.75
-58,35.0,3,0.75
-61,36.0,3,0.75
-58,39.0,3,0.75
-62,41.0,3,0.75
-59,42.0,3,0.75
-58,44.0,3,0.75
-62,45.0,3,0.75
-60,47.0,3,0.75
-61,48.0,3,0.75
-61,49.0,3,0.75
-58,51.0,3,0.75
-59,52.0,3,0.75
-59,54.0,3,0.75
-58,55.0,3,0.75
-60,56.0,3,0.75
-60,58.0,3,0.75
-62,59.0,3,0.75
-62,60.0,3,0.75
-62,62.0,3,0.75
-62,65.0,3,0.75
-62,66.0,3,0.75
-62,67.0,3,0.75
-61,69.0,3,0.75
-61,70.0,3,0.75
-59,71.0,3,0.75
-59,73.0,3,0.75
-63,74.0,3,0.75
-57,75.0,3,0.75
-62,77.0,3,0.75
-61,78.0,3,0.75
-57,80.0,3,0.75
-62,81.0,3,0.75
-62,83.0,3,0.75
-59,85.0,3,0.75
-62,86.0,3,0.75
-58,87.0,3,0.75
-58,89.0,3,0.75
-62,91.0,3,0.75
-62,92.0,3,0.75
-61,93.0,3,0.75
-58,96.0,3,0.75
-62,98.0,3,0.75
-58,99.0,3,0.75
-59,100.0,3,0.75
-62,102.0,3,0.75
-58,103.0,3,0.75
-59,105.0,3,0.75
-59,106.0,3,0.75
-59,107.0,3,0.75
-59,108.0,3,0.75
-61,110.0,3,0.75
-61,111.0,3,0.75
-60,113.0,3,0.75
-61,114.0,3,0.75
-61,116.0,3,0.75
-58,117.0,3,0.75
-62,118.0,3,0.75
-62,120.0,3,0.75
