"rssi","time (second)","trial","distance"
-64,-0.0,1,2.0
-63,3.0,1,2.0
-63,4.0,1,2.0
-63,6.0,1,2.0
-63,7.0,1,2.0
-64,9.0,1,2.0
-63,11.0,1,2.0
-64,12.0,1,2.0
-63,13.0,1,2.0
-63,15.0,1,2.0
-64,16.0,1,2.0
-63,18.0,1,2.0
-64,19.0,1,2.0
-64,21.0,1,2.0
-63,22.0,1,2.0
-63,24.0,1,2.0
-63,26.0,1,2.0
-63,27.0,1,2.0
-64,29.0,1,2.0
-65,30.0,1,2.0
-64,31.0,1,2.0
-63,34.0,1,2.0
-63,36.0,1,2.0
-63,37.0,1,2.0
-63,39.0,1,2.0
-64,40.0,1,2.0
-64,43.0,1,2.0
-64,45.0,1,2.0
-65,46.0,1,2.0
-64,49.0,1,2.0
-63,50.0,1,2.0
-63,52.0,1,2.0
-64,53.0,1,2.0
-63,57.0,1,2.0
-63,58.0,1,2.0
-64,60.0,1,2.0
-64,62.0,1,2.0
-64,63.0,1,2.0
-63,64.0,1,2.0
-63,66.0,1,2.0
-64,67.0,1,2.0
-63,69.0,1,2.0
-63,70.0,1,2.0
-63,71.0,1,2.0
-63,74.0,1,2.0
-63,75.0,1,2.0
-63,77.0,1,2.0
-63,78.0,1,2.0
-66,80.0,1,2.0
-66,81.0,1,2.0
-63,82.0,1,2.0
-64,85.0,1,2.0
-63,86.0,1,2.0
-64,88.0,1,2.0
-63,91.0,1,2.0
-64,92.0,1,2.0
-64,93.0,1,2.0
-64,95.0,1,2.0
-63,96.0,1,2.0
-64,97.0,1,2.0
-63,99.0,1,2.0
-63,100.0,1,2.0
-63,102.0,1,2.0
-63,103.0,1,2.0
-64,104.0,1,2.0
-63,106.0,1,2.0
-63,107.0,1,2.0
-63,108.0,1,2.0
-63,110.0,1,2.0
-63,112.0,1,2.0
-63,113.0,1,2.0
-63,114.0,1,2.0
-64,116.0,1,2.0
-63,117.0,1,2.0
-63,120.0,1,2.0
-64,-0.0,2,2.0
-63,1.0,2,2.0
-64,2.0,2,2.0
-64,4.0,2,2.0
-63,7.0,2,2.0
-64,10.0,2,2.0
-64,11.0,2,2.0
-64,13.0,2,2.0
-64,14.0,2,2.0
-66,16.0,2,2.0
-63,18.0,2,2.0
-64,20.0,2,2.0
-65,21.0,2,2.0
-64,22.0,2,2.0
-64,24.0,2,2.0
-63,26.0,2,2.0
-63,27.0,2,2.0
-62,30.0,2,2.0
-64,31.0,2,2.0
-59,33.0,2,2.0
-59,34.0,2,2.0
-64,35.0,2,2.0
-60,37.0,2,2.0
-64,38.0,2,2.0
-64,40.0,2,2.0
-65,41.0,2,2.0
-63,42.0,2,2.0
-64,44.0,2,2.0
-64,45.0,2,2.0
-63,46.0,2,2.0
-63,49.0,2,2.0
-62,51.0,2,2.0
-64,52.0,2,2.0
-64,53.0,2,2.0
-64,55.0,2,2.0
-64,56.0,2,2.0
-65,57.0,2,2.0
-65,59.0,2,2.0
-64,60.0,2,2.0
-63,61.0,2,2.0
-62,63.0,2,2.0
-62,64.0,2,2.0
-63,66.0,2,2.0
-64,67.0,2,2.0
-64,68.0,2,2.0
-62,70.0,2,2.0
-66,72.0,2,2.0
-64,73.0,2,2.0
-63,74.0,2,2.0
-64,76.0,2,2.0
-63,77.0,2,2.0
-63,79.0,2,2.0
-64,81.0,2,2.0
-64,82.0,2,2.0
-64,84.0,2,2.0
-65,85.0,2,2.0
-65,86.0,2,2.0
-65,88.0,2,2.0
-64,89.0,2,2.0
-64,92.0,2,2.0
-63,95.0,2,2.0
-64,96.0,2,2.0
-64,97.0,2,2.0
-64,99.0,2,2.0
-64,100.0,2,2.0
-64,102.0,2,2.0
-64,104.0,2,2.0
-63,106.0,2,2.0
-64,107.0,2,2.0
-64,109.0,2,2.0
-64,110.0,2,2.0
-64,112.0,2,2.0
-64,113.0,2,2.0
-64,116.0,2,2.0
-64,117.0,2,2.0
-64,118.0,2,2.0
-64,-0.0,3,2.0
-67,1.0,3,2.0
-64,2.0,3,2.0
-64,4.0,3,2.0
-66,5.0,3,2.0
-64,6.0,3,2.0
-64,8.0,3,2.0
-67,9.0,3,2.0
-64,11.0,3,2.0
-64,12.0,3,2.0
-67,13.0,3,2.0
-64,15.0,3,2.0
-64,16.0,3,2.0
-67,17.0,3,2.0
-64,19.0,3,2.0
-64,20.0,3,2.0
-67,22.0,3,2.0
-64,23.0,3,2.0
-64,25.0,3,2.0
-67,26.0,3,2.0
-64,27.0,3,2.0
-67,30.0,3,2.0
-64,32.0,3,2.0
-67,33.0,3,2.0
-67,35.0,3,2.0
-67,36.0,3,2.0
-67,38.0,3,2.0
-64,39.0,3,2.0
-67,41.0,3,2.0
-67,42.0,3,2.0
-64,44.0,3,2.0
-67,45.0,3,2.0
-67,46.0,3,2.0
-64,48.0,3,2.0
-68,49.0,3,2.0
-72,51.0,3,2.0
-64,52.0,3,2.0
-67,53.0,3,2.0
-72,55.0,3,2.0
-72,56.0,3,2.0
-66,57.0,3,2.0
-67,59.0,3,2.0
-64,60.0,3,2.0
-67,62.0,3,2.0
-64,63.0,3,2.0
-67,65.0,3,2.0
-64,68.0,3,2.0
-66,70.0,3,2.0
-64,71.0,3,2.0
-64,73.0,3,2.0
-68,74.0,3,2.0
-67,77.0,3,2.0
-67,78.0,3,2.0
-64,79.0,3,2.0
-67,81.0,3,2.0
-67,82.0,3,2.0
-64,84.0,3,2.0
-68,86.0,3,2.0
-64,88.0,3,2.0
-66,89.0,3,2.0
-72,90.0,3,2.0
-69,92.0,3,2.0
-66,93.0,3,2.0
-73,95.0,3,2.0
-64,96.0,3,2.0
-64,97.0,3,2.0
-73,99.0,3,2.0
-65,100.0,3,2.0
-65,101.0,3,2.0
-65,103.0,3,2.0
-64,104.0,3,2.0
-66,106.0,3,2.0
-64,107.0,3,2.0
-64,108.0,3,2.0
-67,110.0,3,2.0
-64,111.0,3,2.0
-64,113.0,3,2.0
-66,114.0,3,2.0
-64,116.0,3,2.0
-64,117.0,3,2.0
-64,119.0,3,2.0
