"rssi","time (second)","trial","distance"
-65,-0.0,1,3.25
-69,2.0,1,3.25
-65,5.0,1,3.25
-69,6.0,1,3.25
-64,7.0,1,3.25
-65,9.0,1,3.25
-69,10.0,1,3.25
-65,11.0,1,3.25
-65,13.0,1,3.25
-65,14.0,1,3.25
-65,16.0,1,3.25
-65,17.0,1,3.25
-70,18.0,1,3.25
-64,20.0,1,3.25
-69,22.0,1,3.25
-65,23.0,1,3.25
-64,25.0,1,3.25
-64,27.0,1,3.25
-68,28.0,1,3.25
-64,29.0,1,3.25
-65,31.0,1,3.25
-64,32.0,1,3.25
-66,33.0,1,3.25
-69,35.0,1,3.25
-67,36.0,1,3.25
-67,38.0,1,3.25
-69,39.0,1,3.25
-65,40.0,1,3.25
-69,42.0,1,3.25
-64,45.0,1,3.25
-65,48.0,1,3.25
-70,50.0,1,3.25
-69,51.0,1,3.25
-65,53.0,1,3.25
-70,54.0,1,3.25
-69,56.0,1,3.25
-64,57.0,1,3.25
-70,58.0,1,3.25
-70,60.0,1,3.25
-65,61.0,1,3.25
-69,62.0,1,3.25
-75,64.0,1,3.25
-65,65.0,1,3.25
-70,67.0,1,3.25
-75,68.0,1,3.25
-65,71.0,1,3.25
-74,72.0,1,3.25
-65,75.0,1,3.25
-65,77.0,1,3.25
-70,80.0,1,3.25
-65,83.0,1,3.25
-65,85.0,1,3.25
-65,86.0,1,3.25
-68,88.0,1,3.25
-65,89.0,1,3.25
-65,90.0,1,3.25
-69,92.0,1,3.25
-65,93.0,1,3.25
-65,95.0,1,3.25
-64,97.0,1,3.25
-69,100.0,1,3.25
-65,101.0,1,3.25
-65,102.0,1,3.25
-66,104.0,1,3.25
-65,105.0,1,3.25
-71,107.0,1,3.25
-70,108.0,1,3.25
-70,109.0,1,3.25
-65,111.0,1,3.25
-64,113.0,1,3.25
-64,115.0,1,3.25
-69,116.0,1,3.25
-69,117.0,1,3.25
-70,119.0,1,3.25
-70,120.0,1,3.25
-66,-0.0,2,3.25
-66,2.0,2,3.25
-65,3.0,2,3.25
-66,4.0,2,3.25
-66,6.0,2,3.25
-66,7.0,2,3.25
-66,9.0,2,3.25
-66,11.0,2,3.25
-66,13.0,2,3.25
-66,14.0,2,3.25
-66,15.0,2,3.25
-66,17.0,2,3.25
-66,18.0,2,3.25
-66,20.0,2,3.25
-66,21.0,2,3.25
-66,22.0,2,3.25
-67,24.0,2,3.25
-66,25.0,2,3.25
-66,26.0,2,3.25
-67,28.0,2,3.25
-66,29.0,2,3.25
-66,31.0,2,3.25
-66,32.0,2,3.25
-66,33.0,2,3.25
-67,35.0,2,3.25
-66,36.0,2,3.25
-66,37.0,2,3.25
-66,39.0,2,3.25
-65,42.0,2,3.25
-66,43.0,2,3.25
-67,44.0,2,3.25
-66,46.0,2,3.25
-66,47.0,2,3.25
-67,49.0,2,3.25
-67,50.0,2,3.25
-69,51.0,2,3.25
-66,53.0,2,3.25
-67,55.0,2,3.25
-65,57.0,2,3.25
-65,58.0,2,3.25
-66,60.0,2,3.25
-65,61.0,2,3.25
-66,62.0,2,3.25
-68,64.0,2,3.25
-67,66.0,2,3.25
-65,68.0,2,3.25
-65,69.0,2,3.25
-66,71.0,2,3.25
-66,72.0,2,3.25
-66,73.0,2,3.25
-66,75.0,2,3.25
-66,76.0,2,3.25
-66,77.0,2,3.25
-66,79.0,2,3.25
-68,80.0,2,3.25
-66,81.0,2,3.25
-66,83.0,2,3.25
-66,84.0,2,3.25
-66,86.0,2,3.25
-67,87.0,2,3.25
-66,91.0,2,3.25
-66,92.0,2,3.25
-66,96.0,2,3.25
-66,98.0,2,3.25
-66,99.0,2,3.25
-65,102.0,2,3.25
-65,104.0,2,3.25
-65,105.0,2,3.25
-67,108.0,2,3.25
-66,109.0,2,3.25
-65,111.0,2,3.25
-67,112.0,2,3.25
-66,113.0,2,3.25
-66,115.0,2,3.25
-67,116.0,2,3.25
-67,119.0,2,3.25
-66,120.0,2,3.25
-66,-0.0,3,3.25
-64,2.0,3,3.25
-65,3.0,3,3.25
-64,5.0,3,3.25
-65,6.0,3,3.25
-65,8.0,3,3.25
-65,9.0,3,3.25
-65,11.0,3,3.25
-65,12.0,3,3.25
-63,14.0,3,3.25
-63,17.0,3,3.25
-65,18.0,3,3.25
-65,21.0,3,3.25
-65,22.0,3,3.25
-65,24.0,3,3.25
-65,25.0,3,3.25
-65,26.0,3,3.25
-65,29.0,3,3.25
-64,31.0,3,3.25
-66,35.0,3,3.25
-65,37.0,3,3.25
-65,40.0,3,3.25
