"rssi","time (second)","trial","distance"
-68,-0.0,1,5.75
-67,2.0,1,5.75
-68,3.0,1,5.75
-63,4.0,1,5.75
-63,6.0,1,5.75
-68,7.0,1,5.75
-63,9.0,1,5.75
-67,10.0,1,5.75
-68,12.0,1,5.75
-63,13.0,1,5.75
-67,15.0,1,5.75
-68,16.0,1,5.75
-63,17.0,1,5.75
-68,19.0,1,5.75
-68,20.0,1,5.75
-63,21.0,1,5.75
-67,23.0,1,5.75
-68,24.0,1,5.75
-63,26.0,1,5.75
-67,27.0,1,5.75
-67,28.0,1,5.75
-64,30.0,1,5.75
-67,31.0,1,5.75
-69,33.0,1,5.75
-62,34.0,1,5.75
-63,36.0,1,5.75
-62,37.0,1,5.75
-68,39.0,1,5.75
-63,40.0,1,5.75
-63,42.0,1,5.75
-63,43.0,1,5.75
-63,44.0,1,5.75
-63,46.0,1,5.75
-68,47.0,1,5.75
-63,48.0,1,5.75
-63,50.0,1,5.75
-68,52.0,1,5.75
-62,55.0,1,5.75
-68,56.0,1,5.75
-62,58.0,1,5.75
-68,62.0,1,5.75
-67,64.0,1,5.75
-62,65.0,1,5.75
-67,66.0,1,5.75
-67,68.0,1,5.75
-67,69.0,1,5.75
-67,70.0,1,5.75
-67,72.0,1,5.75
-63,73.0,1,5.75
-68,75.0,1,5.75
-68,76.0,1,5.75
-64,78.0,1,5.75
-68,79.0,1,5.75
-63,82.0,1,5.75
-67,83.0,1,5.75
-68,84.0,1,5.75
-68,86.0,1,5.75
-62,88.0,1,5.75
-63,90.0,1,5.75
-63,91.0,1,5.75
-67,94.0,1,5.75
-65,95.0,1,5.75
-67,97.0,1,5.75
-67,98.0,1,5.75
-67,100.0,1,5.75
-67,101.0,1,5.75
-67,102.0,1,5.75
-65,104.0,1,5.75
-67,105.0,1,5.75
-67,106.0,1,5.75
-66,108.0,1,5.75
-67,109.0,1,5.75
-62,111.0,1,5.75
-65,112.0,1,5.75
-67,113.0,1,5.75
-67,116.0,1,5.75
-68,118.0,1,5.75
-66,120.0,1,5.75
-67,-0.0,2,5.75
-66,2.0,2,5.75
