"rssi","time (second)","trial","distance"
-70,-0.0,1,5.0
-67,1.0,1,5.0
-70,3.0,1,5.0
-70,7.0,1,5.0
-66,9.0,1,5.0
-70,10.0,1,5.0
-70,12.0,1,5.0
-67,13.0,1,5.0
-70,14.0,1,5.0
-70,16.0,1,5.0
-70,17.0,1,5.0
-67,18.0,1,5.0
-70,20.0,1,5.0
-67,21.0,1,5.0
-70,23.0,1,5.0
-72,24.0,1,5.0
-72,25.0,1,5.0
-70,27.0,1,5.0
-71,28.0,1,5.0
-67,30.0,1,5.0
-71,31.0,1,5.0
-66,32.0,1,5.0
-67,34.0,1,5.0
-70,35.0,1,5.0
-66,36.0,1,5.0
-66,38.0,1,5.0
-71,39.0,1,5.0
-66,41.0,1,5.0
-66,42.0,1,5.0
-71,44.0,1,5.0
-67,45.0,1,5.0
-67,46.0,1,5.0
-70,48.0,1,5.0
-67,49.0,1,5.0
-67,52.0,1,5.0
-67,53.0,1,5.0
-67,56.0,1,5.0
-67,57.0,1,5.0
-67,58.0,1,5.0
-71,60.0,1,5.0
-67,61.0,1,5.0
-67,63.0,1,5.0
-70,64.0,1,5.0
-67,65.0,1,5.0
-69,67.0,1,5.0
-70,68.0,1,5.0
-66,69.0,1,5.0
-70,71.0,1,5.0
-70,72.0,1,5.0
-70,74.0,1,5.0
-71,75.0,1,5.0
-67,78.0,1,5.0
-71,79.0,1,5.0
-70,81.0,1,5.0
-67,82.0,1,5.0
-70,84.0,1,5.0
-71,85.0,1,5.0
-68,88.0,1,5.0
-69,90.0,1,5.0
-68,91.0,1,5.0
-69,92.0,1,5.0
-69,94.0,1,5.0
-68,96.0,1,5.0
-71,97.0,1,5.0
-71,99.0,1,5.0
-68,100.0,1,5.0
-72,103.0,1,5.0
-69,104.0,1,5.0
-72,106.0,1,5.0
-72,107.0,1,5.0
-69,108.0,1,5.0
-72,110.0,1,5.0
-72,111.0,1,5.0
-67,113.0,1,5.0
-66,115.0,1,5.0
-68,117.0,1,5.0
-74,119.0,1,5.0
-69,-0.0,2,5.0
-71,2.0,2,5.0
-69,3.0,2,5.0
-69,5.0,2,5.0
-69,6.0,2,5.0
-69,8.0,2,5.0
-69,9.0,2,5.0
-69,12.0,2,5.0
-71,13.0,2,5.0
-71,15.0,2,5.0
-68,16.0,2,5.0
-69,19.0,2,5.0
-69,20.0,2,5.0
-68,22.0,2,5.0
-68,24.0,2,5.0
-68,26.0,2,5.0
-69,27.0,2,5.0
-68,28.0,2,5.0
-69,30.0,2,5.0
-69,31.0,2,5.0
-68,33.0,2,5.0
-68,35.0,2,5.0
-69,37.0,2,5.0
-69,38.0,2,5.0
-69,40.0,2,5.0
-69,41.0,2,5.0
-69,42.0,2,5.0
-68,44.0,2,5.0
-68,45.0,2,5.0
-69,47.0,2,5.0
-68,48.0,2,5.0
-69,50.0,2,5.0
-68,51.0,2,5.0
-69,54.0,2,5.0
-69,56.0,2,5.0
-69,57.0,2,5.0
-68,60.0,2,5.0
-68,62.0,2,5.0
-69,64.0,2,5.0
-69,66.0,2,5.0
-71,67.0,2,5.0
-69,68.0,2,5.0
-69,70.0,2,5.0
-69,71.0,2,5.0
-69,73.0,2,5.0
-69,74.0,2,5.0
-69,75.0,2,5.0
-65,77.0,2,5.0
-68,78.0,2,5.0
-68,80.0,2,5.0
-69,81.0,2,5.0
-69,82.0,2,5.0
-70,84.0,2,5.0
-68,85.0,2,5.0
-69,86.0,2,5.0
-71,88.0,2,5.0
-69,89.0,2,5.0
-67,92.0,2,5.0
-68,94.0,2,5.0
-68,95.0,2,5.0
-68,97.0,2,5.0
-68,98.0,2,5.0
-68,99.0,2,5.0
-69,102.0,2,5.0
-67,103.0,2,5.0
-69,105.0,2,5.0
-69,106.0,2,5.0
-68,108.0,2,5.0
-69,109.0,2,5.0
-68,110.0,2,5.0
-68,112.0,2,5.0
-69,113.0,2,5.0
-70,116.0,2,5.0
-70,118.0,2,5.0
-75,-0.0,3,5.0
-75,1.0,3,5.0
-75,2.0,3,5.0
-66,5.0,3,5.0
-66,7.0,3,5.0
-66,8.0,3,5.0
-66,10.0,3,5.0
-65,12.0,3,5.0
-65,14.0,3,5.0
-66,15.0,3,5.0
-65,16.0,3,5.0
-75,21.0,3,5.0
-74,22.0,3,5.0
-66,27.0,3,5.0
-70,30.0,3,5.0
-66,32.0,3,5.0
-67,33.0,3,5.0
-67,34.0,3,5.0
-70,36.0,3,5.0
