"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1629981712425-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0']",100,0,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-69}]","Aug 26, 2021 @ 08:41:51"
"1629981712164-0000a7c0","diract-proximity",,"_doc","['-1','0.25','0.063']",100,0,"0000a7c0","[{'instanceId':'0000004e','rssi':-64},{'instanceId':'00000060','rssi':-66},{'instanceId':'00000058','rssi':-70}]","Aug 26, 2021 @ 08:41:51"
"1629981711406-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0']",100,0,"00003afc","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-69}]","Aug 26, 2021 @ 08:41:50"
"1629981710927-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.063']",100,7,"0000a7c0","[{'instanceId':'00000061','rssi':-62},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000058','rssi':-69}]","Aug 26, 2021 @ 08:41:49"
"1629981710197-00003afc","diract-proximity",,"_doc","['-0.625','-0.875','-0.062']",100,6,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000058','rssi':-67}]","Aug 26, 2021 @ 08:41:49"
"1629981709367-0000a7c0","diract-proximity",,"_doc","['-1.062','0.125','0.125']",100,6,"0000a7c0","[{'instanceId':'00000061','rssi':-63},{'instanceId':'0000004e','rssi':-67},{'instanceId':'0000004d','rssi':-70}]","Aug 26, 2021 @ 08:41:48"
"1629981708802-00003afc","diract-proximity",,"_doc","['-0.625','-0.875','-0.062']",100,6,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000058','rssi':-67}]","Aug 26, 2021 @ 08:41:47"
"1629981707965-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.125']",100,5,"0000a7c0","[{'instanceId':'00000061','rssi':-62},{'instanceId':'0000004e','rssi':-63},{'instanceId':'00000060','rssi':-64}]","Aug 26, 2021 @ 08:41:46"
"1629981707329-00003afc","diract-proximity",,"_doc","['-0.625','-0.812','0']",100,4,"00003afc","[{'instanceId':'00000059','rssi':-63},{'instanceId':'00000060','rssi':-66},{'instanceId':'00000058','rssi':-67}]","Aug 26, 2021 @ 08:41:46"
"1629981706715-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.125']",100,5,"0000a7c0","[{'instanceId':'00000061','rssi':-62},{'instanceId':'0000004e','rssi':-63},{'instanceId':'00000060','rssi':-64}]","Aug 26, 2021 @ 08:41:45"
"1629981705347-0000a7c0","diract-proximity",,"_doc","['-1','0.188','0.063']",100,3,"0000a7c0","[{'instanceId':'00000060','rssi':-63},{'instanceId':'00000061','rssi':-65},{'instanceId':'0000004e','rssi':-67}]","Aug 26, 2021 @ 08:41:44"
"1629981704416-00003afc","diract-proximity",,"_doc","['-0.562','-0.937','0']",100,2,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-71},{'instanceId':'0000004d','rssi':-73}]","Aug 26, 2021 @ 08:41:43"
