"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1624750202215-00003afc","diract-proximity",,"_doc","['-0.937','-0.437','-0.125']",89,7,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-66},{'instanceId':'00000059','rssi':-67}]","Jun 26, 2021 @ 19:30:02"
"1624750200805-00003afc","diract-proximity",,"_doc","['-0.75','-0.5','-0.5']",89,5,"00003afc","[{'instanceId':'00000058','rssi':-54},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004d','rssi':-67}]","Jun 26, 2021 @ 19:30:00"
"1624750198183-00003afc","diract-proximity",,"_doc","['-0.812','-0.625','-0.375']",89,2,"00003afc","[{'instanceId':'00000058','rssi':-54},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000060','rssi':-67}]","Jun 26, 2021 @ 19:29:58"
"1624750196602-00003afc","diract-proximity",,"_doc","['-0.812','-0.625','-0.375']",89,2,"00003afc","[{'instanceId':'00000058','rssi':-54},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000060','rssi':-67}]","Jun 26, 2021 @ 19:29:56"
"1624750195202-00003afc","diract-proximity",,"_doc","['-0.812','-0.625','-0.312']",89,0,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Jun 26, 2021 @ 19:29:55"
"1624750193976-00003afc","diract-proximity",,"_doc","['-0.812','-0.625','-0.312']",89,0,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Jun 26, 2021 @ 19:29:53"
"1624750192387-00003afc","diract-proximity",,"_doc","['-0.812','-0.625','-0.312']",89,6,"00003afc","[{'instanceId':'00000058','rssi':-55},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000060','rssi':-66}]","Jun 26, 2021 @ 19:29:52"
"1624750191168-00003afc","diract-proximity",,"_doc","['-0.812','-0.5','-0.312']",89,5,"00003afc","[{'instanceId':'00000058','rssi':-53},{'instanceId':'00000060','rssi':-64},{'instanceId':'0000004d','rssi':-64}]","Jun 26, 2021 @ 19:29:51"
"1624750188781-00003afc","diract-proximity",,"_doc","['-0.875','-0.562','-0.375']",89,4,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000060','rssi':-68},{'instanceId':'00000059','rssi':-69}]","Jun 26, 2021 @ 19:29:48"
"1624750187361-00003afc","diract-proximity",,"_doc","['-0.5','-0.75','-0.625']",89,3,"00003afc","[{'instanceId':'00000058','rssi':-57},{'instanceId':'00000060','rssi':-63},{'instanceId':'00000059','rssi':-68}]","Jun 26, 2021 @ 19:29:47"
"1624750184571-00003afc","diract-proximity",,"_doc","['-0.75','-0.437','-0.625']",89,1,"00003afc","[{'instanceId':'00000058','rssi':-53},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000059','rssi':-67}]","Jun 26, 2021 @ 19:29:44"
"1624750181762-00003afc","diract-proximity",,"_doc","['-0.5','-0.375','-1.062']",89,6,"00003afc","[{'instanceId':'0000004d','rssi':-59},{'instanceId':'00000059','rssi':-67},{'instanceId':'0000004e','rssi':-74}]","Jun 26, 2021 @ 19:29:41"
"1624750180363-00003afc","diract-proximity",,"_doc","['-0.562','-0.437','-0.75']",89,5,"00003afc","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-70},{'instanceId':'00000058','rssi':-73}]","Jun 26, 2021 @ 19:29:40"
"1624750176562-00003afc","diract-proximity",,"_doc","['-0.5','-0.5','-0.812']",89,3,"00003afc","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-67}]","Jun 26, 2021 @ 19:29:36"
"1624750175177-00003afc","diract-proximity",,"_doc","['-0.562','-0.437','-0.812']",89,1,"00003afc","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000059','rssi':-67},{'instanceId':'00000058','rssi':-70}]","Jun 26, 2021 @ 19:29:35"
"1624750172378-00003afc","diract-proximity",,"_doc","['-0.562','-0.437','-0.812']",90,7,"00003afc","[{'instanceId':'00000058','rssi':-66},{'instanceId':'00000059','rssi':-66},{'instanceId':'0000004d','rssi':-69}]","Jun 26, 2021 @ 19:29:32"
"1624750168182-00003afc","diract-proximity",,"_doc","['-0.5','-0.5','-0.812']",90,5,"00003afc","[{'instanceId':'00000059','rssi':-65},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000058','rssi':-68}]","Jun 26, 2021 @ 19:29:28"
