"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1619212255704-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",78,7,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004e','rssi':-65}]","Apr 23, 2021 @ 17:10:55"
"1619212254298-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",78,6,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'0000004e','rssi':-64},{'instanceId':'00000059','rssi':-65}]","Apr 23, 2021 @ 17:10:54"
"1619212252885-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",78,6,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'0000004e','rssi':-64},{'instanceId':'00000059','rssi':-65}]","Apr 23, 2021 @ 17:10:52"
"1619212250687-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",78,3,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000061','rssi':-67}]","Apr 23, 2021 @ 17:10:50"
"1619212248683-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",78,2,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000061','rssi':-66}]","Apr 23, 2021 @ 17:10:48"
"1619212246899-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",78,1,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004d','rssi':-67}]","Apr 23, 2021 @ 17:10:46"
"1619212244662-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000061','rssi':-68}]","Apr 23, 2021 @ 17:10:44"
"1619212243264-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,6,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004e','rssi':-68}]","Apr 23, 2021 @ 17:10:43"
"1619212241667-00003afc","diract-proximity",,"_doc","['-0.875','0.313','-0.375']",79,5,"00003afc","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-65},{'instanceId':'00000061','rssi':-66}]","Apr 23, 2021 @ 17:10:41"
"1619212240270-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,4,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004d','rssi':-67}]","Apr 23, 2021 @ 17:10:40"
"1619212238473-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,3,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004e','rssi':-67}]","Apr 23, 2021 @ 17:10:38"
"1619212237067-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,2,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000061','rssi':-66}]","Apr 23, 2021 @ 17:10:37"
"1619212234257-00003afc","diract-proximity",,"_doc","['-0.812','0.375','-0.5']",79,0,"00003afc","[{'instanceId':'00000059','rssi':-64},{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004e','rssi':-68}]","Apr 23, 2021 @ 17:10:34"
"1619212232854-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,7,"00003afc","[{'instanceId':'00000058','rssi':-58},{'instanceId':'00000060','rssi':-60},{'instanceId':'00000059','rssi':-64}]","Apr 23, 2021 @ 17:10:32"
"1619212231452-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,6,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004d','rssi':-65}]","Apr 23, 2021 @ 17:10:31"
"1619212229664-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,3,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000061','rssi':-66}]","Apr 23, 2021 @ 17:10:29"
"1619212225856-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,1,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000059','rssi':-64},{'instanceId':'00000060','rssi':-65}]","Apr 23, 2021 @ 17:10:25"
"1619212223618-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,0,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000059','rssi':-62},{'instanceId':'00000060','rssi':-65}]","Apr 23, 2021 @ 17:10:23"
"1619212222039-00003afc","diract-proximity",,"_doc","['-0.875','0.375','-0.437']",79,7,"00003afc","[{'instanceId':'00000060','rssi':-62},{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000061','rssi':-67}]","Apr 23, 2021 @ 17:10:22"
"1619212220640-00003afc","diract-proximity",,"_doc","['-0.75','0.313','-0.687']",79,6,"00003afc","[{'instanceId':'00000060','rssi':-62},{'instanceId':'00000058','rssi':-68},{'instanceId':'00000059','rssi':-68}]","Apr 23, 2021 @ 17:10:20"
"1619212219232-00003afc","diract-proximity",,"_doc","['-0.25','0.25','-0.937']",79,5,"00003afc","[{'instanceId':'00000058','rssi':-53},{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000059','rssi':-67}]","Apr 23, 2021 @ 17:10:19"
"1619212217416-00003afc","diract-proximity",,"_doc","['-0.937','0.25','-0.5']",79,4,"00003afc","[{'instanceId':'00000058','rssi':-55},{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-67}]","Apr 23, 2021 @ 17:10:17"
